inlines,xlines,samples,operator,avg_peak_memory_usage,volume,inlines_x_xlines,inlines_x_samples,xlines_x_samples,diagonal_length,surface_area,log_inlines,log_xlines,log_samples,log_volume,inline_to_xlines_ratio,inlines_to_samples_ratio,xlines_to_samples_ratio,inlines_to_total_ratio,xlines_to_total_ratio,samples_to_total_ratio,mean_inlines_xlines,std_inlines_xlines,quadratic_interaction,log_volume_x_log_diagonal
100,100,400,gaussian-filter,0.1266810099283854,4000000,10000,40000,40000,424.26406871192853,180000,6.643856189774724,6.643856189774724,8.643856189774725,21.931568569324174,1.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0.6666666666666666,100.0,111.17517843242142,16000000000000,132.7454312843676
100,100,400,gst3d,0.9833691914876302,4000000,10000,40000,40000,424.26406871192853,180000,6.643856189774724,6.643856189774724,8.643856189774725,21.931568569324174,1.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0.6666666666666666,100.0,111.17517843242142,16000000000000,132.7454312843676
100,200,100,envelope,0.11840057373046875,2000000,20000,10000,20000,244.94897427831782,100000,6.643856189774724,7.643856189774724,6.643856189774724,20.931568569324174,0.5,1.0,2.0,0.25,0.5,0.25,150.0,111.17517843242142,4000000000000,115.23088243076079
100,200,100,gaussian-filter,0.11177444458007812,2000000,20000,10000,20000,244.94897427831782,100000,6.643856189774724,7.643856189774724,6.643856189774724,20.931568569324174,0.5,1.0,2.0,0.25,0.5,0.25,150.0,111.17517843242142,4000000000000,115.23088243076079
100,200,100,gst3d,0.5369860331217448,2000000,20000,10000,20000,244.94897427831782,100000,6.643856189774724,7.643856189774724,6.643856189774724,20.931568569324174,0.5,1.0,2.0,0.25,0.5,0.25,150.0,111.17517843242142,4000000000000,115.23088243076079
100,200,200,envelope,0.1710027058919271,4000000,20000,20000,40000,300.0,160000,6.643856189774724,7.643856189774724,7.643856189774724,21.931568569324174,0.5,0.5,1.0,0.2,0.4,0.4,150.0,111.17517843242142,16000000000000,125.1658801040338
100,200,200,gaussian-filter,0.1266657511393229,4000000,20000,20000,40000,300.0,160000,6.643856189774724,7.643856189774724,7.643856189774724,21.931568569324174,0.5,0.5,1.0,0.2,0.4,0.4,150.0,111.17517843242142,16000000000000,125.1658801040338
100,200,200,gst3d,0.9855690002441406,4000000,20000,20000,40000,300.0,160000,6.643856189774724,7.643856189774724,7.643856189774724,21.931568569324174,0.5,0.5,1.0,0.2,0.4,0.4,150.0,111.17517843242142,16000000000000,125.1658801040338
100,200,300,envelope,0.22575251261393228,6000000,20000,30000,60000,374.16573867739413,220000,6.643856189774724,7.643856189774724,8.228818690495881,22.516531070045332,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,150.0,111.17517843242142,36000000000000,133.463763441989
100,200,300,gaussian-filter,0.14156595865885416,6000000,20000,30000,60000,374.16573867739413,220000,6.643856189774724,7.643856189774724,8.228818690495881,22.516531070045332,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,150.0,111.17517843242142,36000000000000,133.463763441989
100,200,300,gst3d,1.4368832906087239,6000000,20000,30000,60000,374.16573867739413,220000,6.643856189774724,7.643856189774724,8.228818690495881,22.516531070045332,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,150.0,111.17517843242142,36000000000000,133.463763441989
100,200,400,envelope,0.2564989725748698,8000000,20000,40000,80000,458.257569495584,280000,6.643856189774724,7.643856189774724,8.643856189774725,22.931568569324174,0.5,0.25,0.5,0.14285714285714285,0.2857142857142857,0.5714285714285714,150.0,111.17517843242142,64000000000000,140.56159967960087
100,200,400,gaussian-filter,0.15644963582356772,8000000,20000,40000,80000,458.257569495584,280000,6.643856189774724,7.643856189774724,8.643856189774725,22.931568569324174,0.5,0.25,0.5,0.14285714285714285,0.2857142857142857,0.5714285714285714,150.0,111.17517843242142,64000000000000,140.56159967960087
100,200,400,gst3d,1.8857421875,8000000,20000,40000,80000,458.257569495584,280000,6.643856189774724,7.643856189774724,8.643856189774725,22.931568569324174,0.5,0.25,0.5,0.14285714285714285,0.2857142857142857,0.5714285714285714,150.0,111.17517843242142,64000000000000,140.56159967960087
100,300,100,envelope,0.16207122802734375,3000000,30000,10000,30000,331.66247903554,140000,6.643856189774724,8.228818690495881,6.643856189774724,21.516531070045332,0.3333333333333333,1.0,3.0,0.2,0.6,0.2,200.0,111.17517843242142,9000000000000,124.94925863546828
100,300,100,gaussian-filter,0.11916097005208333,3000000,30000,10000,30000,331.66247903554,140000,6.643856189774724,8.228818690495881,6.643856189774724,21.516531070045332,0.3333333333333333,1.0,3.0,0.2,0.6,0.2,200.0,111.17517843242142,9000000000000,124.94925863546828
100,300,100,gst3d,0.7601305643717448,3000000,30000,10000,30000,331.66247903554,140000,6.643856189774724,8.228818690495881,6.643856189774724,21.516531070045332,0.3333333333333333,1.0,3.0,0.2,0.6,0.2,200.0,111.17517843242142,9000000000000,124.94925863546828
100,300,200,envelope,0.23291397094726562,6000000,30000,20000,60000,374.16573867739413,220000,6.643856189774724,8.228818690495881,7.643856189774724,22.516531070045332,0.3333333333333333,0.5,1.5,0.16666666666666666,0.5,0.3333333333333333,200.0,111.17517843242142,36000000000000,133.463763441989
100,300,200,gaussian-filter,0.14156595865885416,6000000,30000,20000,60000,374.16573867739413,220000,6.643856189774724,8.228818690495881,7.643856189774724,22.516531070045332,0.3333333333333333,0.5,1.5,0.16666666666666666,0.5,0.3333333333333333,200.0,111.17517843242142,36000000000000,133.463763441989
100,300,200,gst3d,1.4351437886555989,6000000,30000,20000,60000,374.16573867739413,220000,6.643856189774724,8.228818690495881,7.643856189774724,22.516531070045332,0.3333333333333333,0.5,1.5,0.16666666666666666,0.5,0.3333333333333333,200.0,111.17517843242142,36000000000000,133.463763441989
100,300,300,envelope,0.3122444152832031,9000000,30000,30000,90000,435.88989435406734,300000,6.643856189774724,8.228818690495881,8.228818690495881,23.101493570766486,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,200.0,111.17517843242142,81000000000000,140.44971627767964
100,300,300,gaussian-filter,0.16385523478190103,9000000,30000,30000,90000,435.88989435406734,300000,6.643856189774724,8.228818690495881,8.228818690495881,23.101493570766486,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,200.0,111.17517843242142,81000000000000,140.44971627767964
100,300,300,gst3d,2.0777371724446616,9000000,30000,30000,90000,435.88989435406734,300000,6.643856189774724,8.228818690495881,8.228818690495881,23.101493570766486,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,200.0,111.17517843242142,81000000000000,140.44971627767964
100,300,400,envelope,0.4000345865885417,12000000,30000,40000,120000,509.9019513592785,380000,6.643856189774724,8.228818690495881,8.643856189774725,23.516531070045332,0.3333333333333333,0.25,0.75,0.125,0.375,0.5,200.0,111.17517843242142,144000000000000,146.65326654122597
100,300,400,gaussian-filter,0.18624242146809897,12000000,30000,40000,120000,509.9019513592785,380000,6.643856189774724,8.228818690495881,8.643856189774725,23.516531070045332,0.3333333333333333,0.25,0.75,0.125,0.375,0.5,200.0,111.17517843242142,144000000000000,146.65326654122597
100,300,400,gst3d,2.743335723876953,12000000,30000,40000,120000,509.9019513592785,380000,6.643856189774724,8.228818690495881,8.643856189774725,23.516531070045332,0.3333333333333333,0.25,0.75,0.125,0.375,0.5,200.0,111.17517843242142,144000000000000,146.65326654122597
100,400,100,envelope,0.1485112508138021,4000000,40000,10000,40000,424.26406871192853,180000,6.643856189774724,8.643856189774725,6.643856189774724,21.931568569324174,0.25,1.0,4.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,250.0,111.17517843242142,16000000000000,132.7454312843676
100,400,100,gaussian-filter,0.12667083740234375,4000000,40000,10000,40000,424.26406871192853,180000,6.643856189774724,8.643856189774725,6.643856189774724,21.931568569324174,0.25,1.0,4.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,250.0,111.17517843242142,16000000000000,132.7454312843676
100,400,100,gst3d,0.9815076192220052,4000000,40000,10000,40000,424.26406871192853,180000,6.643856189774724,8.643856189774725,6.643856189774724,21.931568569324174,0.25,1.0,4.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,250.0,111.17517843242142,16000000000000,132.7454312843676
100,400,200,envelope,0.27276865641276044,8000000,40000,20000,80000,458.257569495584,280000,6.643856189774724,8.643856189774725,7.643856189774724,22.931568569324174,0.25,0.5,2.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,250.0,111.17517843242142,64000000000000,140.56159967960087
100,400,200,gaussian-filter,0.15645980834960938,8000000,40000,20000,80000,458.257569495584,280000,6.643856189774724,8.643856189774725,7.643856189774724,22.931568569324174,0.25,0.5,2.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,250.0,111.17517843242142,64000000000000,140.56159967960087
100,400,200,gst3d,1.8867899576822917,8000000,40000,20000,80000,458.257569495584,280000,6.643856189774724,8.643856189774725,7.643856189774724,22.931568569324174,0.25,0.5,2.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,250.0,111.17517843242142,64000000000000,140.56159967960087
100,400,300,envelope,0.35575230916341144,12000000,40000,30000,120000,509.9019513592785,380000,6.643856189774724,8.643856189774725,8.228818690495881,23.516531070045332,0.25,0.3333333333333333,1.3333333333333333,0.125,0.5,0.375,250.0,111.17517843242142,144000000000000,146.65326654122597
100,400,300,gaussian-filter,0.18626785278320312,12000000,40000,30000,120000,509.9019513592785,380000,6.643856189774724,8.643856189774725,8.228818690495881,23.516531070045332,0.25,0.3333333333333333,1.3333333333333333,0.125,0.5,0.375,250.0,111.17517843242142,144000000000000,146.65326654122597
100,400,300,gst3d,2.743330637613932,12000000,40000,30000,120000,509.9019513592785,380000,6.643856189774724,8.643856189774725,8.228818690495881,23.516531070045332,0.25,0.3333333333333333,1.3333333333333333,0.125,0.5,0.375,250.0,111.17517843242142,144000000000000,146.65326654122597
100,400,400,envelope,0.48691685994466144,16000000,40000,40000,160000,574.4562646538029,480000,6.643856189774724,8.643856189774725,8.643856189774725,23.931568569324174,0.25,0.25,1.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,250.0,111.17517843242142,256000000000000,152.08902460525113
100,400,400,gaussian-filter,0.21604792277018228,16000000,40000,40000,160000,574.4562646538029,480000,6.643856189774724,8.643856189774725,8.643856189774725,23.931568569324174,0.25,0.25,1.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,250.0,111.17517843242142,256000000000000,152.08902460525113
100,400,400,gst3d,3.6287638346354165,16000000,40000,40000,160000,574.4562646538029,480000,6.643856189774724,8.643856189774725,8.643856189774725,23.931568569324174,0.25,0.25,1.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,250.0,111.17517843242142,256000000000000,152.08902460525113
200,100,100,envelope,0.13395309448242188,2000000,20000,20000,10000,244.94897427831782,100000,7.643856189774724,6.643856189774724,6.643856189774724,20.931568569324174,2.0,2.0,1.0,0.5,0.25,0.25,150.0,111.17517843242142,4000000000000,115.23088243076079
200,100,100,gaussian-filter,0.11177571614583333,2000000,20000,20000,10000,244.94897427831782,100000,7.643856189774724,6.643856189774724,6.643856189774724,20.931568569324174,2.0,2.0,1.0,0.5,0.25,0.25,150.0,111.17517843242142,4000000000000,115.23088243076079
200,100,100,gst3d,0.5370534261067709,2000000,20000,20000,10000,244.94897427831782,100000,7.643856189774724,6.643856189774724,6.643856189774724,20.931568569324174,2.0,2.0,1.0,0.5,0.25,0.25,150.0,111.17517843242142,4000000000000,115.23088243076079
200,100,200,envelope,0.1528447469075521,4000000,20000,40000,20000,300.0,160000,7.643856189774724,6.643856189774724,7.643856189774724,21.931568569324174,2.0,1.0,0.5,0.4,0.2,0.4,150.0,111.17517843242142,16000000000000,125.1658801040338
200,100,200,gaussian-filter,0.12667338053385416,4000000,20000,40000,20000,300.0,160000,7.643856189774724,6.643856189774724,7.643856189774724,21.931568569324174,2.0,1.0,0.5,0.4,0.2,0.4,150.0,111.17517843242142,16000000000000,125.1658801040338
200,100,200,gst3d,0.986456553141276,4000000,20000,40000,20000,300.0,160000,7.643856189774724,6.643856189774724,7.643856189774724,21.931568569324174,2.0,1.0,0.5,0.4,0.2,0.4,150.0,111.17517843242142,16000000000000,125.1658801040338
200,100,300,envelope,0.18555323282877603,6000000,20000,60000,30000,374.16573867739413,220000,7.643856189774724,6.643856189774724,8.228818690495881,22.516531070045332,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,150.0,111.17517843242142,36000000000000,133.463763441989
200,100,300,gaussian-filter,0.14155451456705728,6000000,20000,60000,30000,374.16573867739413,220000,7.643856189774724,6.643856189774724,8.228818690495881,22.516531070045332,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,150.0,111.17517843242142,36000000000000,133.463763441989
200,100,300,gst3d,1.4350547790527344,6000000,20000,60000,30000,374.16573867739413,220000,7.643856189774724,6.643856189774724,8.228818690495881,22.516531070045332,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,150.0,111.17517843242142,36000000000000,133.463763441989
200,100,400,envelope,0.2571309407552083,8000000,20000,80000,40000,458.257569495584,280000,7.643856189774724,6.643856189774724,8.643856189774725,22.931568569324174,2.0,0.5,0.25,0.2857142857142857,0.14285714285714285,0.5714285714285714,150.0,111.17517843242142,64000000000000,140.56159967960087
200,100,400,gaussian-filter,0.15645472208658853,8000000,20000,80000,40000,458.257569495584,280000,7.643856189774724,6.643856189774724,8.643856189774725,22.931568569324174,2.0,0.5,0.25,0.2857142857142857,0.14285714285714285,0.5714285714285714,150.0,111.17517843242142,64000000000000,140.56159967960087
200,100,400,gst3d,1.8857002258300781,8000000,20000,80000,40000,458.257569495584,280000,7.643856189774724,6.643856189774724,8.643856189774725,22.931568569324174,2.0,0.5,0.25,0.2857142857142857,0.14285714285714285,0.5714285714285714,150.0,111.17517843242142,64000000000000,140.56159967960087
200,200,100,envelope,0.14747746785481772,4000000,40000,20000,20000,300.0,160000,7.643856189774724,7.643856189774724,6.643856189774724,21.931568569324174,1.0,2.0,2.0,0.4,0.4,0.2,200.0,111.17517843242142,16000000000000,125.1658801040338
200,200,100,gaussian-filter,0.12666829427083334,4000000,40000,20000,20000,300.0,160000,7.643856189774724,7.643856189774724,6.643856189774724,21.931568569324174,1.0,2.0,2.0,0.4,0.4,0.2,200.0,111.17517843242142,16000000000000,125.1658801040338
200,200,100,gst3d,0.9863204956054688,4000000,40000,20000,20000,300.0,160000,7.643856189774724,7.643856189774724,6.643856189774724,21.931568569324174,1.0,2.0,2.0,0.4,0.4,0.2,200.0,111.17517843242142,16000000000000,125.1658801040338
200,200,200,envelope,0.2825469970703125,8000000,40000,40000,40000,346.41016151377545,240000,7.643856189774724,7.643856189774724,7.643856189774724,22.931568569324174,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,200.0,111.17517843242142,64000000000000,134.16128187910007
200,200,200,gaussian-filter,0.15645980834960938,8000000,40000,40000,40000,346.41016151377545,240000,7.643856189774724,7.643856189774724,7.643856189774724,22.931568569324174,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,200.0,111.17517843242142,64000000000000,134.16128187910007
200,200,200,gst3d,1.8933512369791667,8000000,40000,40000,40000,346.41016151377545,240000,7.643856189774724,7.643856189774724,7.643856189774724,22.931568569324174,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,200.0,111.17517843242142,64000000000000,134.16128187910007
200,200,300,envelope,0.3752797444661458,12000000,40000,60000,60000,412.31056256176606,320000,7.643856189774724,7.643856189774724,8.228818690495881,23.516531070045332,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.42857142857142855,200.0,111.17517843242142,144000000000000,141.66826948939985
200,200,300,gaussian-filter,0.18625513712565103,12000000,40000,60000,60000,412.31056256176606,320000,7.643856189774724,7.643856189774724,8.228818690495881,23.516531070045332,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.42857142857142855,200.0,111.17517843242142,144000000000000,141.66826948939985
200,200,300,gst3d,2.755859375,12000000,40000,60000,60000,412.31056256176606,320000,7.643856189774724,7.643856189774724,8.228818690495881,23.516531070045332,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.42857142857142855,200.0,111.17517843242142,144000000000000,141.66826948939985
200,200,400,envelope,0.4907875061035156,16000000,40000,80000,80000,489.89794855663564,400000,7.643856189774724,7.643856189774724,8.643856189774725,23.931568569324174,1.0,0.5,0.5,0.25,0.25,0.5,200.0,111.17517843242142,256000000000000,148.28565297846086
200,200,400,gaussian-filter,0.21606953938802084,16000000,40000,80000,80000,489.89794855663564,400000,7.643856189774724,7.643856189774724,8.643856189774725,23.931568569324174,1.0,0.5,0.5,0.25,0.25,0.5,200.0,111.17517843242142,256000000000000,148.28565297846086
200,200,400,gst3d,3.6469713846842446,16000000,40000,80000,80000,489.89794855663564,400000,7.643856189774724,7.643856189774724,8.643856189774725,23.931568569324174,1.0,0.5,0.5,0.25,0.25,0.5,200.0,111.17517843242142,256000000000000,148.28565297846086
200,300,100,envelope,0.22249730428059897,6000000,60000,20000,30000,374.16573867739413,220000,7.643856189774724,8.228818690495881,6.643856189774724,22.516531070045332,0.6666666666666666,2.0,3.0,0.3333333333333333,0.5,0.16666666666666666,250.0,111.17517843242142,36000000000000,133.463763441989
200,300,100,gaussian-filter,0.14157485961914062,6000000,60000,20000,30000,374.16573867739413,220000,7.643856189774724,8.228818690495881,6.643856189774724,22.516531070045332,0.6666666666666666,2.0,3.0,0.3333333333333333,0.5,0.16666666666666666,250.0,111.17517843242142,36000000000000,133.463763441989
200,300,100,gst3d,1.4363555908203125,6000000,60000,20000,30000,374.16573867739413,220000,7.643856189774724,8.228818690495881,6.643856189774724,22.516531070045332,0.6666666666666666,2.0,3.0,0.3333333333333333,0.5,0.16666666666666666,250.0,111.17517843242142,36000000000000,133.463763441989
200,300,200,envelope,0.37983957926432294,12000000,60000,40000,60000,412.31056256176606,320000,7.643856189774724,8.228818690495881,7.643856189774724,23.516531070045332,0.6666666666666666,1.0,1.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,250.0,111.17517843242142,144000000000000,141.66826948939985
200,300,200,gaussian-filter,0.18625640869140625,12000000,60000,40000,60000,412.31056256176606,320000,7.643856189774724,8.228818690495881,7.643856189774724,23.516531070045332,0.6666666666666666,1.0,1.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,250.0,111.17517843242142,144000000000000,141.66826948939985
200,300,200,gst3d,2.7562217712402344,12000000,60000,40000,60000,412.31056256176606,320000,7.643856189774724,8.228818690495881,7.643856189774724,23.516531070045332,0.6666666666666666,1.0,1.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,250.0,111.17517843242142,144000000000000,141.66826948939985
200,300,300,envelope,0.5456352233886719,18000000,60000,60000,90000,469.041575982343,420000,7.643856189774724,8.228818690495881,8.228818690495881,24.101493570766486,0.6666666666666666,0.6666666666666666,1.0,0.25,0.375,0.375,250.0,111.17517843242142,324000000000000,148.292179396723
200,300,300,gaussian-filter,0.23094304402669272,18000000,60000,60000,90000,469.041575982343,420000,7.643856189774724,8.228818690495881,8.228818690495881,24.101493570766486,0.6666666666666666,0.6666666666666666,1.0,0.25,0.375,0.375,250.0,111.17517843242142,324000000000000,148.292179396723
200,300,300,gst3d,4.0968678792317705,18000000,60000,60000,90000,469.041575982343,420000,7.643856189774724,8.228818690495881,8.228818690495881,24.101493570766486,0.6666666666666666,0.6666666666666666,1.0,0.25,0.375,0.375,250.0,111.17517843242142,324000000000000,148.292179396723
200,300,400,envelope,0.7036323547363281,24000000,60000,80000,120000,538.5164807134504,520000,7.643856189774724,8.228818690495881,8.643856189774725,24.516531070045332,0.6666666666666666,0.5,0.75,0.2222222222222222,0.3333333333333333,0.4444444444444444,250.0,111.17517843242142,576000000000000,154.22548820422688
200,300,400,gaussian-filter,0.27564748128255206,24000000,60000,80000,120000,538.5164807134504,520000,7.643856189774724,8.228818690495881,8.643856189774725,24.516531070045332,0.6666666666666666,0.5,0.75,0.2222222222222222,0.3333333333333333,0.4444444444444444,250.0,111.17517843242142,576000000000000,154.22548820422688
200,300,400,gst3d,5.4385630289713545,24000000,60000,80000,120000,538.5164807134504,520000,7.643856189774724,8.228818690495881,8.643856189774725,24.516531070045332,0.6666666666666666,0.5,0.75,0.2222222222222222,0.3333333333333333,0.4444444444444444,250.0,111.17517843242142,576000000000000,154.22548820422688
200,400,100,envelope,0.28931935628255206,8000000,80000,20000,40000,458.257569495584,280000,7.643856189774724,8.643856189774725,6.643856189774724,22.931568569324174,0.5,2.0,4.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,300.0,111.17517843242142,64000000000000,140.56159967960087
200,400,100,gaussian-filter,0.1564814249674479,8000000,80000,20000,40000,458.257569495584,280000,7.643856189774724,8.643856189774725,6.643856189774724,22.931568569324174,0.5,2.0,4.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,300.0,111.17517843242142,64000000000000,140.56159967960087
200,400,100,gst3d,1.8859329223632812,8000000,80000,20000,40000,458.257569495584,280000,7.643856189774724,8.643856189774725,6.643856189774724,22.931568569324174,0.5,2.0,4.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,300.0,111.17517843242142,64000000000000,140.56159967960087
200,400,200,envelope,0.47387949625651044,16000000,80000,40000,80000,489.89794855663564,400000,7.643856189774724,8.643856189774725,7.643856189774724,23.931568569324174,0.5,1.0,2.0,0.25,0.5,0.25,300.0,111.17517843242142,256000000000000,148.28565297846086
200,400,200,gaussian-filter,0.21605046590169272,16000000,80000,40000,80000,489.89794855663564,400000,7.643856189774724,8.643856189774725,7.643856189774724,23.931568569324174,0.5,1.0,2.0,0.25,0.5,0.25,300.0,111.17517843242142,256000000000000,148.28565297846086
200,400,200,gst3d,3.6484107971191406,16000000,80000,40000,80000,489.89794855663564,400000,7.643856189774724,8.643856189774725,7.643856189774724,23.931568569324174,0.5,1.0,2.0,0.25,0.5,0.25,300.0,111.17517843242142,256000000000000,148.28565297846086
200,400,300,envelope,0.6945063273111979,24000000,80000,60000,120000,538.5164807134504,520000,7.643856189774724,8.643856189774725,8.228818690495881,24.516531070045332,0.5,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,300.0,111.17517843242142,576000000000000,154.22548820422688
200,400,300,gaussian-filter,0.2756296793619792,24000000,80000,60000,120000,538.5164807134504,520000,7.643856189774724,8.643856189774725,8.228818690495881,24.516531070045332,0.5,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,300.0,111.17517843242142,576000000000000,154.22548820422688
200,400,300,gst3d,5.440016428629558,24000000,80000,60000,120000,538.5164807134504,520000,7.643856189774724,8.643856189774725,8.228818690495881,24.516531070045332,0.5,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,300.0,111.17517843242142,576000000000000,154.22548820422688
200,400,400,envelope,0.899529774983724,32000000,80000,80000,160000,600.0,640000,7.643856189774724,8.643856189774725,8.643856189774725,24.931568569324174,0.5,0.5,1.0,0.2,0.4,0.4,300.0,111.17517843242142,1024000000000000,159.52700835769485
200,400,400,gaussian-filter,0.33522923787434894,32000000,80000,80000,160000,600.0,640000,7.643856189774724,8.643856189774725,8.643856189774725,24.931568569324174,0.5,0.5,1.0,0.2,0.4,0.4,300.0,111.17517843242142,1024000000000000,159.52700835769485
300,100,100,envelope,0.15071996053059897,3000000,30000,30000,10000,331.66247903554,140000,8.228818690495881,6.643856189774724,6.643856189774724,21.516531070045332,3.0,3.0,1.0,0.6,0.2,0.2,200.0,111.17517843242142,9000000000000,124.94925863546828
300,100,100,gaussian-filter,0.11914952596028645,3000000,30000,30000,10000,331.66247903554,140000,8.228818690495881,6.643856189774724,6.643856189774724,21.516531070045332,3.0,3.0,1.0,0.6,0.2,0.2,200.0,111.17517843242142,9000000000000,124.94925863546828
300,100,100,gst3d,0.7588284810384115,3000000,30000,30000,10000,331.66247903554,140000,8.228818690495881,6.643856189774724,6.643856189774724,21.516531070045332,3.0,3.0,1.0,0.6,0.2,0.2,200.0,111.17517843242142,9000000000000,124.94925863546828
300,100,200,envelope,0.2183074951171875,6000000,30000,60000,20000,374.16573867739413,220000,8.228818690495881,6.643856189774724,7.643856189774724,22.516531070045332,3.0,1.5,0.5,0.5,0.16666666666666666,0.3333333333333333,200.0,111.17517843242142,36000000000000,133.463763441989
