inlines,xlines,samples,operator,avg_peak_memory_usage
400,500,400,gst3d,18.049874114990235
400,500,500,envelope,2.710833740234375
400,500,500,gaussian-filter,0.8522796630859375
400,500,500,gst3d,22.555616760253905
400,500,600,envelope,3.2344764709472655
400,500,600,gaussian-filter,1.0012519836425782
400,500,600,gst3d,27.063394927978514
400,500,700,envelope,3.755687713623047
400,500,700,gaussian-filter,1.1503166198730468
400,500,700,gst3d,31.569926452636718
400,500,800,envelope,4.278132629394531
400,500,800,gaussian-filter,1.2992256164550782
400,500,800,gst3d,36.077135467529295
400,600,100,envelope,0.7254684448242188
400,600,100,gaussian-filter,0.2859527587890625
400,600,100,gst3d,5.417655181884766
400,600,200,envelope,1.3545272827148438
400,600,200,gaussian-filter,0.4647979736328125
400,600,200,gst3d,10.828418731689453
400,600,300,envelope,1.9832557678222655
400,600,300,gaussian-filter,0.6436752319335938
400,600,300,gst3d,16.24061813354492
400,600,400,envelope,2.605265808105469
400,600,400,gaussian-filter,0.8225914001464844
400,600,400,gst3d,21.65234832763672
400,600,500,envelope,3.2328948974609375
400,600,500,gaussian-filter,1.0012619018554687
400,600,500,gst3d,27.06349105834961
400,600,600,envelope,3.856614685058594
400,600,600,gaussian-filter,1.1801620483398438
400,600,600,gst3d,32.474710083007814
400,600,700,envelope,4.485052490234375
400,600,700,gaussian-filter,1.3589485168457032
400,600,700,gst3d,37.886235046386716
400,600,800,envelope,5.111257934570313
400,600,800,gaussian-filter,1.5378242492675782
400,600,800,gst3d,43.29756622314453
400,700,100,envelope,0.8315757751464844
400,700,100,gaussian-filter,0.3158088684082031
400,700,100,gst3d,6.304480743408203
400,700,200,envelope,1.5629852294921875
400,700,200,gaussian-filter,0.5244422912597656
400,700,200,gst3d,12.621277618408204
400,700,300,envelope,2.296465301513672
400,700,300,gaussian-filter,0.7330162048339843
400,700,300,gst3d,18.93778839111328
400,700,400,envelope,3.023253631591797
400,700,400,gaussian-filter,0.9413475036621094
400,700,400,gst3d,25.253341674804688
400,700,500,envelope,3.754985046386719
400,700,500,gaussian-filter,1.1503501892089845
400,700,500,gst3d,31.56943588256836
400,700,600,envelope,4.485352325439453
400,700,600,gaussian-filter,1.3589019775390625
400,700,600,gst3d,37.88598098754883
400,700,700,envelope,5.212379455566406
400,700,700,gaussian-filter,1.5675384521484375
400,700,700,gst3d,44.20269012451172
400,700,800,envelope,5.946495819091797
400,700,800,gaussian-filter,1.7760162353515625
400,700,800,gst3d,50.51936645507813
400,800,100,envelope,0.9342384338378906
400,800,100,gaussian-filter,0.34547882080078124
400,800,100,gst3d,7.193462371826172
400,800,200,envelope,1.7705879211425781
400,800,200,gaussian-filter,0.5839973449707031
400,800,200,gst3d,14.414360046386719
400,800,300,envelope,2.6080307006835937
400,800,300,gaussian-filter,0.8224624633789063
400,800,300,gst3d,21.634879302978515
400,800,400,envelope,3.4403961181640623
400,800,400,gaussian-filter,1.0607192993164063
400,800,400,gst3d,28.855776214599608
400,800,500,envelope,4.275907135009765
400,800,500,gaussian-filter,1.2992233276367187
400,800,500,gst3d,36.077100372314455
400,800,600,envelope,5.1107017517089846
400,800,600,gaussian-filter,1.5377685546875
400,800,600,gst3d,43.29708023071289
400,800,700,envelope,5.944298553466797
400,800,700,gaussian-filter,1.7760269165039062
400,800,700,gst3d,50.51936645507813
400,800,800,envelope,6.7763816833496096
400,800,800,gaussian-filter,2.0144554138183595
400,800,800,gst3d,57.738973236083986
500,100,100,envelope,0.23566131591796874
500,100,100,gaussian-filter,0.14416046142578126
500,100,100,gst3d,1.2167922973632812
500,100,200,envelope,0.35968856811523436
500,100,200,gaussian-filter,0.18178634643554686
500,100,200,gst3d,2.3074134826660155
500,100,300,envelope,0.4926582336425781
500,100,300,gaussian-filter,0.21876602172851561
500,100,300,gst3d,3.418804931640625
500,100,400,envelope,0.6221267700195312
500,100,400,gaussian-filter,0.25608139038085936
500,100,400,gst3d,4.529777526855469
500,100,500,envelope,0.7536888122558594
500,100,500,gaussian-filter,0.2933952331542969
500,100,500,gst3d,5.640590667724609
500,100,600,envelope,0.8856338500976563
500,100,600,gaussian-filter,0.33080902099609377
500,100,600,gst3d,6.751132202148438
500,100,700,envelope,1.0171981811523438
500,100,700,gaussian-filter,0.36808013916015625
500,100,700,gst3d,7.861868286132813
500,100,800,envelope,1.1464698791503907
500,100,800,gaussian-filter,0.4051841735839844
500,100,800,gst3d,8.973190307617188
500,200,100,envelope,0.36351776123046875
500,200,100,gaussian-filter,0.18171615600585939
500,200,100,gst3d,2.3074501037597654
500,200,200,envelope,0.6240921020507812
500,200,200,gaussian-filter,0.25618515014648435
500,200,200,gst3d,4.550802612304688
500,200,300,envelope,0.8841316223144531
500,200,300,gaussian-filter,0.330670166015625
500,200,300,gst3d,6.792919158935547
500,200,400,envelope,1.1469078063964844
500,200,400,gaussian-filter,0.40498886108398435
500,200,400,gst3d,9.036608123779297
500,200,500,envelope,1.4088020324707031
500,200,500,gaussian-filter,0.4797187805175781
500,200,500,gst3d,11.279193115234374
500,200,600,envelope,1.6665237426757813
500,200,600,gaussian-filter,0.5541999816894532
500,200,600,gst3d,13.521932983398438
500,200,700,envelope,1.928746795654297
500,200,700,gaussian-filter,0.6286880493164062
500,200,700,gst3d,15.764678192138671
500,200,800,envelope,2.190995788574219
500,200,800,gaussian-filter,0.7030364990234375
500,200,800,gst3d,18.007217407226562
500,300,100,envelope,0.49038162231445315
500,300,100,gaussian-filter,0.21872329711914062
500,300,100,gst3d,3.4190223693847654
500,300,200,envelope,0.8837844848632812
500,300,200,gaussian-filter,0.3306755065917969
500,300,200,gst3d,6.793931579589843
500,300,300,envelope,1.2780731201171875
500,300,300,gaussian-filter,0.44254531860351565
500,300,300,gst3d,10.168489837646485
500,300,400,envelope,1.6684432983398438
500,300,400,gaussian-filter,0.5540794372558594
500,300,400,gst3d,13.543385314941407
500,300,500,envelope,2.0614089965820312
500,300,500,gaussian-filter,0.6659889221191406
500,300,500,gst3d,16.917439270019532
500,300,600,envelope,2.452472686767578
500,300,600,gaussian-filter,0.7778816223144531
500,300,600,gst3d,20.292886352539064
500,300,700,envelope,2.842767333984375
500,300,700,gaussian-filter,0.8894683837890625
500,300,700,gst3d,23.66762008666992
500,300,800,envelope,3.2335838317871093
500,300,800,gaussian-filter,1.0013214111328126
500,300,800,gst3d,27.041937255859374
500,400,100,envelope,0.6213340759277344
500,400,100,gaussian-filter,0.256170654296875
500,400,100,gst3d,4.529763031005859
500,400,200,envelope,1.1451805114746094
500,400,200,gaussian-filter,0.4050773620605469
500,400,200,gst3d,9.036573028564453
500,400,300,envelope,1.667719268798828
500,400,300,gaussian-filter,0.5540367126464844
500,400,300,gst3d,13.543267059326173
500,400,400,envelope,2.1877479553222656
500,400,400,gaussian-filter,0.703125
500,400,400,gst3d,18.04952163696289
500,400,500,envelope,2.7127052307128907
500,400,500,gaussian-filter,0.8523384094238281
500,400,500,gst3d,22.556639099121092
500,400,600,envelope,3.2336669921875
500,400,600,gaussian-filter,1.0014045715332032
500,400,600,gst3d,27.063496398925782
500,400,700,envelope,3.755107879638672
500,400,700,gaussian-filter,1.150311279296875
500,400,700,gst3d,31.570020294189455
500,400,800,envelope,4.2756401062011715
500,400,800,gaussian-filter,1.2992134094238281
500,400,800,gst3d,36.07729034423828
500,500,100,envelope,0.7555648803710937
500,500,100,gaussian-filter,0.29317474365234375
500,500,100,gst3d,5.640898895263672
500,500,200,envelope,1.4094161987304688
500,500,200,gaussian-filter,0.4795951843261719
500,500,200,gst3d,11.278880310058593
500,500,300,envelope,2.058615875244141
500,500,300,gaussian-filter,0.6660476684570312
500,500,300,gst3d,16.917713165283203
500,500,400,envelope,2.71099853515625
500,500,400,gaussian-filter,0.8522552490234375
500,500,400,gst3d,22.55611572265625
500,500,500,envelope,3.364897918701172
500,500,500,gaussian-filter,1.0382049560546875
500,500,500,gst3d,28.195068359375
500,500,600,envelope,4.014854431152344
500,500,600,gaussian-filter,1.2247756958007812
500,500,600,gst3d,33.8337516784668
500,500,700,envelope,4.667517852783203
500,500,700,gaussian-filter,1.4110588073730468
500,500,700,gst3d,39.47317047119141
500,500,800,envelope,5.31884765625
500,500,800,gaussian-filter,1.5974876403808593
500,500,800,gst3d,45.11113662719727
500,600,100,envelope,0.8818046569824218
500,600,100,gaussian-filter,0.33060302734375
500,600,100,gst3d,6.750950622558594
500,600,200,envelope,1.6668617248535156
500,600,200,gaussian-filter,0.5540237426757812
500,600,200,gst3d,13.521822357177735
500,600,300,envelope,2.4497344970703123
500,600,300,gaussian-filter,0.7778114318847656
500,600,300,gst3d,20.292910766601562
500,600,400,envelope,3.2309425354003904
500,600,400,gaussian-filter,1.0012550354003906
500,600,400,gst3d,27.0632080078125
500,600,500,envelope,4.015751647949219
500,600,500,gaussian-filter,1.2246253967285157
500,600,500,gst3d,33.833464813232425
500,600,600,envelope,4.797550201416016
500,600,600,gaussian-filter,1.4483154296875
500,600,600,gst3d,40.60525817871094
500,600,700,envelope,5.579414367675781
500,600,700,gaussian-filter,1.6719322204589844
500,600,700,gst3d,47.37554931640625
500,600,800,envelope,6.359558868408203
500,600,800,gaussian-filter,1.8952987670898438
500,600,800,gst3d,54.14533386230469
500,700,100,envelope,1.0146049499511718
500,700,100,gaussian-filter,0.3678680419921875
500,700,100,gst3d,7.8614959716796875
500,700,200,envelope,1.9300025939941405
500,700,200,gaussian-filter,0.6285072326660156
500,700,200,gst3d,15.764250183105469
500,700,300,envelope,2.8418563842773437
500,700,300,gaussian-filter,0.8894294738769531
500,700,300,gst3d,23.667111206054688
500,700,400,envelope,3.7553497314453126
500,700,400,gaussian-filter,1.1501853942871094
500,700,400,gst3d,31.56961669921875
500,700,500,envelope,4.666632843017578
500,700,500,gaussian-filter,1.410895538330078
500,700,500,gst3d,39.47319564819336
500,700,600,envelope,5.578936767578125
500,700,600,gaussian-filter,1.6719245910644531
500,700,600,gst3d,47.375423431396484
500,700,700,envelope,6.490287780761719
500,700,700,gaussian-filter,1.9324958801269532
500,700,700,gst3d,55.27778625488281
500,700,800,envelope,7.3988197326660154
500,700,800,gaussian-filter,2.1932655334472657
500,700,800,gst3d,63.1805061340332
500,800,100,envelope,1.1450302124023437
500,800,100,gaussian-filter,0.40506439208984374
500,800,100,gst3d,8.973123168945312
500,800,200,envelope,2.187530517578125
500,800,200,gaussian-filter,0.7031326293945312
500,800,200,gst3d,18.007344818115236
500,800,300,envelope,3.2332443237304687
500,800,300,gaussian-filter,1.0011146545410157
500,800,300,gst3d,27.041908264160156
500,800,400,envelope,4.275505065917969
500,800,400,gaussian-filter,1.2992271423339843
500,800,400,gst3d,36.07710418701172
500,800,500,envelope,5.318564605712891
500,800,500,gaussian-filter,1.5973663330078125
500,800,500,gst3d,45.110494995117186
500,800,600,envelope,6.359988403320313
500,800,600,gaussian-filter,1.8954437255859375
500,800,600,gst3d,54.14563522338867
500,800,700,envelope,7.404518127441406
500,800,700,gaussian-filter,2.1933670043945312
500,800,700,gst3d,63.18052597045899
500,800,800,envelope,8.446194458007813
500,800,800,gaussian-filter,2.491524505615234
500,800,800,gst3d,72.2148223876953
600,100,100,envelope,0.2561676025390625
600,100,100,gaussian-filter,0.1519561767578125
600,100,100,gst3d,1.4395896911621093
600,100,200,envelope,0.41402435302734375
600,100,200,gaussian-filter,0.19644622802734374
600,100,200,gst3d,2.7497802734375
600,100,300,envelope,0.5738243103027344
600,100,300,gaussian-filter,0.24110946655273438
600,100,300,gst3d,4.083641052246094
600,100,400,envelope,0.7269767761230469
600,100,400,gaussian-filter,0.2860565185546875
600,100,400,gst3d,5.417751312255859
600,100,500,envelope,0.8871696472167969
600,100,500,gaussian-filter,0.3308013916015625
600,100,500,gst3d,6.751030731201172
600,100,600,envelope,1.0446662902832031
600,100,600,gaussian-filter,0.37527923583984374
600,100,600,gst3d,8.085642242431641
600,100,700,envelope,1.1981788635253907
600,100,700,gaussian-filter,0.4201499938964844
600,100,700,gst3d,9.41900634765625
600,100,800,envelope,1.3553497314453125
600,100,800,gaussian-filter,0.464892578125
600,100,800,gst3d,10.752715301513671
600,200,100,envelope,0.41815032958984377
600,200,100,gaussian-filter,0.19646682739257812
600,200,100,gst3d,2.7499237060546875
600,200,200,envelope,0.7276481628417969
600,200,200,gaussian-filter,0.2860557556152344
600,200,200,gst3d,5.4428260803222654
600,200,300,envelope,1.0390396118164062
600,200,300,gaussian-filter,0.37526397705078124
600,200,300,gst3d,8.13607177734375
600,200,400,envelope,1.3571479797363282
600,200,400,gaussian-filter,0.46489715576171875
600,200,400,gst3d,10.828681945800781
600,200,500,envelope,1.6692855834960938
600,200,500,gaussian-filter,0.5541847229003907
600,200,500,gst3d,13.521905517578125
600,200,600,envelope,1.97880859375
600,200,600,gaussian-filter,0.6437019348144531
600,200,600,gst3d,16.214520263671876
600,200,700,envelope,2.293656921386719
600,200,700,gaussian-filter,0.7329757690429688
600,200,700,gst3d,18.907925415039063
600,200,800,envelope,2.60660400390625
600,200,800,gaussian-filter,0.8225570678710937
600,200,800,gst3d,21.6007438659668
600,300,100,envelope,0.5691314697265625
600,300,100,gaussian-filter,0.24120025634765624
600,300,100,gst3d,4.083494567871094
600,300,200,envelope,1.0415283203125
600,300,200,gaussian-filter,0.3753997802734375
600,300,200,gst3d,8.136054992675781
600,300,300,envelope,1.5118682861328125
600,300,300,gaussian-filter,0.5095329284667969
600,300,300,gst3d,12.188222503662109
600,300,400,envelope,1.9798377990722655
600,300,400,gaussian-filter,0.6437271118164063
600,300,400,gst3d,16.24079360961914
600,300,500,envelope,2.451671600341797
600,300,500,gaussian-filter,0.7778923034667968
600,300,500,gst3d,20.292051696777342
600,300,600,envelope,2.921735382080078
600,300,600,gaussian-filter,0.9116554260253906
600,300,600,gst3d,24.344290924072265
600,300,700,envelope,3.390607452392578
600,300,700,gaussian-filter,1.0459365844726562
600,300,700,gst3d,28.39705047607422
600,300,800,envelope,3.8594146728515626
600,300,800,gaussian-filter,1.1800849914550782
600,300,800,gst3d,32.44931259155273
600,400,100,envelope,0.7276336669921875
600,400,100,gaussian-filter,0.2860565185546875
600,400,100,gst3d,5.417186737060547
600,400,200,envelope,1.355853271484375
600,400,200,gaussian-filter,0.4648956298828125
600,400,200,gst3d,10.828649139404297
600,400,300,envelope,1.9812164306640625
600,400,300,gaussian-filter,0.6437850952148437
600,400,300,gst3d,16.240858459472655
600,400,400,envelope,2.609710693359375
600,400,400,gaussian-filter,0.8225563049316407
600,400,400,gst3d,21.652464294433592
600,400,500,envelope,3.2318130493164063
600,400,500,gaussian-filter,1.0012321472167969
600,400,500,gst3d,27.06345138549805
600,400,600,envelope,3.8573883056640623
600,400,600,gaussian-filter,1.1801002502441407
600,400,600,gst3d,32.47472915649414
600,400,700,envelope,4.486244201660156
600,400,700,gaussian-filter,1.3589195251464843
600,400,700,gst3d,37.88617477416992
600,400,800,envelope,5.109140014648437
600,400,800,gaussian-filter,1.5377685546875
600,400,800,gst3d,43.296990966796876
600,500,100,envelope,0.8785980224609375
600,500,100,gaussian-filter,0.3307319641113281
600,500,100,gst3d,6.751538848876953
600,500,200,envelope,1.6678443908691407
600,500,200,gaussian-filter,0.5541305541992188
600,500,200,gst3d,13.521990203857422
600,500,300,envelope,2.4535598754882812
600,500,300,gaussian-filter,0.7778251647949219
600,500,300,gst3d,20.29250564575195
600,500,400,envelope,3.231465148925781
600,500,400,gaussian-filter,1.00123291015625
600,500,400,gst3d,27.063570404052733
600,500,500,envelope,4.015276336669922
600,500,500,gaussian-filter,1.2247840881347656
600,500,500,gst3d,33.833832550048825
600,500,600,envelope,4.798089599609375
600,500,600,gaussian-filter,1.448162841796875
600,500,600,gst3d,40.60530242919922
600,500,700,envelope,5.578215789794922
600,500,700,gaussian-filter,1.6718841552734376
600,500,700,gst3d,47.37498397827149
600,500,800,envelope,6.360049438476563
600,500,800,gaussian-filter,1.8952987670898438
600,500,800,gst3d,54.14528198242188
600,600,100,envelope,1.0420951843261719
600,600,100,gaussian-filter,0.37528305053710936
600,600,100,gst3d,8.085599517822265
600,600,200,envelope,1.9825576782226562
600,600,200,gaussian-filter,0.6438232421875
600,600,200,gst3d,16.214900970458984
600,600,300,envelope,2.9202835083007814
600,600,300,gaussian-filter,0.9116775512695312
600,600,300,gst3d,24.344609832763673
600,600,400,envelope,3.858111572265625
600,600,400,gaussian-filter,1.180091094970703
600,600,400,gst3d,32.47476806640625
600,600,500,envelope,4.7966361999511715
600,600,500,gaussian-filter,1.4481727600097656
600,600,500,gst3d,40.60520553588867
600,600,600,envelope,5.736023712158203
600,600,600,gaussian-filter,1.7165420532226563
600,600,600,gst3d,48.73409805297852
600,600,700,envelope,6.669913482666016
600,600,700,gaussian-filter,1.9845947265625
600,600,700,gst3d,56.864295959472656
600,600,800,envelope,7.609938049316407
600,600,800,gaussian-filter,2.2529678344726562
600,600,800,gst3d,64.99417572021484
600,700,100,envelope,1.1982452392578125
600,700,100,gaussian-filter,0.4199653625488281
600,700,100,gst3d,9.419319152832031
600,700,200,envelope,2.2937858581542967
600,700,200,gaussian-filter,0.7330162048339843
600,700,200,gst3d,18.90797119140625
600,700,300,envelope,3.3886650085449217
600,700,300,gaussian-filter,1.0459205627441406
600,700,300,gst3d,28.39698257446289
600,700,400,envelope,4.483284759521484
600,700,400,gaussian-filter,1.3589126586914062
600,700,400,gst3d,37.88604888916016
600,700,500,envelope,5.5809783935546875
600,700,500,gaussian-filter,1.671893310546875
600,700,500,gst3d,47.37513275146485
600,700,600,envelope,6.67342529296875
600,700,600,gaussian-filter,1.9846084594726563
600,700,600,gst3d,56.8643440246582
600,700,700,envelope,7.762744140625
600,700,700,gaussian-filter,2.297595977783203
600,700,700,gst3d,66.35330047607422
600,700,800,envelope,8.864752197265625
600,700,800,gaussian-filter,2.6105316162109373
600,700,800,gst3d,75.8422966003418
600,800,100,envelope,1.3512802124023438
600,800,100,gaussian-filter,0.46488189697265625
600,800,100,gst3d,10.75265884399414
600,800,200,envelope,2.6080482482910154
600,800,200,gaussian-filter,0.82254638671875
600,800,200,gst3d,21.60102996826172
600,800,300,envelope,3.86092529296875
600,800,300,gaussian-filter,1.1801025390625
600,800,300,gst3d,32.44937362670898
600,800,400,envelope,5.10921630859375
600,800,400,gaussian-filter,1.5377723693847656
600,800,400,gst3d,43.29728622436524
600,800,500,envelope,6.362037658691406
600,800,500,gaussian-filter,1.8953575134277343
600,800,500,gst3d,54.14577713012695
600,800,600,envelope,7.613974761962891
600,800,600,gaussian-filter,2.2530181884765623
600,800,600,gst3d,64.9940399169922
600,800,700,envelope,8.86352767944336
600,800,700,gaussian-filter,2.610520935058594
600,800,700,gst3d,75.84242095947266
600,800,800,envelope,10.113240814208984
600,800,800,gaussian-filter,2.9682632446289063
600,800,800,gst3d,86.691650390625
700,100,100,envelope,0.28455810546875
700,100,100,gaussian-filter,0.15953140258789061
700,100,100,gst3d,1.6623275756835938
700,100,200,envelope,0.46729888916015627
700,100,200,gaussian-filter,0.21158981323242188
700,100,200,gst3d,3.1920021057128904
700,100,300,envelope,0.6492530822753906
700,100,300,gaussian-filter,0.2637184143066406
700,100,300,gst3d,4.748577880859375
700,100,400,envelope,0.8342437744140625
700,100,400,gaussian-filter,0.3159629821777344
700,100,400,gst3d,6.305528259277343
700,100,500,envelope,1.0158737182617188
700,100,500,gaussian-filter,0.3681190490722656
700,100,500,gst3d,7.861804962158203
700,100,600,envelope,1.2000923156738281
700,100,600,gaussian-filter,0.42006378173828124
700,100,600,gst3d,9.418946075439454
700,100,700,envelope,1.3809158325195312
700,100,700,gaussian-filter,0.47225799560546877
700,100,800,envelope,1.564471435546875
700,100,800,gaussian-filter,0.5245834350585937
700,200,100,envelope,0.46980133056640627
700,200,100,gaussian-filter,0.21157989501953126
700,200,200,envelope,0.8287506103515625
700,200,200,gaussian-filter,0.3159942626953125
700,200,200,gst3d,6.3348548889160154
700,200,300,envelope,1.1961685180664063
700,200,300,gaussian-filter,0.4199638366699219
700,200,300,gst3d,9.477863311767578
700,200,400,envelope,1.5657394409179688
700,200,400,gaussian-filter,0.5246871948242188
700,200,400,gst3d,12.621762084960938
700,200,500,envelope,1.9289764404296874
700,200,500,gaussian-filter,0.6286483764648437
700,200,600,envelope,2.29476318359375
700,200,600,gaussian-filter,0.7329483032226562
700,200,600,gst3d,18.90809555053711
700,200,700,envelope,2.6590728759765625
700,200,700,gaussian-filter,0.8372016906738281
700,200,700,gst3d,22.05083770751953
700,200,800,envelope,3.0237823486328126
700,200,800,gaussian-filter,0.9415657043457031
700,200,800,gst3d,25.194857025146483
700,300,100,envelope,0.6492515563964844
700,300,100,gaussian-filter,0.2634757995605469
700,300,100,gst3d,4.7480720520019535
700,300,200,envelope,1.1958572387695312
700,300,200,gaussian-filter,0.4199256896972656
700,300,200,gst3d,9.47723617553711
700,300,300,envelope,1.745989990234375
700,300,300,gaussian-filter,0.5764549255371094
700,300,400,envelope,2.295754241943359
700,300,400,gaussian-filter,0.7329322814941406
700,300,400,gst3d,18.93773651123047
700,300,500,envelope,2.8439537048339845
700,300,500,gaussian-filter,0.8894424438476562
700,300,500,gst3d,23.66731185913086
700,300,600,envelope,3.39114990234375
700,300,600,gaussian-filter,1.0459495544433595
700,300,600,gst3d,28.396895599365234
700,300,700,envelope,3.9374237060546875
700,300,700,gaussian-filter,1.2024993896484375
700,300,700,gst3d,33.12657089233399
700,300,800,envelope,4.485447692871094
700,300,800,gaussian-filter,1.3589187622070313
700,300,800,gst3d,37.85582504272461
700,400,100,envelope,0.8317802429199219
700,400,100,gaussian-filter,0.31594696044921877
700,400,100,gst3d,6.305136108398438
700,400,200,envelope,1.5639045715332032
700,400,200,gaussian-filter,0.5245994567871094
700,400,200,gst3d,12.621331024169923
700,400,300,envelope,2.291767120361328
700,400,300,gaussian-filter,0.7330108642578125
700,400,300,gst3d,18.93787384033203
700,400,400,envelope,3.026824951171875
700,400,400,gaussian-filter,0.941595458984375
700,400,400,gst3d,25.253646087646484
700,400,500,envelope,3.755097198486328
700,400,500,gaussian-filter,1.1503105163574219
700,400,600,envelope,4.485935974121094
700,400,600,gaussian-filter,1.3589492797851563
700,400,600,gst3d,37.88641128540039
700,400,700,envelope,5.215322113037109
700,400,700,gaussian-filter,1.5676361083984376
700,400,700,gst3d,44.20258102416992
700,400,800,envelope,5.9415946960449215
700,400,800,gaussian-filter,1.7761619567871094
700,400,800,gst3d,50.519386291503906
700,500,100,envelope,1.013921356201172
700,500,100,gaussian-filter,0.3680694580078125
700,500,200,envelope,1.9282798767089844
700,500,200,gaussian-filter,0.6285850524902343
700,500,300,envelope,2.842137908935547
700,500,300,gaussian-filter,0.8894515991210937
700,500,300,gst3d,23.667483520507812
700,500,400,envelope,3.7536781311035154
700,500,400,gaussian-filter,1.1504112243652345
700,500,400,gst3d,31.570115661621095
700,500,500,envelope,4.668170166015625
700,500,500,gaussian-filter,1.4110389709472657
700,500,600,envelope,5.579335021972656
700,500,600,gaussian-filter,1.6719329833984375
700,500,600,gst3d,47.37519989013672
700,500,700,envelope,6.490312194824218
700,500,700,gaussian-filter,1.932470703125
700,500,700,gst3d,55.27815628051758
700,500,800,envelope,7.400353240966797
700,500,800,gaussian-filter,2.1934249877929686
700,600,100,envelope,1.1954345703125
700,600,100,gaussian-filter,0.41996612548828127
700,600,100,gst3d,9.419090270996094
700,600,200,envelope,2.294207000732422
700,600,200,gaussian-filter,0.7329757690429688
700,600,200,gst3d,18.90805587768555
700,600,300,envelope,3.3890586853027345
700,600,300,gaussian-filter,1.0459091186523437
700,600,300,gst3d,28.39680404663086
700,600,400,envelope,4.482432556152344
700,600,400,gaussian-filter,1.3589393615722656
700,600,500,envelope,5.579252624511719
700,600,500,gaussian-filter,1.6719146728515626
700,600,500,gst3d,47.37554931640625
700,600,600,envelope,6.668643188476563
700,600,600,gaussian-filter,1.9846778869628907
700,600,700,envelope,7.764708709716797
700,600,700,gaussian-filter,2.297534942626953
700,600,800,envelope,8.863255310058594
700,600,800,gaussian-filter,2.6105064392089843
700,600,800,gst3d,75.84163436889648
700,700,100,envelope,1.383661651611328
700,700,100,gaussian-filter,0.47218170166015627
700,700,200,envelope,2.6603233337402346
700,700,200,gaussian-filter,0.8373649597167969
700,700,200,gst3d,22.051052856445313
700,700,300,envelope,3.9368019104003906
700,700,300,gaussian-filter,1.2024391174316407
700,700,300,gst3d,33.12702865600586
700,700,400,envelope,5.2162940979003904
700,700,400,gaussian-filter,1.5675392150878906
700,700,500,envelope,6.489900207519531
700,700,500,gaussian-filter,1.9324325561523437
700,700,500,gst3d,55.27844161987305
700,700,600,envelope,7.7647247314453125
700,700,600,gaussian-filter,2.29761962890625
700,700,600,gst3d,66.35281677246094
700,700,700,envelope,9.047745513916016
700,700,700,gaussian-filter,2.6627433776855467
700,700,800,envelope,10.322585296630859
700,700,800,gaussian-filter,3.0278556823730467
700,700,800,gst3d,88.50490188598633
700,800,100,envelope,1.5663780212402343
700,800,100,gaussian-filter,0.5245452880859375
700,800,100,gst3d,12.532777404785156
700,800,200,envelope,3.026660919189453
700,800,200,gaussian-filter,0.9416297912597656
700,800,200,gst3d,25.194474029541016
700,800,300,envelope,4.484506225585937
700,800,300,gaussian-filter,1.3589248657226562
700,800,300,gst3d,37.855889892578126
700,800,400,envelope,5.946929931640625
700,800,400,gaussian-filter,1.7761489868164062
700,800,400,gst3d,50.51937026977539
700,800,500,envelope,7.403067016601563
700,800,500,gaussian-filter,2.193395233154297
700,800,500,gst3d,63.180606079101565
700,800,600,envelope,8.862429809570312
700,800,600,gaussian-filter,2.610503387451172
700,800,600,gst3d,75.84208145141602
700,800,700,envelope,10.323532104492188
700,800,700,gaussian-filter,3.027863311767578
700,800,700,gst3d,88.5047592163086
700,800,800,envelope,11.782147216796876
700,800,800,gaussian-filter,3.4448822021484373
700,800,800,gst3d,101.16633987426758
800,100,100,envelope,0.3121498107910156
800,100,100,gaussian-filter,0.166668701171875
800,100,100,gst3d,1.8850669860839844
800,100,200,envelope,0.5205718994140625
800,100,200,gaussian-filter,0.22636947631835938
800,100,200,gst3d,3.6337013244628906
800,100,300,envelope,0.7270370483398437
800,100,300,gaussian-filter,0.2860504150390625
800,100,300,gst3d,5.413618469238282
800,100,400,envelope,0.938128662109375
800,100,400,gaussian-filter,0.3455390930175781
800,100,400,gst3d,7.1934349060058596
800,100,500,envelope,1.1456596374511718
800,100,500,gaussian-filter,0.4052116394042969
800,100,500,gst3d,8.973261260986328
800,100,600,envelope,1.357213592529297
800,100,600,gaussian-filter,0.46488113403320314
800,100,600,gst3d,10.753083801269531
800,100,700,envelope,1.5631126403808593
800,100,700,gaussian-filter,0.5246101379394531
800,100,700,gst3d,12.532933807373047
800,100,800,envelope,1.7740432739257812
800,100,800,gaussian-filter,0.5840286254882813
800,100,800,gst3d,14.31244125366211
800,200,100,envelope,0.5156990051269531
800,200,100,gaussian-filter,0.22636871337890624
800,200,100,gst3d,3.633644866943359
800,200,200,envelope,0.934912109375
800,200,200,gaussian-filter,0.34548110961914064
800,200,200,gst3d,7.227894592285156
800,200,300,envelope,1.3563674926757812
800,200,300,gaussian-filter,0.46489410400390624
800,200,300,gst3d,10.820893859863281
800,200,400,envelope,1.7739845275878907
800,200,400,gaussian-filter,0.5840347290039063
800,200,400,gst3d,14.414565277099609
800,200,500,envelope,2.190604400634766
800,200,500,gaussian-filter,0.7031417846679687
800,200,500,gst3d,18.00712356567383
800,200,600,envelope,2.607061004638672
800,200,600,gaussian-filter,0.8225547790527343
800,200,600,gst3d,21.60095672607422
800,200,700,envelope,3.0242950439453127
800,200,700,gaussian-filter,0.9415557861328125
800,200,700,gst3d,25.19461441040039
800,200,800,envelope,3.4428810119628905
800,200,800,gaussian-filter,1.0608650207519532
800,200,800,gst3d,28.787820434570314
