Timestamp,Some (avg10),Some (avg60),Some (avg300),Full (avg10),Full (avg60),Full (avg300),OOM Kills,OOM Failures
2025-05-09 23:37:13.899,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:13.927,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:13.950,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:13.975,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.001,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.030,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.054,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.079,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.105,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.131,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.157,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.182,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.207,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.233,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.257,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.282,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.307,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.331,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.356,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.380,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.408,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.433,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.458,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.482,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.508,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.538,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.562,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.591,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.618,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.645,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.674,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.698,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.723,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.748,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.772,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.797,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.820,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.844,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.871,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.896,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.920,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.945,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.967,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:14.989,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:15.013,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:15.036,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:37:15.058,0.00,0.00,0.00,0.00,0.00,0.00,0,0
