Timestamp,Some (avg10),Some (avg60),Some (avg300),Full (avg10),Full (avg60),Full (avg300),OOM Kills,OOM Failures
2025-05-09 23:29:06.840,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:06.869,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:06.896,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:06.921,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:06.947,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:06.973,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.001,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.030,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.056,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.085,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.111,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.136,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.161,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.191,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.216,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.240,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.268,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.295,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.323,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.352,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.383,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.412,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.433,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.457,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.484,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.508,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.537,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.563,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.594,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.617,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.643,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-05-09 23:29:07.666,0.00,0.00,0.00,0.00,0.00,0.00,0,0
