,avg_peak_memory_usage
0,0.12813949584960938
3,0.15153350830078124
6,0.1800537109375
9,0.20627593994140625
12,0.23348236083984375
15,0.2565773010253906
18,0.281817626953125
21,0.312579345703125
24,0.15367965698242186
27,0.20840682983398437
30,0.25821609497070314
33,0.31189422607421874
36,0.36311874389648435
39,0.41361846923828127
42,0.46877059936523435
45,0.5199394226074219
48,0.18253402709960936
51,0.25530166625976564
54,0.3367912292480469
57,0.4120918273925781
60,0.4903846740722656
63,0.5737197875976563
66,0.6519882202148437
69,0.725079345703125
72,0.20528564453125
75,0.30872039794921874
78,0.4128509521484375
81,0.5151748657226562
84,0.620849609375
87,0.7288467407226562
90,0.8298683166503906
93,0.9352996826171875
96,0.2302947998046875
99,0.3605537414550781
102,0.4884071350097656
105,0.6186180114746094
108,0.75482177734375
111,0.8828865051269531
114,1.0131523132324218
117,1.1450027465820312
120,0.2565826416015625
123,0.41407241821289065
126,0.5699867248535156
129,0.7227691650390625
132,0.8834625244140625
135,1.0394142150878907
138,1.1977622985839844
141,1.3542930603027343
144,0.28308639526367185
147,0.4655731201171875
150,0.6471145629882813
153,0.829266357421875
156,1.0153053283691407
159,1.1966117858886718
162,1.3816490173339844
165,1.5609733581542968
168,0.31121063232421875
171,0.5163459777832031
174,0.7254425048828125
177,0.9347366333007813
180,1.1422393798828125
183,1.347740936279297
186,1.5627159118652343
189,1.7708030700683595
192,0.15169906616210938
195,0.2042938232421875
198,0.2593803405761719
201,0.30965499877929686
204,0.36629791259765626
207,0.4166748046875
210,0.46337432861328126
213,0.5197830200195312
216,0.20487594604492188
219,0.30910720825195315
222,0.4098182678222656
225,0.5171043395996093
228,0.6244285583496094
231,0.72645263671875
234,0.8308547973632813
237,0.9345108032226562
240,0.25896148681640624
243,0.4165214538574219
246,0.5701492309570313
249,0.7315460205078125
252,0.8828269958496093
255,1.0415428161621094
258,1.1990020751953125
261,1.3556602478027344
264,0.3102569580078125
267,0.5151741027832031
270,0.7252204895019532
273,0.9330696105957031
276,1.1423255920410156
279,1.3536567687988281
282,1.5637031555175782
285,1.7715805053710938
288,0.35908203125
291,0.6165794372558594
294,0.8815742492675781
297,1.1439384460449218
300,1.4054931640625
303,1.6662818908691406
306,1.928985595703125
309,2.1904006958007813
312,0.4102027893066406
315,0.7250587463378906
318,1.0357643127441407
321,1.3534744262695313
324,1.6686744689941406
327,1.9833267211914063
330,2.295262908935547
333,2.6078109741210938
336,0.4706733703613281
339,0.8285606384277344
342,1.194403839111328
345,1.5641807556152343
348,1.9295974731445313
351,2.292645263671875
354,2.659137725830078
357,3.0255050659179688
360,0.5191680908203125
363,0.9307365417480469
366,1.3545402526855468
369,1.773394775390625
372,2.1889434814453126
375,2.6055252075195314
378,3.024976348876953
381,3.4390029907226562
384,0.18196029663085939
387,0.2555519104003906
390,0.3373588562011719
393,0.41530685424804686
396,0.4946022033691406
399,0.5691192626953125
402,0.6488174438476563
405,0.7281761169433594
408,0.2574440002441406
411,0.4146598815917969
414,0.5716629028320312
417,0.7258811950683594
420,0.8837677001953125
423,1.0418167114257812
426,1.1989875793457032
429,1.354486083984375
432,0.3344108581542969
435,0.5738594055175781
438,0.8066932678222656
441,1.0396614074707031
444,1.2754798889160157
447,1.5106399536132813
450,1.7483253479003906
453,1.9827842712402344
456,0.4120674133300781
459,0.7302040100097656
462,1.0423271179199218
465,1.3549423217773438
468,1.66890869140625
471,1.9819656372070313
474,2.2932418823242187
477,2.6051658630371093
480,0.49076385498046876
483,0.8881004333496094
486,1.2734588623046874
489,1.6680511474609374
492,2.059944915771484
495,2.450499725341797
498,2.842040252685547
501,3.2323211669921874
504,0.5700164794921875
507,1.0412208557128906
510,1.5123977661132812
513,1.9805458068847657
516,2.448952484130859
519,2.919159698486328
522,3.3904098510742187
525,3.8600624084472654
528,0.6486007690429687
531,1.1960189819335938
534,1.7474380493164063
537,2.29384765625
540,2.8424949645996094
543,3.3903152465820314
546,3.9391937255859375
549,4.486833953857422
552,0.7275276184082031
555,1.3515403747558594
558,1.9801071166992188
561,2.608930206298828
564,3.235590362548828
567,3.858551025390625
570,4.4838920593261715
573,5.111376190185547
576,0.204083251953125
579,0.31049270629882814
582,0.41767578125
585,0.5172714233398438
588,0.6233207702636718
591,0.726983642578125
594,0.8347282409667969
597,0.9404533386230469
600,0.31140823364257814
603,0.5147216796875
606,0.7293922424316406
609,0.9358009338378906
612,1.1465354919433595
615,1.3540267944335938
618,1.5657920837402344
621,1.7715873718261719
624,0.41113128662109377
627,0.7248268127441406
630,1.0436981201171875
633,1.35550537109375
636,1.6663131713867188
639,1.982018280029297
642,2.2926872253417967
645,2.606365966796875
648,0.5183059692382812
651,0.9366012573242187
654,1.3529693603515625
657,1.7713600158691407
660,2.191997528076172
663,2.607941436767578
666,3.0265968322753904
669,3.4428367614746094
672,0.6249099731445312
675,1.14317626953125
678,1.667047119140625
681,2.1888877868652346
684,2.710833740234375
687,3.2344764709472655
690,3.755687713623047
693,4.278132629394531
696,0.7254684448242188
699,1.3545272827148438
702,1.9832557678222655
705,2.605265808105469
708,3.2328948974609375
711,3.856614685058594
714,4.485052490234375
717,5.111257934570313
720,0.8315757751464844
723,1.5629852294921875
726,2.296465301513672
729,3.023253631591797
732,3.754985046386719
735,4.485352325439453
738,5.212379455566406
741,5.946495819091797
744,0.9342384338378906
747,1.7705879211425781
750,2.6080307006835937
753,3.4403961181640623
756,4.275907135009765
759,5.1107017517089846
762,5.944298553466797
765,6.7763816833496096
768,0.23566131591796874
771,0.35968856811523436
774,0.4926582336425781
777,0.6221267700195312
780,0.7536888122558594
783,0.8856338500976563
786,1.0171981811523438
789,1.1464698791503907
792,0.36351776123046875
795,0.6240921020507812
798,0.8841316223144531
801,1.1469078063964844
804,1.4088020324707031
807,1.6665237426757813
810,1.928746795654297
813,2.190995788574219
816,0.49038162231445315
819,0.8837844848632812
822,1.2780731201171875
825,1.6684432983398438
828,2.0614089965820312
831,2.452472686767578
834,2.842767333984375
837,3.2335838317871093
840,0.6213340759277344
843,1.1451805114746094
846,1.667719268798828
849,2.1877479553222656
852,2.7127052307128907
855,3.2336669921875
858,3.755107879638672
861,4.2756401062011715
864,0.7555648803710937
867,1.4094161987304688
870,2.058615875244141
873,2.71099853515625
876,3.364897918701172
879,4.014854431152344
882,4.667517852783203
885,5.31884765625
888,0.8818046569824218
891,1.6668617248535156
894,2.4497344970703123
897,3.2309425354003904
900,4.015751647949219
903,4.797550201416016
906,5.579414367675781
909,6.359558868408203
912,1.0146049499511718
915,1.9300025939941405
918,2.8418563842773437
921,3.7553497314453126
924,4.666632843017578
927,5.578936767578125
930,6.490287780761719
933,7.3988197326660154
936,1.1450302124023437
939,2.187530517578125
942,3.2332443237304687
945,4.275505065917969
948,5.318564605712891
951,6.359988403320313
954,7.404518127441406
957,8.446194458007813
960,0.2561676025390625
963,0.41402435302734375
966,0.5738243103027344
969,0.7269767761230469
972,0.8871696472167969
975,1.0446662902832031
978,1.1981788635253907
981,1.3553497314453125
984,0.41815032958984377
987,0.7276481628417969
990,1.0390396118164062
993,1.3571479797363282
996,1.6692855834960938
999,1.97880859375
1002,2.293656921386719
1005,2.60660400390625
1008,0.5691314697265625
1011,1.0415283203125
1014,1.5118682861328125
1017,1.9798377990722655
1020,2.451671600341797
1023,2.921735382080078
1026,3.390607452392578
1029,3.8594146728515626
1032,0.7276336669921875
1035,1.355853271484375
1038,1.9812164306640625
1041,2.609710693359375
1044,3.2318130493164063
1047,3.8573883056640623
1050,4.486244201660156
1053,5.109140014648437
1056,0.8785980224609375
1059,1.6678443908691407
1062,2.4535598754882812
1065,3.231465148925781
1068,4.015276336669922
1071,4.798089599609375
1074,5.578215789794922
1077,6.360049438476563
1080,1.0420951843261719
1083,1.9825576782226562
1086,2.9202835083007814
1089,3.858111572265625
1092,4.7966361999511715
1095,5.736023712158203
1098,6.669913482666016
1101,7.609938049316407
1104,1.1982452392578125
1107,2.2937858581542967
1110,3.3886650085449217
1113,4.483284759521484
1116,5.5809783935546875
1119,6.67342529296875
1122,7.762744140625
1125,8.864752197265625
1128,1.3512802124023438
1131,2.6080482482910154
1134,3.86092529296875
1137,5.10921630859375
1140,6.362037658691406
1143,7.613974761962891
1146,8.86352767944336
1149,10.113240814208984
1152,0.28455810546875
1155,0.46729888916015627
1158,0.6492530822753906
1161,0.8342437744140625
1164,1.0158737182617188
1167,1.2000923156738281
1170,1.3809158325195312
1172,1.564471435546875
1174,0.46980133056640627
1176,0.8287506103515625
1179,1.1961685180664063
1182,1.5657394409179688
1185,1.9289764404296874
1187,2.29476318359375
1190,2.6590728759765625
1193,3.0237823486328126
1196,0.6492515563964844
1199,1.1958572387695312
1202,1.745989990234375
1204,2.295754241943359
1207,2.8439537048339845
1210,3.39114990234375
1213,3.9374237060546875
1216,4.485447692871094
1219,0.8317802429199219
1222,1.5639045715332032
1225,2.291767120361328
1228,3.026824951171875
1231,3.755097198486328
1233,4.485935974121094
1236,5.215322113037109
1239,5.9415946960449215
1242,1.013921356201172
1244,1.9282798767089844
1246,2.842137908935547
1249,3.7536781311035154
1252,4.668170166015625
1254,5.579335021972656
1257,6.490312194824218
1260,7.400353240966797
1262,1.1954345703125
1265,2.294207000732422
1268,3.3890586853027345
1271,4.482432556152344
1273,5.579252624511719
1276,6.668643188476563
1278,7.764708709716797
1280,8.863255310058594
1283,1.383661651611328
1285,2.6603233337402346
1288,3.9368019104003906
1291,5.2162940979003904
1293,6.489900207519531
1296,7.7647247314453125
1299,9.047745513916016
1301,10.322585296630859
1304,1.5663780212402343
1307,3.026660919189453
1310,4.484506225585937
1313,5.946929931640625
1316,7.403067016601563
1319,8.862429809570312
1322,10.323532104492188
1325,11.782147216796876
1328,0.3121498107910156
1331,0.5205718994140625
1334,0.7270370483398437
1337,0.938128662109375
1340,1.1456596374511718
1343,1.357213592529297
1346,1.5631126403808593
1349,1.7740432739257812
1352,0.5156990051269531
1355,0.934912109375
1358,1.3563674926757812
1361,1.7739845275878907
1364,2.190604400634766
1367,2.607061004638672
1370,3.0242950439453127
1373,3.4428810119628905
1376,0.7285514831542969
1379,1.356389617919922
1382,1.9824676513671875
1385,2.607550048828125
1388,3.2333885192871095
1391,3.859467315673828
1394,4.485224914550781
1397,5.109368133544922
1400,0.9336936950683594
1403,1.7712295532226563
1406,2.605462646484375
1409,3.439319610595703
1412,4.274658203125
1415,5.110372161865234
1418,5.942725372314453
1421,6.775165557861328
1424,1.1461822509765625
1427,2.1869125366210938
1430,3.2337371826171877
1433,4.274250793457031
1436,5.319968414306641
1439,6.355735778808594
1442,7.40626220703125
1445,8.447843933105469
1448,1.3524620056152343
1451,2.6046875
1454,3.8610130310058595
1457,5.109691619873047
1460,6.360399627685547
1463,7.612684631347657
1466,8.86376724243164
1469,10.114892578125
1472,1.5621444702148437
1475,3.0235389709472655
1478,4.4875328063964846
1481,5.944485473632812
1484,7.404244232177734
1487,8.861106872558594
1490,10.324401092529296
1493,11.78598403930664
1496,1.7719825744628905
1499,3.440221405029297
1502,5.1096435546875
1505,6.779196929931641
1508,8.445815277099609
1511,10.11401824951172
1514,11.784249877929687
1517,13.451461791992188
