,avg_peak_memory_usage
1117,1.671893310546875
1120,1.9846084594726563
1123,2.297595977783203
1126,2.6105316162109373
1129,0.46488189697265625
1132,0.82254638671875
1135,1.1801025390625
1138,1.5377723693847656
1141,1.8953575134277343
1144,2.2530181884765623
1147,2.610520935058594
1150,2.9682632446289063
1153,0.15953140258789061
1156,0.21158981323242188
1159,0.2637184143066406
1162,0.3159629821777344
1165,0.3681190490722656
1168,0.42006378173828124
1171,0.47225799560546877
1173,0.5245834350585937
1175,0.21157989501953126
1177,0.3159942626953125
1180,0.4199638366699219
1183,0.5246871948242188
1186,0.6286483764648437
1188,0.7329483032226562
1191,0.8372016906738281
1194,0.9415657043457031
1197,0.2634757995605469
1200,0.4199256896972656
1203,0.5764549255371094
1205,0.7329322814941406
1208,0.8894424438476562
1211,1.0459495544433595
1214,1.2024993896484375
1217,1.3589187622070313
1220,0.31594696044921877
1223,0.5245994567871094
1226,0.7330108642578125
1229,0.941595458984375
1232,1.1503105163574219
1234,1.3589492797851563
1237,1.5676361083984376
1240,1.7761619567871094
1243,0.3680694580078125
1245,0.6285850524902343
1247,0.8894515991210937
1250,1.1504112243652345
1253,1.4110389709472657
1255,1.6719329833984375
1258,1.932470703125
1261,2.1934249877929686
1263,0.41996612548828127
1266,0.7329757690429688
1269,1.0459091186523437
1272,1.3589393615722656
1274,1.6719146728515626
1277,1.9846778869628907
1279,2.297534942626953
1281,2.6105064392089843
1284,0.47218170166015627
1286,0.8373649597167969
1289,1.2024391174316407
1292,1.5675392150878906
1294,1.9324325561523437
1297,2.29761962890625
1300,2.6627433776855467
1302,3.0278556823730467
1305,0.5245452880859375
1308,0.9416297912597656
1311,1.3589248657226562
1314,1.7761489868164062
1317,2.193395233154297
1320,2.610503387451172
1323,3.027863311767578
1326,3.4448822021484373
1329,0.166668701171875
1332,0.22636947631835938
1335,0.2860504150390625
1338,0.3455390930175781
1341,0.4052116394042969
1344,0.46488113403320314
1347,0.5246101379394531
1350,0.5840286254882813
1353,0.22636871337890624
1356,0.34548110961914064
1359,0.46489410400390624
1362,0.5840347290039063
1365,0.7031417846679687
1368,0.8225547790527343
1371,0.9415557861328125
1374,1.0608650207519532
1377,0.28606719970703126
1380,0.4648651123046875
1383,0.6437454223632812
1386,0.8225570678710937
1389,1.0012611389160155
1392,1.1801025390625
1395,1.3590431213378906
1398,1.5377494812011718
1401,0.3454704284667969
1404,0.5840545654296875
1407,0.8225914001464844
1410,1.0607276916503907
1413,1.2993141174316407
1416,1.5377578735351562
1419,1.77607421875
1422,2.0144699096679686
1425,0.4051841735839844
1428,0.703033447265625
1431,1.0012680053710938
1434,1.2993492126464843
1437,1.5974601745605468
1440,1.8953018188476562
1443,2.193276214599609
1446,2.491497039794922
1449,0.4648895263671875
1452,0.8225563049316407
1455,1.1801025390625
1458,1.537762451171875
1461,1.8953262329101563
1464,2.2531509399414062
1467,2.610509490966797
1470,2.9681602478027345
1473,0.5245834350585937
1476,0.9416030883789063
1479,1.3589347839355468
1482,1.7760795593261718
1485,2.1933006286621093
1488,2.610601043701172
1491,3.0278907775878907
1494,3.444866180419922
1497,0.5840202331542969
1500,1.060704803466797
1503,1.5377471923828125
1506,2.0145164489746095
1509,2.4915016174316404
1512,2.9682266235351564
1515,3.4448226928710937
1518,3.921887969970703
