Timestamp,Memory Usage (kB)
2025-03-02 03:45:48.088,27172
2025-03-02 03:45:48.292,45304
2025-03-02 03:45:48.498,63644
2025-03-02 03:45:48.700,93280
2025-03-02 03:45:48.902,682396
2025-03-02 03:45:49.104,1687704
2025-03-02 03:45:49.309,1966512
2025-03-02 03:45:49.516,2686520
2025-03-02 03:45:49.719,3080028
2025-03-02 03:45:49.921,3238076
2025-03-02 03:45:50.123,3279824
2025-03-02 03:45:50.326,4117256
2025-03-02 03:45:50.531,4745152
2025-03-02 03:45:50.733,5241044
2025-03-02 03:45:50.936,5756744
2025-03-02 03:45:51.138,5859004
2025-03-02 03:45:51.343,3058004
2025-03-02 03:45:51.545,413560
