,avg_peak_memory_usage
170,1.884862518310547
683,18.049874114990235
1181,9.477863311767578
989,5.4428260803222654
662,18.049723815917968
956,63.18052597045899
1290,33.12702865600586
1124,66.35330047607422
77,1.8971420288085938
689,27.063394927978514
542,23.66758041381836
1333,3.6337013244628906
464,8.148558807373046
128,4.083683013916016
1248,23.667483520507812
824,10.168489837646485
1489,75.84262466430664
1459,43.29745101928711
677,9.036542510986328
935,63.1805061340332
1264,9.419090270996094
1235,37.88641128540039
968,4.083641052246094
68,4.748719024658203
974,6.751030731201172
140,9.419164276123047
95,7.193306732177734
341,6.334980773925781
1001,16.214520263671876
1348,12.532933807373047
908,47.37554931640625
173,3.6329200744628904
767,57.738973236083986
74,0.9938529968261719
53,1.44715576171875
518,20.292146301269533
200,1.4473526000976562
1227,18.93787384033203
1251,31.570115661621095
284,12.62121353149414
446,10.168596649169922
1438,45.111315155029295
71,5.4136192321777346
704,16.24061813354492
1447,72.21487731933594
581,1.897210693359375
17,1.4397377014160155
350,15.764434051513671
137,8.085658264160156
50,0.7711448669433594
1480,37.85664443969726
1064,20.29250564575195
11,0.9940521240234375
1201,9.47723617553711
1028,28.39705047607422
182,8.97320098876953
332,18.90764923095703
950,45.110494995117186
785,6.751132202148438
89,5.4172119140625
1444,63.18069000244141
557,10.820439910888672
80,2.7548538208007813
23,1.8849319458007812
1381,10.820258331298827
326,13.521885681152344
113,6.7510841369628904
473,16.240784454345704
1420,50.519412231445315
356,22.050765228271484
344,9.478040313720703
545,28.396914672851562
530,4.747998809814453
434,2.0889907836914063
1189,18.90809555053711
1130,10.75265884399414
932,55.27778625488281
626,2.754904937744141
635,10.845281982421875
1357,7.227894592285156
425,8.135919189453125
1088,24.344609832763673
203,1.8973251342773438
614,9.036791229248047
506,4.083174133300782
1474,12.532833862304688
1327,101.16633987426758
1318,63.180606079101565
329,16.214524841308595
977,8.085642242431641
437,4.108500671386719
278,9.036620330810546
458,2.754834747314453
1067,27.063570404052733
836,23.66762008666992
251,5.451211547851562
1309,25.194474029541016
497,20.292539215087892
800,6.792919158935547
599,7.1931404113769535
668,25.253839874267577
224,2.7669586181640624
1435,36.077084350585935
632,8.148724365234376
734,31.56943588256836
359,25.19467544555664
842,4.529763031005859
893,13.521822357177735
749,14.414360046386719
1055,43.296990966796876
1198,4.7480720520019535
1004,18.907925415039063
752,21.634879302978515
686,22.555616760253905
1282,75.84163436889648
818,3.4190223693847654
110,5.640776824951172
590,4.52889404296875
419,5.451358795166016
1085,16.214900970458984
716,37.886235046386716
953,54.14563522338867
854,22.556639099121092
179,7.1931396484375
335,21.600894165039062
1417,43.29764938354492
788,7.861868286132813
20,1.6622634887695313
1073,40.60530242919922
1136,32.44937362670898
1010,4.083494567871094
476,18.937740325927734
452,14.208525085449219
533,9.478116607666015
1178,6.3348548889160154
554,5.413611602783203
845,9.036573028564453
32,1.4472068786621093
1133,21.60102996826172
311,18.007381439208984
245,2.7671714782714845
116,7.861930084228516
938,8.973123168945312
503,27.041872406005858
1429,18.007657623291017
884,39.47317047119141
875,22.55611572265625
596,6.305501556396484
1206,18.93773651123047
1453,21.600738525390625
761,43.29708023071289
584,2.754904937744141
269,3.6586235046386717
440,6.129019165039063
491,13.5427001953125
914,7.8614959716796875
1270,28.39680404663086
443,8.148246765136719
1423,57.739175415039064
371,14.414459228515625
1097,48.73409805297852
290,2.3076812744140627
431,10.820321655273437
719,43.29756622314453
815,18.007217407226562
293,4.551160430908203
1043,21.652464294433592
368,10.819906616210938
551,37.85605010986328
608,5.451636505126953
740,44.20269012451172
1221,6.305136108398438
890,6.750950622558594
1513,86.69168624877929
896,20.292910766601562
1184,12.621762084960938
1456,32.449555206298825
377,21.60034637451172
1151,86.691650390625
671,28.855835723876954
1267,18.90805587768555
659,14.447705078125
389,1.4477256774902343
1275,47.37554931640625
863,36.07729034423828
1094,40.60520553588867
1121,56.8643440246582
869,11.278880310058593
1058,6.751538848876953
1076,47.37498397827149
1378,5.413754272460937
1016,12.188222503662109
338,3.1916412353515624
539,18.9379150390625
