Timestamp,Some (avg10),Some (avg60),Some (avg300),Full (avg10),Full (avg60),Full (avg300),OOM Kills,OOM Failures
2025-03-05 03:46:35.051,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.072,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.094,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.111,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.131,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.153,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.182,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.208,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.235,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.256,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.274,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.297,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.315,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.333,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.355,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.375,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.391,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.413,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.436,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.460,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.479,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.496,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.520,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.538,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.557,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.579,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.601,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.625,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.645,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.667,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.685,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.703,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.723,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.743,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.767,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.786,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.803,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.826,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.848,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.866,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.888,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.905,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.928,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.946,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.970,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:35.991,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.016,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.031,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.056,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.079,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.097,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.116,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.139,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.155,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.179,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.195,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.215,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.237,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.254,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.272,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.291,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.309,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.329,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.346,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.366,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.385,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.402,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.421,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.441,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.460,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.479,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.498,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.516,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.535,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.553,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:46:36.572,0.00,0.00,0.00,0.00,0.00,0.00,0,0
