volume,peak_memory_usage_avg,peak_memory_usage_std_dev,peak_memory_usage_min,peak_memory_usage_max,execution_time_avg,execution_time_std_dev,execution_time_min,execution_time_max,n_samples,peak_memory_usage_cv,execution_time_cv,peak_memory_usage_unit,execution_time_unit
28000000,0.31592144436306424,0.00012165731830597429,0.31558990478515625,0.3160972595214844,3.2354873339335124,2.125329975807805,2.0491011142730713,12.924317359924316,45,0.0003850872439230902,0.656880944492512,gb,s
30000000,0.33064568837483727,0.00018243220263497307,0.33036041259765625,0.33112335205078125,2.8509475588798523,0.6953743803822217,2.1977710723876953,4.828382968902588,60,0.0005517452942805604,0.2439099162719909,gb,s
32000000,0.34548511505126955,0.0001703971169955611,0.345123291015625,0.3459968566894531,3.322623944282532,1.5603340399821413,2.391819477081299,10.816367387771606,60,0.0004932111676367718,0.46960897957384423,gb,s
35000000,0.36802228291829425,0.0001437630605455442,0.36771392822265625,0.36823272705078125,4.049636713663737,1.9076555597052673,2.52669620513916,11.731029510498047,30,0.0003906368370022352,0.4710683191084064,gb,s
36000000,0.3752709070841471,0.00013770841607599945,0.3749198913574219,0.37584686279296875,3.5281737724939983,1.2117689799828104,2.6132352352142334,8.053608894348145,60,0.00036695734595040445,0.34345501614174584,gb,s
40000000,0.40515384674072263,0.00017698872186243505,0.4048194885253906,0.4055824279785156,4.110420346260071,1.4830639843676785,2.9208152294158936,10.379228591918945,60,0.0004368432467968115,0.360805917505996,gb,s
42000000,0.4200172424316406,0.00016838071064547873,0.4198760986328125,0.4205207824707031,4.320551844437917,1.2072177831824353,3.056591272354126,8.045598268508911,60,0.000400889996016969,0.2794128682280605,gb,s
45000000,0.44246597290039064,0.00014144688177185084,0.4421882629394531,0.4425773620605469,4.268385108311971,0.8367705469037757,3.353820323944092,5.778641939163208,15,0.0003196785525554839,0.19603914025337218,gb,s
48000000,0.4648465837751116,0.00011615692772059706,0.464508056640625,0.46503448486328125,5.113474652880714,1.3120193281270975,3.5379085540771484,10.020391702651978,105,0.0002498822875652081,0.2565807825776474,gb,s
49000000,0.47216822306315104,0.00020374333790120012,0.4720115661621094,0.47261810302734375,5.673055775960287,3.7841782039350065,3.5138707160949707,18.457114219665527,15,0.00043150582345299014,0.6670440682022826,gb,s
50000000,0.47963104248046873,0.00021181411125106647,0.47930908203125,0.4800300598144531,5.587659025192261,1.6452681713694226,3.657327175140381,11.085164070129395,15,0.0004416188538499191,0.29444677349703025,gb,s
54000000,0.5094993591308594,0.00014065100461585725,0.5093612670898438,0.5099449157714844,5.497318935394287,0.584159391768201,5.071451663970947,6.958886623382568,15,0.00027605727484287677,0.10626259793789879,gb,s
56000000,0.5245586395263672,0.00012297156177601005,0.5242042541503906,0.5249824523925781,6.2197150707244875,1.4135845822086026,4.249309778213501,12.330925941467285,60,0.00023442862724945898,0.22727481341744885,gb,s
60000000,0.5541079839070638,0.00013458303059522183,0.5537567138671875,0.5545120239257812,6.703883838653565,2.2888342523369096,5.505251407623291,19.645901918411255,60,0.00024288231627031453,0.34141913962468184,gb,s
63000000,0.5764058430989584,0.00012584096515119266,0.5760917663574219,0.5764884948730469,6.765858221054077,1.5645361479705153,5.2918455600738525,10.622602224349976,15,0.0002183200719732955,0.23123986593481569,gb,s
64000000,0.5840330505371094,0.00013952714937295706,0.5836563110351562,0.5846519470214844,7.446681513786316,2.8766282712043894,6.089947938919067,22.783639907836914,50,0.0002389028313460002,0.3862966699836406,gb,s
70000000,0.6286238352457683,0.0001723032190367568,0.6282119750976562,0.6290969848632812,7.457153995831807,1.7320876062011115,5.823110103607178,13.525005578994751,30,0.0002740959050166985,0.23227193741329008,gb,s
72000000,0.6437128067016602,0.00013136329274486568,0.6433486938476562,0.6442222595214844,8.025283869107565,2.0367803721383404,6.674804210662842,17.519030809402466,60,0.000204071274296937,0.2537954302125934,gb,s
75000000,0.6659823099772135,0.00015112631027088723,0.6656837463378906,0.6661033630371094,7.8869586944580075,1.4414860721312053,6.936558246612549,11.800459146499634,15,0.0002269224092094248,0.18276830499240548,gb,s
80000000,0.7030472649468316,0.0001879863180317514,0.7026863098144531,0.7038002014160156,8.699024873309666,1.4932500692430153,7.594566106796265,14.018198490142822,45,0.00026738788045206033,0.17165717893560722,gb,s
84000000,0.7329659779866536,0.00014512508777807245,0.7325820922851562,0.7335700988769531,9.296753923098246,2.4993551058316865,7.579222679138184,20.951514959335327,60,0.00019799703142662782,0.2688416974899072,gb,s
90000000,0.7778390248616537,0.00011210673702861826,0.7775115966796875,0.7779922485351562,9.533884628613789,1.5365657220654125,8.348479747772217,13.624130725860596,30,0.0001441258839495197,0.1611689024905713,gb,s
96000000,0.8225369262695312,0.0001050647191327171,0.8221778869628906,0.8229904174804688,10.54743137995402,2.3645092972227837,8.93755555152893,20.339654207229614,75,0.0001277325257714803,0.22417868503194674,gb,s
98000000,0.837255859375,0.00014021875962060815,0.837188720703125,0.8376312255859375,10.233880345026652,1.7678961195076137,8.901623249053955,15.854273557662964,15,0.00016747420522715664,0.1727493443253669,gb,s
100000000,0.8522911071777344,0.0002097191559090932,0.8519706726074219,0.8528289794921875,12.704350821177165,3.8980591033581704,9.569285154342651,21.00835394859314,15,0.0002460651696854546,0.3068286729661471,gb,s
105000000,0.8894379933675131,4.039684762447993e-05,0.8893661499023438,0.8895606994628906,10.599066909154256,1.215921714800561,9.541500806808472,13.738290548324585,30,4.5418396701868876e-05,0.11471969421670387,gb,s
108000000,0.9116648356119792,4.4483517079009094e-05,0.9115791320800781,0.911773681640625,12.272113291422526,3.3667222424337404,10.004827976226807,21.277246475219727,15,4.87937181970481e-05,0.27433924072285726,gb,s
112000000,0.9415696038140191,0.00013480930551676106,0.9411888122558594,0.9419479370117188,11.63878894911872,1.7375097202590035,10.246695518493652,18.5768141746521,45,0.0001431750822994801,0.14928612657681764,gb,s
120000000,1.0012636184692383,0.00011311779132279158,1.00091552734375,1.0016288757324219,12.807282269001007,2.7789526288218247,10.818435430526733,24.94069480895996,60,0.00011297503398328747,0.21698222702157938,gb,s
125000000,1.0382049560546875,0.0001664406231069859,1.0380210876464844,1.0383796691894531,12.600580930709839,2.6357845046910504,11.289848566055298,17.30389904975891,5,0.000160315766300598,0.20917960205050376,gb,s
126000000,1.0459400177001954,7.674217099478992e-05,1.0458526611328125,1.0462989807128906,13.063993779818217,2.6017771460822416,11.19866681098938,22.26302719116211,30,7.337148373338846e-05,0.19915633687009035,gb,s
128000000,1.060757573445638,0.000144933166414023,1.0606231689453125,1.0612144470214844,13.531315541267395,2.71614443384076,11.673027276992798,24.466468334197998,30,0.00013663175266638865,0.20073025609055864,gb,s
140000000,1.150314203898112,0.00014224862844260884,1.14996337890625,1.1508102416992188,14.006045389175416,2.723084267167134,12.268003702163696,25.48046374320984,30,0.00012366067284970113,0.19442206500856207,gb,s
144000000,1.180110337999132,8.348062706512795e-05,1.1800041198730469,1.1805267333984375,14.862714062796698,3.643746353795961,12.692394733428955,28.16824507713318,45,7.073967948341908e-05,0.24516022702184193,gb,s
147000000,1.2024505615234375,0.00011125582723275328,1.2023544311523438,1.2028312683105469,14.509008661905925,2.7977926954634937,12.574581861495972,21.59329342842102,15,9.252424240361148e-05,0.19283141671899529,gb,s
150000000,1.2247283935546875,0.0001377236284980143,1.2244071960449219,1.2249221801757812,15.56220809618632,3.6587562971861565,13.092041492462158,22.800424337387085,15,0.00011245238472693624,0.23510521608323517,gb,s
160000000,1.2992588043212892,0.00011957155627448043,1.2991485595703125,1.2997856140136719,15.745283182462057,3.1618349453605115,14.017959594726562,29.529048681259155,30,9.203059150093086e-05,0.2008115642456233,gb,s
168000000,1.358940315246582,8.391871094244296e-05,1.3588447570800781,1.3594398498535156,16.747153309981027,4.020614448188421,14.298067569732666,32.58705496788025,60,6.175305125686536e-05,0.24007748503694662,gb,s
175000000,1.4109977722167968,0.00013017806626668262,1.4106826782226562,1.4110794067382812,16.1261487642924,2.2859212119248387,14.707286834716797,23.3188157081604,15,9.22595831332617e-05,0.14175245716363966,gb,s
180000000,1.448217010498047,0.0001505428602646117,1.4480857849121094,1.4486770629882812,17.82768596013387,4.690316761312368,15.370239496231079,28.58513307571411,15,0.00010395048475009935,0.26309173113105183,gb,s
192000000,1.5377678765190972,5.2590079195908095e-05,1.5376815795898438,1.538055419921875,20.233004103766547,6.4560420331558195,16.339949131011963,43.98231220245361,45,3.419897111841833e-05,0.3190846994368954,gb,s
196000000,1.567571258544922,0.00011564978673091871,1.5674819946289062,1.5679817199707031,19.26765702565511,5.129314291336332,16.292719841003418,33.51695942878723,15,7.377641437383149e-05,0.2662137012562861,gb,s
200000000,1.5974380493164062,0.00010706618177036977,1.5970878601074219,1.5976028442382812,19.640965016682944,4.615410444737445,16.866833448410034,30.099852323532104,15,6.702368321337202e-05,0.23498898556242714,gb,s
210000000,1.6719136555989584,4.761113749021947e-05,1.6718330383300781,1.6720619201660156,19.751653528213502,4.597179589320873,17.268394947052002,34.81832242012024,30,2.8477031293319338e-05,0.23274910036034224,gb,s
216000000,1.7165420532226563,0.0002510378044826709,1.7163848876953125,1.7169837951660156,19.68676538467407,3.208952441421977,18.132730722427368,25.424436330795288,5,0.00014624623032763432,0.1630004918898516,gb,s
224000000,1.7760846455891928,0.0002385433703529765,1.7758407592773438,1.77667236328125,21.34734644095103,4.0095495260002325,18.58245086669922,31.33733630180359,30,0.00013430855953030485,0.18782425895841723,gb,s
240000000,1.8953378041585287,0.0001168906703241026,1.8952255249023438,1.8956947326660156,22.47004272143046,4.108898141119297,19.704476833343506,34.27685737609863,30,6.167273721213958e-05,0.18286116284062504,gb,s
245000000,1.9324663798014323,0.00014756566178278325,1.9323348999023438,1.9329109191894531,23.072442309061685,5.721755378521848,19.808424711227417,40.33774971961975,15,7.636130870123915e-05,0.24799088461799434,gb,s
252000000,1.9846270243326822,0.000163939863088392,1.9844551086425781,1.9849090576171875,25.08738004366557,7.591849334898091,20.59267020225525,48.47141408920288,15,8.260487289470207e-05,0.3026162684857558,gb,s
256000000,2.0144805908203125,0.00010335949217494769,2.0143775939941406,2.014801025390625,27.549263938268027,9.086515903277915,22.24523687362671,52.17396521568298,15,5.130825913436023e-05,0.32982790116058425,gb,s
280000000,2.1933382670084636,0.00015020059548591778,2.193187713623047,2.193683624267578,25.21978642940521,4.8714360169088335,22.261595010757446,42.27148509025574,30,6.848036061978678e-05,0.19315928905840946,gb,s
288000000,2.253045654296875,0.00014777635568226884,2.2528839111328125,2.253337860107422,30.088216018676757,9.88219037688429,23.41713237762451,52.673006534576416,15,6.558959664241092e-05,0.3284405552908184,gb,s
294000000,2.297583516438802,0.00016437675935695046,2.2974586486816406,2.29803466796875,25.570637957255045,3.736595983281863,23.36217999458313,36.140116691589355,15,7.154332287852169e-05,0.14612838324675803,gb,s
320000000,2.491507720947266,7.896120580287893e-05,2.4914207458496094,2.491748809814453,29.33424555460612,4.927334884297746,26.02419352531433,43.51898503303528,15,3.1692137712042915e-05,0.16797210192862952,gb,s
336000000,2.610528818766276,7.87391379568352e-05,2.6104202270507812,2.610889434814453,30.223425420125327,6.52592014444965,26.50296187400818,48.87199950218201,30,3.0162140862343345e-05,0.21592258500600456,gb,s
343000000,2.6627433776855467,3.319005849332756e-05,2.6626853942871094,2.662769317626953,29.81248273849487,5.281976805500815,26.99793314933777,39.20850110054016,5,1.2464610285568081e-05,0.1771733287640801,gb,s
384000000,2.9682167053222654,0.00013999174222626814,2.9681053161621094,2.9685516357421875,35.61638851165772,7.314417278435534,31.003053188323975,54.128180742263794,15,4.716358545359947e-05,0.20536661868570497,gb,s
392000000,3.0278699239095053,5.104667426541637e-05,3.0277976989746094,3.0279998779296875,36.07015037536621,10.56883008946346,30.40082859992981,65.2279965877533,15,1.6858938973014488e-05,0.29300765257361805,gb,s
448000000,3.4448570251464843,3.655518550047917e-05,3.444782257080078,3.444896697998047,38.247765652338664,3.840277245351816,35.229435205459595,46.48697757720947,15,1.0611524726174884e-05,0.10040527021261442,gb,s
512000000,3.921887969970703,3.8204150264132174e-05,3.9218406677246094,3.921916961669922,46.23350462913513,5.993682716680014,42.441282510757446,56.40959310531616,5,9.741265063320399e-06,0.1296393765681123,gb,s
