num_features,selected_features,model_name,rmse,mae,r2,accuracy,score,residuals,y_pred,y_test
17,"['volume', 'xlines_x_samples', 'log_xlines', 'samples', 'log_volume', 'inlines_x_xlines', 'surface_area', 'xlines', 'inlines_x_samples', 'quadratic_interaction', 'mean_inlines_xlines', 'diagonal_length', 'log_inlines', 'log_samples', 'log_volume_x_log_diagonal']",xgboost,0.0027771325830922636,0.002024094263712518,0.9999957567861785,1.0,2.9833122030972827,"[-0.0015594959259033203, -0.0005993048350014796, -0.0021045605341594165, -0.0061620275179544715, -0.004953424135843876, -0.001383066177368164, 0.0004314581553140906, 0.0005472501118974904, -0.0034307042757669715, 0.0009612242380778735, -0.00013252099355054447]","[1.8872597217559814, 3.647214651107788, 1.886337399482727, 0.9876696467399597, 0.9864190816879272, 0.9869520664215088, 0.9860250949859619, 5.439528942108154, 0.9867998957633972, 1.4348971843719482, 1.8869224786758423]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
16,"['volume', 'xlines_x_samples', 'log_xlines', 'log_volume', 'inlines_x_xlines', 'surface_area', 'xlines', 'inlines_x_samples', 'quadratic_interaction', 'mean_inlines_xlines', 'diagonal_length', 'log_inlines', 'log_samples', 'log_volume_x_log_diagonal']",xgboost,0.0027771325830922636,0.002024094263712518,0.9999957567861785,1.0,2.9833122030972827,"[-0.0015594959259033203, -0.0005993048350014796, -0.0021045605341594165, -0.0061620275179544715, -0.004953424135843876, -0.001383066177368164, 0.0004314581553140906, 0.0005472501118974904, -0.0034307042757669715, 0.0009612242380778735, -0.00013252099355054447]","[1.8872597217559814, 3.647214651107788, 1.886337399482727, 0.9876696467399597, 0.9864190816879272, 0.9869520664215088, 0.9860250949859619, 5.439528942108154, 0.9867998957633972, 1.4348971843719482, 1.8869224786758423]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
15,"['inlines_x_samples', 'quadratic_interaction', 'volume', 'mean_inlines_xlines', 'xlines_x_samples', 'log_xlines', 'diagonal_length', 'log_inlines', 'log_volume_x_log_diagonal', 'log_samples', 'log_volume', 'inlines_x_xlines', 'surface_area']",xgboost,0.0027771325830922636,0.002024094263712518,0.9999957567861785,1.0,2.9833122030972827,"[-0.0015594959259033203, -0.0005993048350014796, -0.0021045605341594165, -0.0061620275179544715, -0.004953424135843876, -0.001383066177368164, 0.0004314581553140906, 0.0005472501118974904, -0.0034307042757669715, 0.0009612242380778735, -0.00013252099355054447]","[1.8872597217559814, 3.647214651107788, 1.886337399482727, 0.9876696467399597, 0.9864190816879272, 0.9869520664215088, 0.9860250949859619, 5.439528942108154, 0.9867998957633972, 1.4348971843719482, 1.8869224786758423]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
14,"['inlines_x_samples', 'quadratic_interaction', 'volume', 'mean_inlines_xlines', 'xlines_x_samples', 'log_xlines', 'diagonal_length', 'log_volume_x_log_diagonal', 'log_samples', 'log_volume', 'inlines_x_xlines', 'surface_area']",xgboost,0.0025733089613669755,0.0018101912556272228,0.9999963567786859,1.0,2.983686861487052,"[-0.0009377002716064453, -0.0006570021311440577, -0.0019780794779460376, -0.005663494269053104, -0.0047998825709024695, -0.001028597354888916, 0.00028793017069494997, 0.00036128362019827165, -0.0032629768053690222, 0.0007392565409343188, 0.00019590059916185787]","[1.8866379261016846, 3.6472723484039307, 1.8862109184265137, 0.9871711134910583, 0.9862655401229858, 0.9865975975990295, 0.986168622970581, 5.4397149085998535, 0.9866321682929993, 1.4351191520690918, 1.8865940570831299]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
13,"['inlines_x_samples', 'quadratic_interaction', 'volume', 'mean_inlines_xlines', 'xlines_x_samples', 'log_xlines', 'diagonal_length', 'log_volume_x_log_diagonal', 'log_volume', 'inlines_x_xlines', 'surface_area']",xgboost,0.0025733089613669755,0.0018101912556272228,0.9999963567786859,1.0,2.983686861487052,"[-0.0009377002716064453, -0.0006570021311440577, -0.0019780794779460376, -0.005663494269053104, -0.0047998825709024695, -0.001028597354888916, 0.00028793017069494997, 0.00036128362019827165, -0.0032629768053690222, 0.0007392565409343188, 0.00019590059916185787]","[1.8866379261016846, 3.6472723484039307, 1.8862109184265137, 0.9871711134910583, 0.9862655401229858, 0.9865975975990295, 0.986168622970581, 5.4397149085998535, 0.9866321682929993, 1.4351191520690918, 1.8865940570831299]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
12,"['inlines_x_samples', 'quadratic_interaction', 'volume', 'mean_inlines_xlines', 'xlines_x_samples', 'diagonal_length', 'log_volume_x_log_diagonal', 'log_volume', 'inlines_x_xlines', 'surface_area']",xgboost,0.0025733089613669755,0.0018101912556272228,0.9999963567786859,1.0,2.983686861487052,"[-0.0009377002716064453, -0.0006570021311440577, -0.0019780794779460376, -0.005663494269053104, -0.0047998825709024695, -0.001028597354888916, 0.00028793017069494997, 0.00036128362019827165, -0.0032629768053690222, 0.0007392565409343188, 0.00019590059916185787]","[1.8866379261016846, 3.6472723484039307, 1.8862109184265137, 0.9871711134910583, 0.9862655401229858, 0.9865975975990295, 0.986168622970581, 5.4397149085998535, 0.9866321682929993, 1.4351191520690918, 1.8865940570831299]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
11,"['inlines_x_samples', 'quadratic_interaction', 'volume', 'mean_inlines_xlines', 'diagonal_length', 'inlines_x_xlines', 'log_volume', 'log_volume_x_log_diagonal', 'surface_area']",xgboost,0.002531860849414073,0.0017221371332804094,0.9999964731957477,1.0,2.983817207602563,"[-0.0006313323974609375, -0.0009113947550454249, -0.0022701422373454516, -0.005052785078684452, -0.005333820978800419, -0.0007134675979614258, -6.498893102013792e-05, 0.0004151662190752248, -0.0030526320139566687, 0.00014309088389086178, 0.0003546873728434985]","[1.886331558227539, 3.647526741027832, 1.886502981185913, 0.9865604043006897, 0.9867994785308838, 0.986282467842102, 0.9865215420722961, 5.439661026000977, 0.9864218235015869, 1.4357153177261353, 1.8864352703094482]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
10,"['quadratic_interaction', 'volume', 'mean_inlines_xlines', 'diagonal_length', 'inlines_x_xlines', 'log_volume', 'log_volume_x_log_diagonal', 'surface_area']",xgboost,0.0024429011308769832,0.001694314407579793,0.9999967166780479,1.0,2.9839010431380917,"[-0.0007224082946777344, -0.0010120073954262843, -0.0023760000864665454, -0.004975179831186893, -0.005017141501108768, -0.0007803440093994141, 0.0001072088877359656, 0.00036319096883108415, -0.002764264742533329, 0.00028578440348314693, 0.0002339283625285571]","[1.8864226341247559, 3.647627353668213, 1.8866088390350342, 0.9864827990531921, 0.9864827990531921, 0.98634934425354, 0.98634934425354, 5.439713001251221, 0.9861334562301636, 1.435572624206543, 1.8865560293197632]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
9,"['quadratic_interaction', 'volume', 'mean_inlines_xlines', 'diagonal_length', 'log_volume', 'log_volume_x_log_diagonal', 'surface_area']",xgboost,0.002447920693619669,0.0016844453233660803,0.9999967031713428,1.0,2.983910218463442,"[-0.0007331371307373047, -0.0009464422861733546, -0.0023163954416911547, -0.00497690836588538, -0.005018870035807255, -0.00091552734375, -2.797444661462034e-05, 0.0002516110738115529, -0.0028477112452188758, 0.00013772646586107662, 0.000356594721476311]","[1.8864333629608154, 3.64756178855896, 1.8865492343902588, 0.9864845275878906, 0.9864845275878906, 0.9864845275878906, 0.9864845275878906, 5.43982458114624, 0.9862169027328491, 1.435720682144165, 1.8864333629608154]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
8,"['quadratic_interaction', 'volume', 'diagonal_length', 'log_volume', 'log_volume_x_log_diagonal', 'surface_area']",xgboost,0.002399352418943383,0.0016588713183547175,0.9999968326958222,1.0,2.9839686087737656,"[-0.0007636547088623047, -0.0007321039835610499, -0.0022310415903727954, -0.004844764868418339, -0.004886726538340214, -0.000783383846282959, 0.00010416905085242067, 0.00048526128133108415, -0.0029831926027933386, 0.00010720888773607662, 0.000326077143351311]","[1.8864638805389404, 3.6473474502563477, 1.8864638805389404, 0.9863523840904236, 0.9863523840904236, 0.9863523840904236, 0.9863523840904236, 5.439590930938721, 0.9863523840904236, 1.43575119972229, 1.8864638805389404]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
7,"['quadratic_interaction', 'volume', 'log_volume', 'log_volume_x_log_diagonal', 'surface_area']",xgboost,0.0024109154102541453,0.0016233036012360208,0.9999968020944328,1.0,2.984005346088249,"[-0.0008205175399780273, -0.0002602736155190577, -0.002287904421488518, -0.0048737327257791785, -0.0049156943957010535, -0.0008123517036437988, 7.520119349158083e-05, 0.000480969746907256, -0.0030121604601541785, 4.831949869799068e-05, 0.00026921431223558834]","[1.8865207433700562, 3.6468756198883057, 1.8865207433700562, 0.9863813519477844, 0.9863813519477844, 0.9863813519477844, 0.9863813519477844, 5.4395952224731445, 0.9863813519477844, 1.4358100891113281, 1.8865207433700562]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
6,"['log_volume', 'quadratic_interaction', 'volume', 'surface_area']",xgboost,0.0024568851052833712,0.0016551794427813636,0.9999966789808176,1.0,2.9839407553370667,"[-0.0005755424499511719, -0.0002922217051186671, -0.0020429293314616626, -0.0050055782000223425, -0.0050475398699442175, -0.0009441971778869629, -5.664428075158323e-05, 0.0004666646321611623, -0.0031440059343973425, 0.0001174608866374438, 0.0005141894022624438]","[1.8862757682800293, 3.6469075679779053, 1.8862757682800293, 0.9865131974220276, 0.9865131974220276, 0.9865131974220276, 0.9865131974220276, 5.439609527587891, 0.9865131974220276, 1.4357409477233887, 1.8862757682800293]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
5,"['quadratic_interaction', 'volume', 'surface_area']",xgboost,0.0024568851052833712,0.0016551794427813636,0.9999966789808176,1.0,2.9839407553370667,"[-0.0005755424499511719, -0.0002922217051186671, -0.0020429293314616626, -0.0050055782000223425, -0.0050475398699442175, -0.0009441971778869629, -5.664428075158323e-05, 0.0004666646321611623, -0.0031440059343973425, 0.0001174608866374438, 0.0005141894022624438]","[1.8862757682800293, 3.6469075679779053, 1.8862757682800293, 0.9865131974220276, 0.9865131974220276, 0.9865131974220276, 0.9865131974220276, 5.439609527587891, 0.9865131974220276, 1.4357409477233887, 1.8862757682800293]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
4,"['quadratic_interaction', 'volume']",xgboost,0.003925026615462269,0.002776339198603761,0.999991524078979,1.0,2.981751318662934,"[-0.0019953250885009766, 0.009591420491536606, -0.0034627119700114672, -0.0049756566683450965, -0.0050176183382669715, -0.0009142756462097168, -2.6722749074337138e-05, 0.00044902165730764665, -0.0031140844027200965, 8.730093638109615e-05, -0.0009055932362873609]","[1.887695550918579, 3.63702392578125, 1.887695550918579, 0.9864832758903503, 0.9864832758903503, 0.9864832758903503, 0.9864832758903503, 5.439627170562744, 0.9864832758903503, 1.435771107673645, 1.887695550918579]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
3,['volume'],xgboost,0.003925026615462269,0.002776339198603761,0.999991524078979,1.0,2.981751318662934,"[-0.0019953250885009766, 0.009591420491536606, -0.0034627119700114672, -0.0049756566683450965, -0.0050176183382669715, -0.0009142756462097168, -2.6722749074337138e-05, 0.00044902165730764665, -0.0031140844027200965, 8.730093638109615e-05, -0.0009055932362873609]","[1.887695550918579, 3.63702392578125, 1.887695550918579, 0.9864832758903503, 0.9864832758903503, 0.9864832758903503, 0.9864832758903503, 5.439627170562744, 0.9864832758903503, 1.435771107673645, 1.887695550918579]","[1.8857002258300781, 3.6466153462727866, 1.8842328389485676, 0.9815076192220052, 0.9814656575520834, 0.9855690002441406, 0.986456553141276, 5.440076192220052, 0.9833691914876302, 1.4358584086100261, 1.8867899576822917]"
