,avg_peak_memory_usage
597,0.9404533386230469
735,4.485352325439453
222,0.4098182678222656
948,5.318564605712891
687,3.2344764709472655
1427,2.1869125366210938
357,3.0255050659179688
1152,0.28455810546875
1265,2.294207000732422
783,0.8856338500976563
1086,2.9202835083007814
1222,1.5639045715332032
1005,2.60660400390625
786,1.0171981811523438
1415,5.110372161865234
1242,1.013921356201172
1174,0.46980133056640627
840,0.6213340759277344
108,0.75482177734375
588,0.6233207702636718
417,0.7258811950683594
1119,6.67342529296875
1451,2.6046875
873,2.71099853515625
1110,3.3886650085449217
177,0.9347366333007813
1367,2.607061004638672
333,2.6078109741210938
267,0.5151741027832031
1239,5.9415946960449215
18,0.281817626953125
1107,2.2937858581542967
1059,1.6678443908691407
1038,1.9812164306640625
474,2.2932418823242187
450,1.7483253479003906
1170,1.3809158325195312
114,1.0131523132324218
966,0.5738243103027344
594,0.8347282409667969
1325,11.782147216796876
438,0.8066932678222656
1202,1.745989990234375
441,1.0396614074707031
942,3.2332443237304687
1442,7.40626220703125
369,1.773394775390625
1131,2.6080482482910154
288,0.35908203125
429,1.354486083984375
717,5.111257934570313
1207,2.8439537048339845
291,0.6165794372558594
1074,5.578215789794922
366,1.3545402526855468
549,4.486833953857422
606,0.7293922424316406
738,5.212379455566406
1421,6.775165557861328
915,1.9300025939941405
1101,7.609938049316407
921,3.7553497314453126
1210,3.39114990234375
870,2.058615875244141
375,2.6055252075195314
930,6.490287780761719
669,3.4428367614746094
1273,5.579252624511719
657,1.7713600158691407
387,0.2555519104003906
1299,9.047745513916016
1228,3.026824951171875
1008,0.5691314697265625
1158,0.6492530822753906
891,1.6668617248535156
1394,4.485224914550781
903,4.797550201416016
882,4.667517852783203
1125,8.864752197265625
1511,10.11401824951172
336,0.4706733703613281
537,2.29384765625
1334,0.7270370483398437
1041,2.609710693359375
1014,1.5118682861328125
1463,7.612684631347657
1104,1.1982452392578125
699,1.3545272827148438
1478,4.4875328063964846
1364,2.190604400634766
492,2.059944915771484
408,0.2574440002441406
591,0.726983642578125
774,0.4926582336425781
696,0.7254684448242188
345,1.5641807556152343
360,0.5191680908203125
1071,4.798089599609375
672,0.6249099731445312
1231,3.755097198486328
1062,2.4535598754882812
381,3.4390029907226562
855,3.2336669921875
1254,5.579335021972656
321,1.3534744262695313
1196,0.6492515563964844
999,1.97880859375
399,0.5691192626953125
1472,1.5621444702148437
132,0.8834625244140625
1400,0.9336936950683594
195,0.2042938232421875
849,2.1877479553222656
255,1.0415428161621094
726,2.296465301513672
558,1.9801071166992188
1176,0.8287506103515625
477,2.6051658630371093
36,0.36311874389648435
105,0.6186180114746094
84,0.620849609375
510,1.5123977661132812
426,1.1989875793457032
1219,0.8317802429199219
1244,1.9282798767089844
663,2.607941436767578
285,1.7715805053710938
153,0.829266357421875
720,0.8315757751464844
1143,7.613974761962891
1164,1.0158737182617188
534,1.7474380493164063
123,0.41407241821289065
1322,10.323532104492188
1187,2.29476318359375
618,1.5657920837402344
846,1.667719268798828
762,5.944298553466797
1257,6.490312194824218
12,0.23348236083984375
768,0.23566131591796874
1424,1.1461822509765625
300,1.4054931640625
678,1.667047119140625
1296,7.7647247314453125
639,1.982018280029297
1283,1.383661651611328
513,1.9805458068847657
294,0.8815742492675781
876,3.364897918701172
645,2.606365966796875
183,1.347740936279297
141,1.3542930603027343
96,0.2302947998046875
801,1.1469078063964844
981,1.3553497314453125
600,0.31140823364257814
1355,0.934912109375
81,0.5151748657226562
1193,3.0237823486328126
690,3.755687713623047
780,0.7536888122558594
1134,3.86092529296875
864,0.7555648803710937
486,1.2734588623046874
1514,11.784249877929687
414,0.5716629028320312
186,1.5627159118652343
405,0.7281761169433594
384,0.18196029663085939
1448,1.3524620056152343
24,0.15367965698242186
978,1.1981788635253907
1409,3.439319610595703
192,0.15169906616210938
900,4.015751647949219
42,0.46877059936523435
468,1.66890869140625
120,0.2565826416015625
1137,5.10921630859375
1397,5.109368133544922
1445,8.447843933105469
648,0.5183059692382812
837,3.2335838317871093
1379,1.356389617919922
1307,3.026660919189453
1011,1.0415283203125
708,3.2328948974609375
621,1.7715873718261719
636,1.6663131713867188
885,5.31884765625
1388,3.2333885192871095
753,3.4403961181640623
1484,7.404244232177734
1391,3.859467315673828
909,6.359558868408203
1050,4.486244201660156
807,1.6665237426757813
603,0.5147216796875
483,0.8881004333496094
129,0.7227691650390625
651,0.9366012573242187
1199,1.1958572387695312
570,4.4838920593261715
927,5.578936767578125
777,0.6221267700195312
315,0.7250587463378906
159,1.1966117858886718
1167,1.2000923156738281
3,0.15153350830078124
1340,1.1456596374511718
1466,8.86376724243164
147,0.4655731201171875
1249,3.7536781311035154
240,0.25896148681640624
615,1.3540267944335938
102,0.4884071350097656
1278,7.764708709716797
789,1.1464698791503907
1271,4.482432556152344
1098,6.669913482666016
273,0.9330696105957031
1017,1.9798377990722655
1439,6.355735778808594
156,1.0153053283691407
1035,1.355853271484375
792,0.36351776123046875
723,1.5629852294921875
39,0.41361846923828127
945,4.275505065917969
264,0.3102569580078125
1161,0.8342437744140625
819,0.8837844848632812
498,2.842040252685547
984,0.41815032958984377
1496,1.7719825744628905
402,0.6488174438476563
918,2.8418563842773437
1460,6.360399627685547
957,8.446194458007813
729,3.023253631591797
162,1.3816490173339844
1089,3.858111572265625
150,0.6471145629882813
1385,2.607550048828125
522,3.3904098510742187
1319,8.862429809570312
567,3.858551025390625
1508,8.445815277099609
1373,3.4428810119628905
561,2.608930206298828
507,1.0412208557128906
174,0.7254425048828125
144,0.28308639526367185
1032,0.7276336669921875
705,2.605265808105469
756,4.275907135009765
63,0.5737197875976563
939,2.187530517578125
1361,1.7739845275878907
480,0.49076385498046876
828,2.0614089965820312
1313,5.946929931640625
573,5.111376190185547
1155,0.46729888916015627
879,4.014854431152344
1233,4.485935974121094
1029,3.8594146728515626
771,0.35968856811523436
924,4.666632843017578
447,1.5106399536132813
390,0.3373588562011719
453,1.9827842712402344
1077,6.360049438476563
297,1.1439384460449218
1116,5.5809783935546875
261,1.3556602478027344
1358,1.3563674926757812
990,1.0390396118164062
642,2.2926872253417967
1382,1.9824676513671875
363,0.9307365417480469
1517,13.451461791992188
60,0.4903846740722656
564,3.235590362548828
213,0.5197830200195312
318,1.0357643127441407
810,1.928746795654297
1044,3.2318130493164063
1291,5.2162940979003904
306,1.928985595703125
