inlines,xlines,samples,volume,inlines_x_xlines,inlines_x_samples,xlines_x_samples,diagonal_length,surface_area,log_inlines,log_xlines,log_samples,log_volume,inline_to_xlines_ratio,inlines_to_samples_ratio,xlines_to_samples_ratio,inlines_to_total_ratio,xlines_to_total_ratio,samples_to_total_ratio,mean_inlines_xlines,std_inlines_xlines,quadratic_interaction,log_volume_x_log_diagonal
200,600,400,48000000,120000,80000,240000,748.3314773547883,880000,7.643856189774724,9.228818690495881,8.643856189774725,25.516531070045332,0.3333333333333333,0.5,1.5,0.16666666666666666,0.5,0.3333333333333333,400.0,229.13936293319264,2304000000000000,168.89854901243746
200,600,500,60000000,120000,100000,300000,806.2257748298549,1040000,7.643856189774724,9.228818690495881,8.965784284662087,25.838459164932694,0.3333333333333333,0.4,1.2,0.15384615384615385,0.46153846153846156,0.38461538461538464,400.0,229.13936293319264,3600000000000000,172.9523981090547
200,600,600,72000000,120000,120000,360000,871.7797887081347,1200000,7.643856189774724,9.228818690495881,9.228818690495881,26.101493570766486,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,400.0,229.13936293319264,5184000000000000,176.75104752854608
200,600,700,84000000,120000,140000,420000,943.3981132056604,1360000,7.643856189774724,9.228818690495881,9.451211111832329,26.323885992102934,0.3333333333333333,0.2857142857142857,0.8571428571428571,0.13333333333333333,0.4,0.4666666666666667,400.0,229.13936293319264,7056000000000000,180.33303946368733
200,600,800,96000000,120000,160000,480000,1019.803902718557,1520000,7.643856189774724,9.228818690495881,9.643856189774725,26.516531070045332,0.3333333333333333,0.25,0.75,0.125,0.375,0.5,400.0,229.13936293319264,9216000000000000,183.71569496680777
200,700,100,14000000,140000,20000,70000,734.8469228349534,460000,7.643856189774724,9.451211111832329,6.643856189774724,23.73892349138178,0.2857142857142857,2.0,7.0,0.2,0.7,0.1,450.0,229.13936293319264,196000000000000,156.701158877375
200,700,200,28000000,140000,40000,140000,754.983443527075,640000,7.643856189774724,9.451211111832329,7.643856189774724,24.73892349138178,0.2857142857142857,1.0,3.5,0.18181818181818182,0.6363636363636364,0.18181818181818182,450.0,229.13936293319264,784000000000000,163.9700667122748
200,700,300,42000000,140000,60000,210000,787.4007874011811,820000,7.643856189774724,9.451211111832329,8.228818690495881,25.323885992102934,0.2857142857142857,0.6666666666666666,2.3333333333333335,0.16666666666666666,0.5833333333333334,0.25,450.0,229.13936293319264,1764000000000000,168.910486046836
200,700,400,56000000,140000,80000,280000,830.6623862918075,1000000,7.643856189774724,9.451211111832329,8.643856189774725,25.73892349138178,0.2857142857142857,0.5,1.75,0.15384615384615385,0.5384615384615384,0.3076923076923077,450.0,229.13936293319264,3136000000000000,173.05376215621723
200,700,500,70000000,140000,100000,350000,883.1760866327846,1180000,7.643856189774724,9.451211111832329,8.965784284662087,26.06085158626914,0.2857142857142857,0.4,1.4,0.14285714285714285,0.5,0.35714285714285715,450.0,229.13936293319264,4900000000000000,176.8139192256871
200,700,600,84000000,140000,120000,420000,943.3981132056604,1360000,7.643856189774724,9.451211111832329,9.228818690495881,26.323885992102934,0.2857142857142857,0.3333333333333333,1.1666666666666667,0.13333333333333333,0.4666666666666667,0.4,450.0,229.13936293319264,7056000000000000,180.33303946368733
200,700,700,98000000,140000,140000,490000,1009.9504938362078,1540000,7.643856189774724,9.451211111832329,9.451211111832329,26.54627841343938,0.2857142857142857,0.2857142857142857,1.0,0.125,0.4375,0.4375,450.0,229.13936293319264,9604000000000000,183.6643096045745
200,700,800,112000000,140000,160000,560000,1081.6653826391969,1720000,7.643856189774724,9.451211111832329,9.643856189774725,26.73892349138178,0.2857142857142857,0.25,0.875,0.11764705882352941,0.4117647058823529,0.47058823529411764,450.0,229.13936293319264,12544000000000000,186.8297042391929
200,800,100,16000000,160000,20000,80000,830.6623862918075,520000,7.643856189774724,9.643856189774725,6.643856189774724,23.931568569324174,0.25,2.0,8.0,0.18181818181818182,0.7272727272727273,0.09090909090909091,500.0,229.13936293319264,256000000000000,160.90214404684482
200,800,200,32000000,160000,40000,160000,848.5281374238571,720000,7.643856189774724,9.643856189774725,7.643856189774724,24.931568569324174,0.25,1.0,4.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,500.0,229.13936293319264,1024000000000000,168.15547839788312
200,800,300,48000000,160000,60000,240000,877.4964387392122,920000,7.643856189774724,9.643856189774725,8.228818690495881,25.516531070045332,0.25,0.6666666666666666,2.6666666666666665,0.15384615384615385,0.6153846153846154,0.23076923076923078,500.0,229.13936293319264,2304000000000000,172.9564533673934
200,800,400,64000000,160000,80000,320000,916.515138991168,1120000,7.643856189774724,9.643856189774725,8.643856189774725,25.931568569324174,0.25,0.5,2.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,500.0,229.13936293319264,4096000000000000,176.8965795066965
200,800,500,80000000,160000,100000,400000,964.3650760992955,1320000,7.643856189774724,9.643856189774725,8.965784284662087,26.253496664211536,0.25,0.4,1.6,0.13333333333333333,0.5333333333333333,0.3333333333333333,500.0,229.13936293319264,6400000000000000,180.42732245564312
200,800,600,96000000,160000,120000,480000,1019.803902718557,1520000,7.643856189774724,9.643856189774725,9.228818690495881,26.516531070045332,0.25,0.3333333333333333,1.3333333333333333,0.125,0.5,0.375,500.0,229.13936293319264,9216000000000000,183.71569496680777
200,800,700,112000000,160000,140000,560000,1081.6653826391969,1720000,7.643856189774724,9.643856189774725,9.451211111832329,26.73892349138178,0.25,0.2857142857142857,1.1428571428571428,0.11764705882352941,0.47058823529411764,0.4117647058823529,500.0,229.13936293319264,12544000000000000,186.8297042391929
200,800,800,128000000,160000,160000,640000,1148.9125293076058,1920000,7.643856189774724,9.643856189774725,9.643856189774725,26.931568569324174,0.25,0.25,1.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,500.0,229.13936293319264,16384000000000000,189.79864475782966
300,100,100,3000000,30000,30000,10000,331.66247903554,140000,8.228818690495881,6.643856189774724,6.643856189774724,21.516531070045332,3.0,3.0,1.0,0.6,0.2,0.2,200.0,229.13936293319264,9000000000000,124.94925863546828
300,100,200,6000000,30000,60000,20000,374.16573867739413,220000,8.228818690495881,6.643856189774724,7.643856189774724,22.516531070045332,3.0,1.5,0.5,0.5,0.16666666666666666,0.3333333333333333,200.0,229.13936293319264,36000000000000,133.463763441989
300,100,300,9000000,30000,90000,30000,435.88989435406734,300000,8.228818690495881,6.643856189774724,8.228818690495881,23.101493570766486,3.0,1.0,0.3333333333333333,0.42857142857142855,0.14285714285714285,0.42857142857142855,200.0,229.13936293319264,81000000000000,140.44971627767964
300,100,400,12000000,30000,120000,40000,509.9019513592785,380000,8.228818690495881,6.643856189774724,8.643856189774725,23.516531070045332,3.0,0.75,0.25,0.375,0.125,0.5,200.0,229.13936293319264,144000000000000,146.65326654122597
300,100,500,15000000,30000,150000,50000,591.6079783099616,460000,8.228818690495881,6.643856189774724,8.965784284662087,23.838459164932694,3.0,0.6,0.2,0.3333333333333333,0.1111111111111111,0.5555555555555556,200.0,229.13936293319264,225000000000000,152.19743155047576
300,100,600,18000000,30000,180000,60000,678.2329983125268,540000,8.228818690495881,6.643856189774724,9.228818690495881,24.101493570766486,3.0,0.5,0.16666666666666666,0.3,0.1,0.6,200.0,229.13936293319264,324000000000000,157.1649771730334
300,100,700,21000000,30000,210000,70000,768.1145747868608,620000,8.228818690495881,6.643856189774724,9.451211111832329,24.323885992102934,3.0,0.42857142857142855,0.14285714285714285,0.2727272727272727,0.09090909090909091,0.6363636363636364,200.0,229.13936293319264,441000000000000,161.6380589419447
300,100,800,24000000,30000,240000,80000,860.2325267042627,700000,8.228818690495881,6.643856189774724,9.643856189774725,24.516531070045332,3.0,0.375,0.125,0.25,0.08333333333333333,0.6666666666666666,200.0,229.13936293319264,576000000000000,165.691654076216
300,200,100,6000000,60000,30000,20000,374.16573867739413,220000,8.228818690495881,7.643856189774724,6.643856189774724,22.516531070045332,1.5,3.0,2.0,0.5,0.3333333333333333,0.16666666666666666,250.0,229.13936293319264,36000000000000,133.463763441989
300,200,200,12000000,60000,60000,40000,412.31056256176606,320000,8.228818690495881,7.643856189774724,7.643856189774724,23.516531070045332,1.5,1.5,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,250.0,229.13936293319264,144000000000000,141.66826948939985
300,200,300,18000000,60000,90000,60000,469.041575982343,420000,8.228818690495881,7.643856189774724,8.228818690495881,24.101493570766486,1.5,1.0,0.6666666666666666,0.375,0.25,0.375,250.0,229.13936293319264,324000000000000,148.292179396723
300,200,400,24000000,60000,120000,80000,538.5164807134504,520000,8.228818690495881,7.643856189774724,8.643856189774725,24.516531070045332,1.5,0.75,0.5,0.3333333333333333,0.2222222222222222,0.4444444444444444,250.0,229.13936293319264,576000000000000,154.22548820422688
300,200,500,30000000,60000,150000,100000,616.4414002968977,620000,8.228818690495881,7.643856189774724,8.965784284662087,24.838459164932694,1.5,0.6,0.4,0.3,0.2,0.5,250.0,229.13936293319264,900000000000000,159.60160991043807
300,200,600,36000000,60000,180000,120000,700.0,720000,8.228818690495881,7.643856189774724,9.228818690495881,25.101493570766486,1.5,0.5,0.3333333333333333,0.2727272727272727,0.18181818181818182,0.5454545454545454,250.0,229.13936293319264,1296000000000000,164.47773459879545
300,200,700,42000000,60000,210000,140000,787.4007874011811,820000,8.228818690495881,7.643856189774724,9.451211111832329,25.323885992102934,1.5,0.42857142857142855,0.2857142857142857,0.25,0.16666666666666666,0.5833333333333334,250.0,229.13936293319264,1764000000000000,168.910486046836
300,200,800,48000000,60000,240000,160000,877.4964387392122,920000,8.228818690495881,7.643856189774724,9.643856189774725,25.516531070045332,1.5,0.375,0.25,0.23076923076923078,0.15384615384615385,0.6153846153846154,250.0,229.13936293319264,2304000000000000,172.9564533673934
300,300,100,9000000,90000,30000,30000,435.88989435406734,300000,8.228818690495881,8.228818690495881,6.643856189774724,23.101493570766486,1.0,3.0,3.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,300.0,229.13936293319264,81000000000000,140.44971627767964
300,300,200,18000000,90000,60000,60000,469.041575982343,420000,8.228818690495881,8.228818690495881,7.643856189774724,24.101493570766486,1.0,1.5,1.5,0.375,0.375,0.25,300.0,229.13936293319264,324000000000000,148.292179396723
300,300,300,27000000,90000,90000,90000,519.6152422706632,540000,8.228818690495881,8.228818690495881,8.228818690495881,24.686456071487644,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,300.0,229.13936293319264,729000000000000,154.4140609535923
300,300,400,36000000,90000,120000,120000,583.09518948453,660000,8.228818690495881,8.228818690495881,8.643856189774725,25.101493570766486,1.0,0.75,0.75,0.3,0.3,0.4,300.0,229.13936293319264,1296000000000000,159.898119668807
300,300,500,45000000,90000,150000,150000,655.7438524302,780000,8.228818690495881,8.228818690495881,8.965784284662087,25.423421665653848,1.0,0.6,0.6,0.2727272727272727,0.2727272727272727,0.45454545454545453,300.0,229.13936293319264,2025000000000000,164.92921255803628
300,300,600,54000000,90000,180000,180000,734.8469228349534,900000,8.228818690495881,8.228818690495881,9.228818690495881,25.686456071487644,1.0,0.5,0.5,0.25,0.25,0.5,300.0,229.13936293319264,2916000000000000,169.55686450214046
300,300,700,63000000,90000,210000,210000,818.535277187245,1020000,8.228818690495881,8.228818690495881,9.451211111832329,25.90884849282409,1.0,0.42857142857142855,0.42857142857142855,0.23076923076923078,0.23076923076923078,0.5384615384615384,300.0,229.13936293319264,3969000000000000,173.81566202679855
300,300,800,72000000,90000,240000,240000,905.5385138137417,1140000,8.228818690495881,8.228818690495881,9.643856189774725,26.101493570766486,1.0,0.375,0.375,0.21428571428571427,0.21428571428571427,0.5714285714285714,300.0,229.13936293319264,5184000000000000,177.74160542601524
300,400,100,12000000,120000,30000,40000,509.9019513592785,380000,8.228818690495881,8.643856189774725,6.643856189774724,23.516531070045332,0.75,3.0,4.0,0.375,0.5,0.125,350.0,229.13936293319264,144000000000000,146.65326654122597
300,400,200,24000000,120000,60000,80000,538.5164807134504,520000,8.228818690495881,8.643856189774725,7.643856189774724,24.516531070045332,0.75,1.5,2.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,350.0,229.13936293319264,576000000000000,154.22548820422688
300,400,300,36000000,120000,90000,120000,583.09518948453,660000,8.228818690495881,8.643856189774725,8.228818690495881,25.101493570766486,0.75,1.0,1.3333333333333333,0.3,0.4,0.3,350.0,229.13936293319264,1296000000000000,159.898119668807
300,400,400,48000000,120000,120000,160000,640.3124237432849,800000,8.228818690495881,8.643856189774725,8.643856189774725,25.516531070045332,0.75,0.75,1.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,350.0,229.13936293319264,2304000000000000,164.92652568518335
300,400,500,60000000,120000,150000,200000,707.1067811865476,940000,8.228818690495881,8.643856189774725,8.965784284662087,25.838459164932694,0.75,0.6,0.8,0.25,0.3333333333333333,0.4166666666666667,350.0,229.13936293319264,3600000000000000,169.56734042249263
300,400,600,72000000,120000,180000,240000,781.0249675906655,1080000,8.228818690495881,8.643856189774725,9.228818690495881,26.101493570766486,0.75,0.5,0.6666666666666666,0.23076923076923078,0.3076923076923077,0.46153846153846156,350.0,229.13936293319264,5184000000000000,173.88519203139109
300,400,700,84000000,120000,210000,280000,860.2325267042627,1220000,8.228818690495881,8.643856189774725,9.451211111832329,26.323885992102934,0.75,0.42857142857142855,0.5714285714285714,0.21428571428571427,0.2857142857142857,0.5,350.0,229.13936293319264,7056000000000000,177.90641748148437
300,400,800,96000000,120000,240000,320000,943.3981132056604,1360000,8.228818690495881,8.643856189774725,9.643856189774725,26.516531070045332,0.75,0.375,0.5,0.2,0.26666666666666666,0.5333333333333333,350.0,229.13936293319264,9216000000000000,181.65276377997913
300,500,100,15000000,150000,30000,50000,591.6079783099616,460000,8.228818690495881,8.965784284662087,6.643856189774724,23.838459164932694,0.6,3.0,5.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,400.0,229.13936293319264,225000000000000,152.19743155047576
300,500,200,30000000,150000,60000,100000,616.4414002968977,620000,8.228818690495881,8.965784284662087,7.643856189774724,24.838459164932694,0.6,1.5,2.5,0.3,0.5,0.2,400.0,229.13936293319264,900000000000000,159.60160991043807
300,500,300,45000000,150000,90000,150000,655.7438524302,780000,8.228818690495881,8.965784284662087,8.228818690495881,25.423421665653848,0.6,1.0,1.6666666666666667,0.2727272727272727,0.45454545454545453,0.2727272727272727,400.0,229.13936293319264,2025000000000000,164.92921255803628
300,500,400,60000000,150000,120000,200000,707.1067811865476,940000,8.228818690495881,8.965784284662087,8.643856189774725,25.838459164932694,0.6,0.75,1.25,0.25,0.4166666666666667,0.3333333333333333,400.0,229.13936293319264,3600000000000000,169.56734042249263
300,500,500,75000000,150000,150000,250000,768.1145747868608,1100000,8.228818690495881,8.965784284662087,8.965784284662087,26.160387259820055,0.6,0.6,1.0,0.23076923076923078,0.38461538461538464,0.38461538461538464,400.0,229.13936293319264,5625000000000000,173.84205053500645
300,500,600,90000000,150000,180000,300000,836.6600265340755,1260000,8.228818690495881,8.965784284662087,9.228818690495881,26.423421665653848,0.6,0.5,0.8333333333333334,0.21428571428571427,0.35714285714285715,0.42857142857142855,400.0,229.13936293319264,8100000000000000,177.84580744974232
300,500,700,105000000,150000,210000,350000,911.0433579144299,1420000,8.228818690495881,8.965784284662087,9.451211111832329,26.645814086990296,0.6,0.42857142857142855,0.7142857142857143,0.2,0.3333333333333333,0.4666666666666667,400.0,229.13936293319264,11025000000000000,181.6095428131768
300,500,800,120000000,150000,240000,400000,989.9494936611666,1580000,8.228818690495881,8.965784284662087,9.643856189774725,26.838459164932694,0.6,0.375,0.625,0.1875,0.3125,0.5,400.0,229.13936293319264,14400000000000000,185.1495004625695
300,600,100,18000000,180000,30000,60000,678.2329983125268,540000,8.228818690495881,9.228818690495881,6.643856189774724,24.101493570766486,0.5,3.0,6.0,0.3,0.6,0.1,450.0,229.13936293319264,324000000000000,157.1649771730334
300,600,200,36000000,180000,60000,120000,700.0,720000,8.228818690495881,9.228818690495881,7.643856189774724,25.101493570766486,0.5,1.5,3.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,450.0,229.13936293319264,1296000000000000,164.47773459879545
300,600,300,54000000,180000,90000,180000,734.8469228349534,900000,8.228818690495881,9.228818690495881,8.228818690495881,25.686456071487644,0.5,1.0,2.0,0.25,0.5,0.25,450.0,229.13936293319264,2916000000000000,169.55686450214046
300,600,400,72000000,180000,120000,240000,781.0249675906655,1080000,8.228818690495881,9.228818690495881,8.643856189774725,26.101493570766486,0.5,0.75,1.5,0.23076923076923078,0.46153846153846156,0.3076923076923077,450.0,229.13936293319264,5184000000000000,173.88519203139109
300,600,500,90000000,180000,150000,300000,836.6600265340755,1260000,8.228818690495881,9.228818690495881,8.965784284662087,26.423421665653848,0.5,0.6,1.2,0.21428571428571427,0.42857142857142855,0.35714285714285715,450.0,229.13936293319264,8100000000000000,177.84580744974232
300,600,600,108000000,180000,180000,360000,900.0,1440000,8.228818690495881,9.228818690495881,9.228818690495881,26.686456071487644,0.5,0.5,1.0,0.2,0.4,0.4,450.0,229.13936293319264,11664000000000000,181.56144418930012
300,600,700,126000000,180000,210000,420000,969.5359714832658,1620000,8.228818690495881,9.228818690495881,9.451211111832329,26.90884849282409,0.5,0.42857142857142855,0.8571428571428571,0.1875,0.375,0.4375,450.0,229.13936293319264,15876000000000000,185.07498235025992
300,600,800,144000000,180000,240000,480000,1044.030650891055,1800000,8.228818690495881,9.228818690495881,9.643856189774725,27.101493570766486,0.5,0.375,0.75,0.17647058823529413,0.35294117647058826,0.47058823529411764,450.0,229.13936293319264,20736000000000000,188.40420352103857
300,700,100,21000000,210000,30000,70000,768.1145747868608,620000,8.228818690495881,9.451211111832329,6.643856189774724,24.323885992102934,0.42857142857142855,3.0,7.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,500.0,229.13936293319264,441000000000000,161.6380589419447
300,700,200,42000000,210000,60000,140000,787.4007874011811,820000,8.228818690495881,9.451211111832329,7.643856189774724,25.323885992102934,0.42857142857142855,1.5,3.5,0.25,0.5833333333333334,0.16666666666666666,500.0,229.13936293319264,1764000000000000,168.910486046836
300,700,300,63000000,210000,90000,210000,818.535277187245,1020000,8.228818690495881,9.451211111832329,8.228818690495881,25.90884849282409,0.42857142857142855,1.0,2.3333333333333335,0.23076923076923078,0.5384615384615384,0.23076923076923078,500.0,229.13936293319264,3969000000000000,173.81566202679855
300,700,400,84000000,210000,120000,280000,860.2325267042627,1220000,8.228818690495881,9.451211111832329,8.643856189774725,26.323885992102934,0.42857142857142855,0.75,1.75,0.21428571428571427,0.5,0.2857142857142857,500.0,229.13936293319264,7056000000000000,177.90641748148437
300,700,500,105000000,210000,150000,350000,911.0433579144299,1420000,8.228818690495881,9.451211111832329,8.965784284662087,26.645814086990296,0.42857142857142855,0.6,1.4,0.2,0.4666666666666667,0.3333333333333333,500.0,229.13936293319264,11025000000000000,181.6095428131768
300,700,600,126000000,210000,180000,420000,969.5359714832658,1620000,8.228818690495881,9.451211111832329,9.228818690495881,26.90884849282409,0.42857142857142855,0.5,1.1666666666666667,0.1875,0.4375,0.375,500.0,229.13936293319264,15876000000000000,185.07498235025992
300,700,700,147000000,210000,210000,490000,1034.40804327886,1820000,8.228818690495881,9.451211111832329,9.451211111832329,27.13124091416054,0.42857142857142855,0.42857142857142855,1.0,0.17647058823529413,0.4117647058823529,0.4117647058823529,500.0,229.13936293319264,21609000000000000,188.36002028656327
300,700,800,168000000,210000,240000,560000,1104.536101718726,2020000,8.228818690495881,9.451211111832329,9.643856189774725,27.323885992102934,0.42857142857142855,0.375,0.875,0.16666666666666666,0.3888888888888889,0.4444444444444444,500.0,229.13936293319264,28224000000000000,191.48813349361868
300,800,100,24000000,240000,30000,80000,860.2325267042627,700000,8.228818690495881,9.643856189774725,6.643856189774724,24.516531070045332,0.375,3.0,8.0,0.25,0.6666666666666666,0.08333333333333333,550.0,229.13936293319264,576000000000000,165.691654076216
300,800,200,48000000,240000,60000,160000,877.4964387392122,920000,8.228818690495881,9.643856189774725,7.643856189774724,25.516531070045332,0.375,1.5,4.0,0.23076923076923078,0.6153846153846154,0.15384615384615385,550.0,229.13936293319264,2304000000000000,172.9564533673934
300,800,300,72000000,240000,90000,240000,905.5385138137417,1140000,8.228818690495881,9.643856189774725,8.228818690495881,26.101493570766486,0.375,1.0,2.6666666666666665,0.21428571428571427,0.5714285714285714,0.21428571428571427,550.0,229.13936293319264,5184000000000000,177.74160542601524
300,800,400,96000000,240000,120000,320000,943.3981132056604,1360000,8.228818690495881,9.643856189774725,8.643856189774725,26.516531070045332,0.375,0.75,2.0,0.2,0.5333333333333333,0.26666666666666666,550.0,229.13936293319264,9216000000000000,181.65276377997913
300,800,500,120000000,240000,150000,400000,989.9494936611666,1580000,8.228818690495881,9.643856189774725,8.965784284662087,26.838459164932694,0.375,0.6,1.6,0.1875,0.5,0.3125,550.0,229.13936293319264,14400000000000000,185.1495004625695
300,800,600,144000000,240000,180000,480000,1044.030650891055,1800000,8.228818690495881,9.643856189774725,9.228818690495881,27.101493570766486,0.375,0.5,1.3333333333333333,0.17647058823529413,0.47058823529411764,0.35294117647058826,550.0,229.13936293319264,20736000000000000,188.40420352103857
300,800,700,168000000,240000,210000,560000,1104.536101718726,2020000,8.228818690495881,9.643856189774725,9.451211111832329,27.323885992102934,0.375,0.42857142857142855,1.1428571428571428,0.16666666666666666,0.4444444444444444,0.3888888888888889,550.0,229.13936293319264,28224000000000000,191.48813349361868
300,800,800,192000000,240000,240000,640000,1170.4699910719626,2240000,8.228818690495881,9.643856189774725,9.643856189774725,27.516531070045332,0.375,0.375,1.0,0.15789473684210525,0.42105263157894735,0.42105263157894735,550.0,229.13936293319264,36864000000000000,194.43221143259794
400,100,100,4000000,40000,40000,10000,424.26406871192853,180000,8.643856189774725,6.643856189774724,6.643856189774724,21.931568569324174,4.0,4.0,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,250.0,229.13936293319264,16000000000000,132.7454312843676
400,100,200,8000000,40000,80000,20000,458.257569495584,280000,8.643856189774725,6.643856189774724,7.643856189774724,22.931568569324174,4.0,2.0,0.5,0.5714285714285714,0.14285714285714285,0.2857142857142857,250.0,229.13936293319264,64000000000000,140.56159967960087
400,100,300,12000000,40000,120000,30000,509.9019513592785,380000,8.643856189774725,6.643856189774724,8.228818690495881,23.516531070045332,4.0,1.3333333333333333,0.3333333333333333,0.5,0.125,0.375,250.0,229.13936293319264,144000000000000,146.65326654122597
400,100,400,16000000,40000,160000,40000,574.4562646538029,480000,8.643856189774725,6.643856189774724,8.643856189774725,23.931568569324174,4.0,1.0,0.25,0.4444444444444444,0.1111111111111111,0.4444444444444444,250.0,229.13936293319264,256000000000000,152.08902460525113
400,100,500,20000000,40000,200000,50000,648.074069840786,580000,8.643856189774725,6.643856189774724,8.965784284662087,24.253496664211536,4.0,0.8,0.2,0.4,0.1,0.5,250.0,229.13936293319264,400000000000000,157.05465366776156
400,100,600,24000000,40000,240000,60000,728.0109889280518,680000,8.643856189774725,6.643856189774724,9.228818690495881,24.516531070045332,4.0,0.6666666666666666,0.16666666666666666,0.36363636363636365,0.09090909090909091,0.5454545454545454,250.0,229.13936293319264,576000000000000,161.60534341319234
400,100,700,28000000,40000,280000,70000,812.403840463596,780000,8.643856189774725,6.643856189774724,9.451211111832329,24.73892349138178,4.0,0.5714285714285714,0.14285714285714285,0.3333333333333333,0.08333333333333333,0.5833333333333334,250.0,229.13936293319264,784000000000000,165.78115973863453
400,100,800,32000000,40000,320000,80000,900.0,880000,8.643856189774725,6.643856189774724,9.643856189774725,24.931568569324174,4.0,0.5,0.125,0.3076923076923077,0.07692307692307693,0.6153846153846154,250.0,229.13936293319264,1024000000000000,169.6220578418198
400,200,100,8000000,80000,40000,20000,458.257569495584,280000,8.643856189774725,7.643856189774724,6.643856189774724,22.931568569324174,2.0,4.0,2.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,300.0,229.13936293319264,64000000000000,140.56159967960087
400,200,200,16000000,80000,80000,40000,489.89794855663564,400000,8.643856189774725,7.643856189774724,7.643856189774724,23.931568569324174,2.0,2.0,1.0,0.5,0.25,0.25,300.0,229.13936293319264,256000000000000,148.28565297846086
400,200,300,24000000,80000,120000,60000,538.5164807134504,520000,8.643856189774725,7.643856189774724,8.228818690495881,24.516531070045332,2.0,1.3333333333333333,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.3333333333333333,300.0,229.13936293319264,576000000000000,154.22548820422688
400,200,400,32000000,80000,160000,80000,600.0,640000,8.643856189774725,7.643856189774724,8.643856189774725,24.931568569324174,2.0,1.0,0.5,0.4,0.2,0.4,300.0,229.13936293319264,1024000000000000,159.52700835769485
400,200,500,40000000,80000,200000,100000,670.820393249937,760000,8.643856189774725,7.643856189774724,8.965784284662087,25.253496664211536,2.0,0.8,0.4,0.36363636363636365,0.18181818181818182,0.45454545454545453,300.0,229.13936293319264,1600000000000000,164.40003683212797
400,200,600,48000000,80000,240000,120000,748.3314773547883,880000,8.643856189774725,7.643856189774724,9.228818690495881,25.516531070045332,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,300.0,229.13936293319264,2304000000000000,168.89854901243746
400,200,700,56000000,80000,280000,140000,830.6623862918075,1000000,8.643856189774725,7.643856189774724,9.451211111832329,25.73892349138178,2.0,0.5714285714285714,0.2857142857142857,0.3076923076923077,0.15384615384615385,0.5384615384615384,300.0,229.13936293319264,3136000000000000,173.05376215621723
400,200,800,64000000,80000,320000,160000,916.515138991168,1120000,8.643856189774725,7.643856189774724,9.643856189774725,25.931568569324174,2.0,0.5,0.25,0.2857142857142857,0.14285714285714285,0.5714285714285714,300.0,229.13936293319264,4096000000000000,176.8965795066965
400,300,100,12000000,120000,40000,30000,509.9019513592785,380000,8.643856189774725,8.228818690495881,6.643856189774724,23.516531070045332,1.3333333333333333,4.0,3.0,0.5,0.375,0.125,350.0,229.13936293319264,144000000000000,146.65326654122597
400,300,200,24000000,120000,80000,60000,538.5164807134504,520000,8.643856189774725,8.228818690495881,7.643856189774724,24.516531070045332,1.3333333333333333,2.0,1.5,0.4444444444444444,0.3333333333333333,0.2222222222222222,350.0,229.13936293319264,576000000000000,154.22548820422688
400,300,300,36000000,120000,120000,90000,583.09518948453,660000,8.643856189774725,8.228818690495881,8.228818690495881,25.101493570766486,1.3333333333333333,1.3333333333333333,1.0,0.4,0.3,0.3,350.0,229.13936293319264,1296000000000000,159.898119668807
400,300,400,48000000,120000,160000,120000,640.3124237432849,800000,8.643856189774725,8.228818690495881,8.643856189774725,25.516531070045332,1.3333333333333333,1.0,0.75,0.36363636363636365,0.2727272727272727,0.36363636363636365,350.0,229.13936293319264,2304000000000000,164.92652568518335
400,300,500,60000000,120000,200000,150000,707.1067811865476,940000,8.643856189774725,8.228818690495881,8.965784284662087,25.838459164932694,1.3333333333333333,0.8,0.6,0.3333333333333333,0.25,0.4166666666666667,350.0,229.13936293319264,3600000000000000,169.56734042249263
400,300,600,72000000,120000,240000,180000,781.0249675906655,1080000,8.643856189774725,8.228818690495881,9.228818690495881,26.101493570766486,1.3333333333333333,0.6666666666666666,0.5,0.3076923076923077,0.23076923076923078,0.46153846153846156,350.0,229.13936293319264,5184000000000000,173.88519203139109
400,300,700,84000000,120000,280000,210000,860.2325267042627,1220000,8.643856189774725,8.228818690495881,9.451211111832329,26.323885992102934,1.3333333333333333,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.5,350.0,229.13936293319264,7056000000000000,177.90641748148437
