,avg_peak_memory_usage
809,13.521932983398438
812,15.764678192138671
815,18.007217407226562
818,3.4190223693847654
821,6.793931579589843
824,10.168489837646485
827,13.543385314941407
830,16.917439270019532
833,20.292886352539064
836,23.66762008666992
839,27.041937255859374
842,4.529763031005859
845,9.036573028564453
848,13.543267059326173
851,18.04952163696289
854,22.556639099121092
857,27.063496398925782
860,31.570020294189455
863,36.07729034423828
866,5.640898895263672
869,11.278880310058593
872,16.917713165283203
875,22.55611572265625
878,28.195068359375
881,33.8337516784668
884,39.47317047119141
887,45.11113662719727
890,6.750950622558594
893,13.521822357177735
896,20.292910766601562
899,27.0632080078125
902,33.833464813232425
905,40.60525817871094
908,47.37554931640625
911,54.14533386230469
914,7.8614959716796875
917,15.764250183105469
920,23.667111206054688
923,31.56961669921875
926,39.47319564819336
929,47.375423431396484
932,55.27778625488281
935,63.1805061340332
938,8.973123168945312
941,18.007344818115236
944,27.041908264160156
947,36.07710418701172
950,45.110494995117186
953,54.14563522338867
956,63.18052597045899
959,72.2148223876953
962,1.4395896911621093
965,2.7497802734375
968,4.083641052246094
971,5.417751312255859
974,6.751030731201172
977,8.085642242431641
980,9.41900634765625
983,10.752715301513671
986,2.7499237060546875
989,5.4428260803222654
992,8.13607177734375
995,10.828681945800781
998,13.521905517578125
1001,16.214520263671876
1004,18.907925415039063
1007,21.6007438659668
1010,4.083494567871094
1013,8.136054992675781
1016,12.188222503662109
1019,16.24079360961914
1022,20.292051696777342
1025,24.344290924072265
1028,28.39705047607422
1031,32.44931259155273
1034,5.417186737060547
1037,10.828649139404297
1040,16.240858459472655
1043,21.652464294433592
1046,27.06345138549805
1049,32.47472915649414
1052,37.88617477416992
1055,43.296990966796876
1058,6.751538848876953
1061,13.521990203857422
1064,20.29250564575195
1067,27.063570404052733
1070,33.833832550048825
1073,40.60530242919922
1076,47.37498397827149
1079,54.14528198242188
1082,8.085599517822265
1085,16.214900970458984
1088,24.344609832763673
1091,32.47476806640625
1094,40.60520553588867
1097,48.73409805297852
1100,56.864295959472656
1103,64.99417572021484
1106,9.419319152832031
1109,18.90797119140625
1112,28.39698257446289
1115,37.88604888916016
1118,47.37513275146485
1121,56.8643440246582
1124,66.35330047607422
1127,75.8422966003418
1130,10.75265884399414
1133,21.60102996826172
1136,32.44937362670898
1139,43.29728622436524
1142,54.14577713012695
1145,64.9940399169922
1148,75.84242095947266
1151,86.691650390625
1154,1.6623275756835938
1157,3.1920021057128904
1160,4.748577880859375
1163,6.305528259277343
1166,7.861804962158203
1169,9.418946075439454
1178,6.3348548889160154
1181,9.477863311767578
1184,12.621762084960938
1189,18.90809555053711
1192,22.05083770751953
1195,25.194857025146483
1198,4.7480720520019535
1201,9.47723617553711
1206,18.93773651123047
1209,23.66731185913086
1212,28.396895599365234
1215,33.12657089233399
1218,37.85582504272461
1221,6.305136108398438
1224,12.621331024169923
1227,18.93787384033203
1230,25.253646087646484
1235,37.88641128540039
1238,44.20258102416992
1241,50.519386291503906
1248,23.667483520507812
1251,31.570115661621095
1256,47.37519989013672
1259,55.27815628051758
1264,9.419090270996094
1267,18.90805587768555
1270,28.39680404663086
1275,47.37554931640625
1282,75.84163436889648
1287,22.051052856445313
1290,33.12702865600586
1295,55.27844161987305
1298,66.35281677246094
1303,88.50490188598633
1306,12.532777404785156
1309,25.194474029541016
1312,37.855889892578126
1315,50.51937026977539
1318,63.180606079101565
1321,75.84208145141602
1324,88.5047592163086
1327,101.16633987426758
1330,1.8850669860839844
1333,3.6337013244628906
1336,5.413618469238282
1339,7.1934349060058596
1342,8.973261260986328
1345,10.753083801269531
1348,12.532933807373047
1351,14.31244125366211
1354,3.633644866943359
1357,7.227894592285156
1360,10.820893859863281
1363,14.414565277099609
1366,18.00712356567383
1369,21.60095672607422
1372,25.19461441040039
1375,28.787820434570314
1378,5.413754272460937
1381,10.820258331298827
1384,16.227174377441408
1387,21.63497848510742
1390,27.041815948486327
1393,32.449345397949216
1396,37.85623321533203
1399,43.26390609741211
1402,7.192854309082032
1405,14.414463806152344
1408,21.63554458618164
1411,28.855208587646484
1414,36.077134704589845
1417,43.29764938354492
1420,50.519412231445315
1423,57.739175415039064
1426,8.973133850097657
1429,18.007657623291017
1432,27.041624450683592
1435,36.077084350585935
1438,45.111315155029295
1441,54.14560546875
1444,63.18069000244141
1447,72.21487731933594
1450,10.752582550048828
1453,21.600738525390625
1456,32.449555206298825
1459,43.29745101928711
1462,54.14555282592774
1465,64.99418334960937
1468,75.84236450195313
1471,86.69159927368165
1474,12.532833862304688
1477,25.194513702392577
1480,37.85664443969726
1483,50.519361114501955
1486,63.180345153808595
1489,75.84262466430664
1492,88.50500564575195
1495,101.16630630493164
1498,14.312241363525391
1501,28.78724822998047
1504,43.26383819580078
1507,57.73890380859375
1510,72.21527633666992
1513,86.69168624877929
1516,101.16634368896484
1519,115.6418670654297
