Timestamp,Memory Usage (kB)
2025-03-02 03:58:57.394,26248
2025-03-02 03:58:57.596,43444
2025-03-02 03:58:57.798,65072
2025-03-02 03:58:58.000,97832
2025-03-02 03:58:58.204,866660
2025-03-02 03:58:58.405,1702244
2025-03-02 03:58:58.607,2166236
2025-03-02 03:58:58.810,2690936
2025-03-02 03:58:59.015,3111916
2025-03-02 03:58:59.217,3236492
2025-03-02 03:58:59.421,3418176
2025-03-02 03:58:59.623,4252060
2025-03-02 03:58:59.828,4468968
2025-03-02 03:59:00.030,4648840
2025-03-02 03:59:00.231,5118832
2025-03-02 03:59:00.434,2516724
2025-03-02 03:59:00.637,104124
2025-03-02 03:59:00.839,24668
2025-03-02 03:59:01.043,24296
