inlines,xlines,samples,chunking_mode,worker_count,timestamp,session_id,random_id,execution_time_sec,peak_memory_usage_bytes,avg_memory_usage_bytes,oom_or_failed
100,400,100,memaware,8,1744703159,657428,657428,17.06412935256958,428109824.0,189212701.68115944,False
100,400,100,memaware,8,1744703270,387695,387695,20.28414797782898,435654656.0,189448217.28395063,False
100,400,100,memaware,8,1744703360,194717,194717,20.85940408706665,436232192.0,191158227.75308642,False
100,400,200,auto,1,1744703511,745201,745201,14.816141366958618,2214727680.0,1109859026.8235295,False
100,400,200,auto,1,1744703572,822213,822213,15.383015155792236,2228772864.0,1147932726.6133332,False
100,400,200,auto,1,1744703650,527123,527123,14.214594602584839,2222002176.0,1081369395.2,False
100,400,200,auto,2,1744704316,154542,154542,15.666245222091675,2202255360.0,658288932.5714285,False
100,400,200,auto,2,1744704392,689092,689092,15.64077615737915,2204639232.0,666481205.8947368,False
100,400,200,auto,2,1744704456,488757,488757,14.830324172973633,2215059456.0,641057048.5479451,False
100,400,200,auto,4,1744705109,306311,306311,16.149693965911865,2241536000.0,409555034.73417723,False
100,400,200,auto,4,1744705179,468149,468149,16.80220079421997,2203590656.0,414022580.1481482,False
100,400,200,auto,4,1744705308,288513,288513,14.18108081817627,2236354560.0,404377377.3913044,False
100,400,200,auto,8,,,,,,,True
100,400,200,evenly_split,1,1744703777,812288,812288,14.198774814605713,2224230400.0,1096778781.2571428,False
100,400,200,evenly_split,1,1744703837,124834,124834,15.44376540184021,2223214592.0,1163047130.4533334,False
100,400,200,evenly_split,1,1744703962,276963,276963,14.089787721633911,2232061952.0,1082165633.8550725,False
100,400,200,evenly_split,2,1744704595,440034,440034,14.515068292617798,2191052800.0,632692531.1999999,False
100,400,200,evenly_split,2,1744704675,905971,905971,14.157471418380737,2236588032.0,629517178.4347826,False
100,400,200,evenly_split,2,1744704737,664477,664477,14.332780122756958,2220830720.0,626841951.0857143,False
100,400,200,evenly_split,4,1744705414,814991,814991,16.186373472213745,2230706176.0,395846630.0759494,False
100,400,200,evenly_split,4,1744705487,454819,454819,16.4560604095459,2239782912.0,393823833.6,False
100,400,200,evenly_split,4,1744705560,70519,70519,16.535887002944946,2230394880.0,410798617.59999996,False
100,400,200,evenly_split,8,,,,,,,True
100,400,200,memaware,1,1744704055,925405,925405,26.28041696548462,689991680.0,427844672.0,False
100,400,200,memaware,1,1744704128,524439,524439,24.709513425827026,648511488.0,422414370.1333333,False
100,400,200,memaware,1,1744704198,824792,824792,26.391074180603027,690503680.0,430939456.0,False
100,400,200,memaware,2,1744704835,250189,250189,26.227943181991577,550981632.0,321650278.4,False
100,400,200,memaware,2,1744704910,506043,506043,30.431882619857788,548990976.0,317519155.91608393,False
100,400,200,memaware,2,1744704992,318824,318824,30.29780101776123,591724544.0,327485858.25352114,False
100,400,200,memaware,4,1744705719,446878,446878,33.09022378921509,494919680.0,275510449.08270675,False
100,400,200,memaware,4,1744705818,690793,690793,28.563274383544922,485273600.0,263286474.2184874,False
100,400,200,memaware,4,1744705900,497289,497289,33.07720112800598,486010880.0,286040248.7819549,False
100,400,200,memaware,8,1744706867,970870,970870,39.498748540878296,442699776.0,247347740.672,False
100,400,200,memaware,8,1744706975,999153,999153,33.38327956199646,438779904.0,246017137.27433628,False
100,400,200,memaware,8,1744707076,869119,869119,39.929577112197876,435519488.0,246496441.4488189,False
100,400,300,auto,1,1744707219,492819,492819,21.339829206466675,3258609664.0,1698094112.336842,False
100,400,300,auto,1,1744707288,942341,942341,19.388175010681152,3245907968.0,1694389269.787234,False
100,400,300,auto,1,1744707352,25622,25622,19.6086585521698,3289354240.0,1710331235.7052631,False
100,400,300,auto,2,1744708043,678947,678947,22.016327381134033,3275907072.0,981644603.8130841,False
100,400,300,auto,2,1744708142,47623,47623,19.888087511062622,3258056704.0,948016021.3333333,False
100,400,300,auto,2,1744708239,445753,445753,19.91471791267395,3257204736.0,949772182.4329897,False
100,400,300,auto,4,1744709123,918275,918275,24.18869709968567,3284918272.0,581318241.1034483,False
100,400,300,auto,4,1744709215,700803,700803,23.2311429977417,3236438016.0,560078608.1441442,False
100,400,300,auto,4,1744709327,547293,547293,24.6297824382782,3292229632.0,579507191.394958,False
100,400,300,auto,8,,,,,,,True
100,400,300,evenly_split,1,1744707454,856505,856505,19.63999032974243,3281494016.0,1711318485.3333333,False
100,400,300,evenly_split,1,1744707520,143812,143812,20.63714051246643,3282292736.0,1743590227.6435645,False
100,400,300,evenly_split,1,1744707613,623080,623080,19.369181871414185,3254988800.0,1729016160.344086,False
100,400,300,evenly_split,2,1744708357,266518,266518,23.673274278640747,3255726080.0,987560505.8782609,False
100,400,300,evenly_split,2,1744708539,211233,211233,19.83943271636963,3270995968.0,937655914.6666666,False
100,400,300,evenly_split,2,1744708610,816546,816546,21.748616218566895,3256373248.0,982672441.9622642,False
100,400,300,evenly_split,4,1744709473,125289,125289,22.100770473480225,3264786432.0,557692114.5420561,False
100,400,300,evenly_split,4,1744709575,435826,435826,21.942516565322876,3281178624.0,555678217.6603774,False
100,400,300,evenly_split,4,1744709651,902452,902452,23.943597555160522,3268915200.0,580942998.0689656,False
100,400,300,evenly_split,8,,,,,,,True
100,400,300,memaware,1,1744707712,564094,564094,32.87314462661743,803786752.0,541037394.1132076,False
100,400,300,memaware,1,1744707850,537432,537432,32.838242530822754,812863488.0,544181053.5696203,False
100,400,300,memaware,1,1744707927,34712,34712,34.41083359718323,799891456.0,536706252.8,False
100,400,300,memaware,2,1744708754,883077,883077,43.7375648021698,670773248.0,387339555.8647343,False
100,400,300,memaware,2,1744708871,353309,353309,38.35879707336426,659103744.0,385762849.3913044,False
100,400,300,memaware,2,1744708991,559784,559784,37.71521306037903,651579392.0,380974523.73333335,False
100,400,300,memaware,4,1744709799,902664,902664,47.69569206237793,544866304.0,309022014.3419689,False
100,400,300,memaware,4,1744709910,778563,778563,48.3113272190094,546926592.0,319383962.6666667,False
100,400,300,memaware,4,1744710020,618770,618770,47.93086361885071,533577728.0,296326739.978836,False
100,400,300,memaware,8,1744710982,364265,364265,57.57958984375,460742656.0,260184843.37777779,False
100,400,300,memaware,8,1744711114,34003,34003,57.166459798812866,457650176.0,259384133.54913294,False
100,400,300,memaware,8,1744711246,909178,909178,57.447686433792114,481947648.0,262695756.50574714,False
100,400,400,auto,1,1744711410,434686,434686,26.12790560722351,4337348608.0,2322338191.609756,False
100,400,400,auto,1,1744711484,706231,706231,26.553414821624756,4293386240.0,2421052256.0,False
100,400,400,auto,1,1744711557,806810,806810,25.03811001777649,4288286720.0,2307621439.4710746,False
100,400,400,auto,2,1744712311,52956,52956,26.499688148498535,4359065600.0,1249524896.0,False
100,400,400,auto,2,1744712431,704228,704228,26.07478165626526,4293869568.0,1248959276.6984127,False
100,400,400,auto,2,1744712537,75209,75209,25.724202871322632,4330995712.0,1263643373.268293,False
100,400,400,auto,4,,,,,,,True
100,400,400,auto,8,,,,,,,True
100,400,400,evenly_split,1,1744711668,971310,971310,27.292253732681274,4313718784.0,2407486534.3511453,False
100,400,400,evenly_split,1,1744711739,709755,709755,26.419636964797974,4307017728.0,2348859776.0,False
100,400,400,evenly_split,1,1744711839,291,291,25.24277973175049,4323663872.0,2356422672.9256196,False
100,400,400,evenly_split,2,1744712664,43471,43471,26.759194374084473,4330295296.0,1266491968.0,False
100,400,400,evenly_split,2,1744712740,665215,665215,28.62906289100647,4330549248.0,1293450611.0144928,False
100,400,400,evenly_split,2,1744712819,148994,148994,27.185425758361816,4337721344.0,1264092652.4580154,False
100,400,400,evenly_split,4,,,,,,,True
100,400,400,evenly_split,8,,,,,,,True
100,400,400,memaware,1,1744712002,639204,639204,42.91289496421814,948379648.0,653903911.7669903,False
100,400,400,memaware,1,1744712094,784090,784090,44.796700954437256,942096384.0,640300354.1032864,False
100,400,400,memaware,1,1744712185,148912,148912,44.896631956100464,943898624.0,644064686.6542056,False
100,400,400,memaware,2,1744712939,245114,245114,56.9435670375824,690417664.0,442866898.9363296,False
100,400,400,memaware,2,1744713055,304160,304160,56.37034201622009,718606336.0,437298560.96240604,False
100,400,400,memaware,2,1744713168,614428,614428,56.42083954811096,720248832.0,444015874.89811325,False
100,400,400,memaware,4,1744714284,304043,304043,54.67119574546814,599826432.0,336314230.24215245,False
100,400,400,memaware,4,1744714402,275773,275773,54.76389956474304,559382528.0,330202748.0528634,False
100,400,400,memaware,4,1744714520,227125,227125,54.772765159606934,580677632.0,333908504.8105727,False
100,400,400,memaware,8,1744715558,593304,593304,75.69944429397583,496218112.0,290918132.67256635,False
100,400,400,memaware,8,1744715710,235258,235258,74.8625819683075,477470720.0,267731736.1076233,False
100,400,400,memaware,8,1744715862,813131,813131,75.73520827293396,500948992.0,271383053.2987013,False
200,100,100,auto,1,1744716046,37476,37476,5.498910188674927,588656640.0,274519906.46153843,False
200,100,100,auto,1,1744716105,941371,941371,5.366774797439575,606334976.0,276294577.2307692,False
200,100,100,auto,1,1744716155,722150,722150,6.153010845184326,647667712.0,297652497.06666666,False
200,100,100,auto,2,1744716696,977239,977239,5.0974249839782715,643207168.0,220777185.28,False
200,100,100,auto,2,1744716748,30576,30576,5.176507472991943,634986496.0,216795687.38461536,False
200,100,100,auto,2,1744716800,760980,760980,5.206628084182739,625881088.0,218815119.36,False
200,100,100,auto,4,1744717323,265330,265330,5.515597105026245,604442624.0,186967827.69230768,False
200,100,100,auto,4,1744717394,181032,181032,6.280494213104248,628719616.0,188578716.9032258,False
200,100,100,auto,4,1744717482,857321,857321,5.458328008651733,604610560.0,188924888.6153846,False
200,100,100,auto,8,1744718047,777570,777570,6.264306306838989,637153280.0,173206971.73333332,False
200,100,100,auto,8,1744718121,562270,562270,6.169164657592773,637505536.0,173407545.80645162,False
200,100,100,auto,8,1744718194,695314,695314,6.247169733047485,631283712.0,173749521.06666666,False
200,100,100,evenly_split,1,1744716241,304318,304318,5.443420171737671,605966336.0,268598035.6923077,False
200,100,100,evenly_split,1,1744716291,996427,996427,6.231102466583252,639721472.0,279350899.61290324,False
200,100,100,evenly_split,1,1744716344,82375,82375,5.415675401687622,605913088.0,269863699.6923077,False
200,100,100,evenly_split,2,1744716890,827060,827060,5.626553535461426,633810944.0,222770249.14285713,False
200,100,100,evenly_split,2,1744716942,726515,726515,5.22011399269104,628236288.0,216768984.6153846,False
200,100,100,evenly_split,2,1744716996,593734,593734,6.060614109039307,609628160.0,226606468.4137931,False
200,100,100,evenly_split,4,1744717582,788192,788192,5.511655330657959,601935872.0,186635027.6923077,False
200,100,100,evenly_split,4,1744717641,917757,917757,6.296478271484375,622403584.0,189781124.12903225,False
200,100,100,evenly_split,4,1744717703,907700,907700,6.31014084815979,628494336.0,191234594.13333333,False
200,100,100,evenly_split,8,1744718305,919545,919545,6.749083995819092,620777472.0,174183392.96969697,False
200,100,100,evenly_split,8,1744718378,621737,621737,6.286176681518555,620208128.0,173664085.33333334,False
200,100,100,evenly_split,8,1744718451,379980,379980,7.579486131668091,654348288.0,175427114.66666666,False
200,100,100,memaware,1,1744716470,669960,669960,6.843875169754028,454213632.0,235447958.5882353,False
200,100,100,memaware,1,1744716548,305299,305299,6.818729639053345,451715072.0,238935943.52941176,False
200,100,100,memaware,1,1744716608,187047,187047,7.842112064361572,473157632.0,243678477.47368422,False
200,100,100,memaware,2,1744717092,496826,496826,7.376112222671509,414339072.0,218908160.0,False
200,100,100,memaware,2,1744717151,550382,550382,8.453726530075073,416038912.0,223345189.46341464,False
200,100,100,memaware,2,1744717233,802683,802683,7.257083892822266,417886208.0,217779541.33333334,False
200,100,100,memaware,4,1744717820,931686,931686,7.78679633140564,415674368.0,188187897.0810811,False
200,100,100,memaware,4,1744717882,977159,977159,9.10122036933899,412880896.0,190674781.0909091,False
200,100,100,memaware,4,1744717947,922878,922878,9.224788188934326,422658048.0,190882077.76744187,False
200,100,100,memaware,8,1744718596,217059,217059,9.027423620223999,412254208.0,173341969.8604651,False
200,100,100,memaware,8,1744718674,883995,883995,10.516987562179565,409620480.0,174394538.66666666,False
200,100,100,memaware,8,1744718757,345057,345057,8.916387796401978,417292288.0,173690867.80952382,False
200,100,200,auto,1,1744718877,358784,358784,8.914699792861938,1158557696.0,520971239.0243902,False
200,100,200,auto,1,1744718930,63882,63882,9.569114685058594,1157926912.0,539665168.3404255,False
200,100,200,auto,1,1744719010,676669,676669,8.135437965393066,1190113280.0,534863155.2,False
200,100,200,auto,2,1744719589,597851,597851,8.733672142028809,1175470080.0,353338709.3333334,False
200,100,200,auto,2,1744719644,271973,271973,9.324874639511108,1185406976.0,362142408.34782606,False
200,100,200,auto,2,1744719712,386795,386795,9.083138942718506,1139597312.0,352393835.1627907,False
200,100,200,auto,4,1744720304,769155,769155,10.0910325050354,1162543104.0,257884870.53061223,False
200,100,200,auto,4,1744720368,419467,419467,8.440416812896729,1163563008.0,255942306.34146342,False
200,100,200,auto,4,1744720429,254104,254104,8.516427516937256,1157292032.0,255096032.7804878,False
200,100,200,auto,8,1744721123,736616,736616,9.62943983078003,1158647808.0,207679955.47826087,False
200,100,200,auto,8,1744721198,393978,393978,11.608583450317383,1171611648.0,208994797.71428573,False
200,100,200,auto,8,1744721293,4969,4969,11.602540493011475,1165881344.0,209124687.12727273,False
200,100,200,evenly_split,1,1744719115,717889,717889,8.9905366897583,1147670528.0,532187945.6744186,False
200,100,200,evenly_split,1,1744719176,480353,480353,9.355190992355347,1181261824.0,563708268.0888889,False
200,100,200,evenly_split,1,1744719267,348464,348464,8.104955196380615,1194229760.0,542197452.8,False
200,100,200,evenly_split,2,1744719808,411672,411672,8.864684104919434,1163153408.0,347241591.0697674,False
200,100,200,evenly_split,2,1744719866,250110,250110,8.8530855178833,1166082048.0,350830738.2857143,False
200,100,200,evenly_split,2,1744719927,692815,692815,8.9630868434906,1149947904.0,355617530.04651165,False
200,100,200,evenly_split,4,1744720552,292795,292795,8.42638897895813,1164677120.0,256716550.24390244,False
200,100,200,evenly_split,4,1744720625,595050,595050,10.119495868682861,1204887552.0,253437952.0,False
200,100,200,evenly_split,4,1744720733,56502,56502,8.42160677909851,1163313152.0,259007616.0,False
200,100,200,evenly_split,8,1744721443,394908,394908,11.608470916748047,1167048704.0,209605566.83636364,False
200,100,200,evenly_split,8,1744721522,30530,30530,10.037267446517944,1180364800.0,208309941.33333334,False
200,100,200,evenly_split,8,1744721602,266574,266574,11.529309034347534,1168863232.0,209885658.76363635,False
200,100,200,memaware,1,1744719353,634857,634857,11.835031509399414,472870912.0,295148438.0689655,False
200,100,200,memaware,1,1744719427,123001,123001,13.825222253799438,511774720.0,296204101.8181818,False
200,100,200,memaware,1,1744719491,532697,532697,13.1946439743042,478896128.0,296587264.0,False
200,100,200,memaware,2,1744720035,619731,619731,15.519663333892822,474636288.0,251000278.4864865,False
200,100,200,memaware,2,1744720098,552384,552384,13.529308080673218,490414080.0,248533056.0,False
200,100,200,memaware,2,1744720201,903831,903831,15.464778423309326,468967424.0,251484243.027027,False
200,100,200,memaware,4,1744720867,240292,240292,17.161496877670288,441303040.0,225828791.88732395,False
200,100,200,memaware,4,1744720938,890583,890583,15.241568565368652,424611840.0,240801051.56923077,False
200,100,200,memaware,4,1744721008,918099,918099,17.110156059265137,434208768.0,207435214.9041096,False
200,100,200,memaware,8,1744721726,254576,254576,16.791706562042236,448016384.0,185782447.76119402,False
200,100,200,memaware,8,1744721810,80942,80942,17.14977478981018,423632896.0,185298410.05714285,False
200,100,200,memaware,8,1744721893,203429,203429,20.20607280731201,434388992.0,187586534.07594937,False
200,100,300,auto,1,1744722019,842928,842928,12.314421892166138,1717571584.0,814387703.0175439,False
200,100,300,auto,1,1744722077,656261,656261,12.007862329483032,1697255424.0,823336324.4137931,False
200,100,300,auto,1,1744722134,262686,262686,12.45914340019226,1718231040.0,872092672.0,False
200,100,300,auto,2,1744722775,797735,797735,12.946996450424194,1742385152.0,520787740.4444445,False
200,100,300,auto,2,1744722838,651581,651581,11.863876581192017,1716817920.0,506373892.4912281,False
200,100,300,auto,2,1744722897,807547,807547,11.543719053268433,1696636928.0,493829436.5090909,False
200,100,300,auto,4,1744723488,93642,93642,13.466082572937012,1679187968.0,334444827.5692308,False
200,100,300,auto,4,1744723571,169357,169357,12.555728912353516,1701146624.0,328341000.6779661,False
200,100,300,auto,4,1744723642,981341,981341,12.388057231903076,1721839616.0,322809053.8666667,False
200,100,300,auto,8,1744724291,889946,889946,15.867370128631592,1697304576.0,249704441.17333335,False
200,100,300,auto,8,1744724387,882538,882538,16.03399968147278,1702432768.0,248628224.0,False
200,100,300,auto,8,1744724473,778090,778090,16.00780987739563,1717510144.0,248204713.55844155,False
200,100,300,evenly_split,1,1744722267,375441,375441,11.78458023071289,1722425344.0,825538267.4285715,False
200,100,300,evenly_split,1,1744722363,217939,217939,12.175044298171997,1678327808.0,831978409.220339,False
200,100,300,evenly_split,1,1744722422,438150,438150,12.441862344741821,1719259136.0,853375726.9333333,False
200,100,300,evenly_split,2,1744723004,53438,53438,11.96931505203247,1723379712.0,498134141.754386,False
200,100,300,evenly_split,2,1744723063,279921,279921,12.536149501800537,1712168960.0,511664765.90163934,False
200,100,300,evenly_split,2,1744723128,989126,989126,11.698215961456299,1676177408.0,484127797.8947369,False
200,100,300,evenly_split,4,1744723745,658328,658328,13.627334356307983,1710256128.0,337944938.3384615,False
200,100,300,evenly_split,4,1744723818,615979,615979,12.38700246810913,1717854208.0,326072146.44067794,False
200,100,300,evenly_split,4,1744723898,401620,401620,14.041121244430542,1737961472.0,337410454.5882353,False
200,100,300,evenly_split,8,1744724606,794619,794619,16.238526344299316,1713991680.0,249246814.3157895,False
200,100,300,evenly_split,8,1744724689,638627,638627,16.11100482940674,1688858624.0,247931457.64102563,False
200,100,300,evenly_split,8,1744724776,355175,355175,16.035151958465576,1694412800.0,248603860.77922076,False
200,100,300,memaware,1,1744722520,346761,346761,16.71525740623474,618369024.0,377662588.8780488,False
200,100,300,memaware,1,1744722608,111821,111821,16.53912329673767,599826432.0,373857689.6,False
200,100,300,memaware,1,1744722671,790969,790969,18.503185510635376,611688448.0,374449876.85393256,False
200,100,300,memaware,2,1744723239,26854,26854,21.817774772644043,534036480.0,288574294.99029124,False
200,100,300,memaware,2,1744723310,597799,597799,22.554596662521362,529326080.0,300932482.4150944,False
200,100,300,memaware,2,1744723383,259721,259721,22.453105688095093,554967040.0,299322058.8679246,False
200,100,300,memaware,4,1744724023,34282,34282,21.42999005317688,458833920.0,242287188.3956044,False
200,100,300,memaware,4,1744724099,258011,258011,24.67987036705017,464715776.0,247634493.44,False
200,100,300,memaware,4,1744724179,812039,812039,24.737767934799194,469884928.0,259543224.32,False
200,100,300,memaware,8,1744724906,526158,526158,28.83494734764099,431992832.0,234388061.0909091,False
200,100,300,memaware,8,1744725003,652040,652040,29.31372380256653,433016832.0,233111765.7475728,False
200,100,300,memaware,8,1744725105,326735,326735,29.48205590248108,440131584.0,219113416.23762375,False
200,100,400,auto,1,1744725236,140523,140523,15.219273090362549,2229706752.0,1085077679.5428572,False
200,100,400,auto,1,1744725295,210795,210795,15.573498010635376,2244972544.0,1179338670.08,False
200,100,400,auto,1,1744725380,16429,16429,14.256884813308716,2216165376.0,1102811437.1764705,False
200,100,400,auto,2,1744726056,874807,874807,15.50618600845337,2195202048.0,644866239.1466666,False
200,100,400,auto,2,1744726117,951902,951902,14.601039171218872,2242002944.0,645931651.6571429,False
200,100,400,auto,2,1744726181,453180,453180,15.85085129737854,2236313600.0,666357839.7922078,False
200,100,400,auto,4,1744726822,60270,60270,16.4487144947052,2207227904.0,407206510.1772152,False
200,100,400,auto,4,1744726893,247941,247941,16.954589128494263,2237157376.0,414230565.9259259,False
200,100,400,auto,4,1744727017,163543,163543,17.1109139919281,2220834816.0,407687414.74698794,False
200,100,400,auto,8,,,,,,,True
200,100,400,evenly_split,1,1744725485,523691,523691,14.673862934112549,2229415936.0,1090018378.2028985,False
200,100,400,evenly_split,1,1744725558,983199,983199,15.57212233543396,2239213568.0,1169201725.44,False
200,100,400,evenly_split,1,1744725648,318102,318102,14.414595127105713,2206269440.0,1083164847.5428572,False
200,100,400,evenly_split,2,1744726299,43041,43041,14.571248292922974,2241347584.0,638442337.3521127,False
200,100,400,evenly_split,2,1744726361,229710,229710,15.361727476119995,2210775040.0,649894275.4594594,False
200,100,400,evenly_split,2,1744726452,878004,878004,14.440698146820068,2199588864.0,633637507.6571428,False
200,100,400,evenly_split,4,1744727136,27496,27496,17.111891984939575,2223722496.0,407549717.5903614,False
200,100,400,evenly_split,4,1744727206,595235,595235,16.22371768951416,2232958976.0,402966843.0769231,False
200,100,400,evenly_split,4,1744727288,459099,459099,16.9967679977417,2230448128.0,407029173.0731707,False
200,100,400,evenly_split,8,,,,,,,True
200,100,400,memaware,1,1744725747,79520,79520,24.917959690093994,672268288.0,427791803.73333335,False
200,100,400,memaware,1,1744725868,50363,50363,24.781325340270996,683872256.0,426653934.93333334,False
200,100,400,memaware,1,1744725938,820630,820630,26.010350942611694,677957632.0,438602825.728,False
200,100,400,memaware,2,1744726553,299543,299543,29.455793857574463,546680832.0,327628625.7021277,False
200,100,400,memaware,2,1744726631,87082,87082,29.42025065422058,545406976.0,325003059.20000005,False
200,100,400,memaware,2,1744726710,425090,425090,29.354604482650757,560500736.0,318438260.028777,False
200,100,400,memaware,4,1744727419,338309,338309,32.27278923988342,476852224.0,271987215.75384617,False
200,100,400,memaware,4,1744727505,547509,547509,32.396403789520264,502071296.0,271412481.9541985,False
200,100,400,memaware,4,1744727596,716090,716090,32.57990074157715,488222720.0,272893723.5692308,False
200,100,400,memaware,8,1744728614,276805,276805,38.49247717857361,437071872.0,260345614.80991736,False
200,100,400,memaware,8,1744728728,661897,661897,38.72373986244202,434487296.0,261041764.64957264,False
200,100,400,memaware,8,1744728841,385661,385661,38.46910071372986,437706752.0,260801092.84033614,False
200,200,100,auto,1,1744728982,934963,934963,9.055415630340576,1139486720.0,520567564.1904762,False
200,200,100,auto,1,1744729035,217472,217472,9.420307397842407,1169022976.0,549599855.3043479,False
200,200,100,auto,1,1744729090,316540,316540,8.074783563613892,1195388928.0,543460640.8205128,False
200,200,100,auto,2,1744729648,641368,641368,8.44087815284729,1150844928.0,351757386.9268293,False
200,200,100,auto,2,1744729706,964347,964347,8.981223344802856,1155751936.0,352241997.3953488,False
200,200,100,auto,2,1744729763,27372,27372,9.315791368484497,1184673792.0,361893932.5217391,False
200,200,100,auto,4,1744730356,851525,851525,9.226221323013306,1184206848.0,247576803.55555555,False
200,200,100,auto,4,1744730426,497578,497578,9.195810079574585,1184387072.0,247293565.15555555,False
200,200,100,auto,4,1744730490,789891,789891,9.31483006477356,1173549056.0,252661292.52173913,False
200,200,100,auto,8,1744731097,935398,935398,11.895333766937256,1207287808.0,209596838.17543858,False
200,200,100,auto,8,1744731179,891142,891142,11.53877067565918,1165025280.0,209892603.34545454,False
200,200,100,auto,8,1744731291,655460,655460,9.699947118759155,1189146624.0,207305738.893617,False
200,200,100,evenly_split,1,1744729178,733601,733601,8.05919885635376,1197801472.0,532358656.0,False
200,200,100,evenly_split,1,1744729233,338032,338032,9.002758264541626,1200398336.0,543914914.9090909,False
200,200,100,evenly_split,1,1744729290,19046,19046,8.876516103744507,1160237056.0,538987972.4651163,False
200,200,100,evenly_split,2,1744729855,151577,151577,8.028239965438843,1148952576.0,348277401.6,False
200,200,100,evenly_split,2,1744729911,654490,654490,9.654691934585571,1195671552.0,356309863.4893617,False
200,200,100,evenly_split,2,1744729971,153860,153860,9.286235094070435,1190494208.0,360951941.5652174,False
200,200,100,evenly_split,4,1744730590,952180,952180,8.415685892105103,1165656064.0,255579710.4390244,False
200,200,100,evenly_split,4,1744730664,60601,60601,9.272326469421387,1179582464.0,251687051.63636363,False
200,200,100,evenly_split,4,1744730730,479725,479725,9.195844888687134,1188380672.0,252303825.45454544,False
200,200,100,evenly_split,8,1744731400,187842,187842,9.535226583480835,1165811712.0,205881147.9148936,False
200,200,100,evenly_split,8,1744731481,612184,612184,11.59087586402893,1171210240.0,209147140.49122807,False
200,200,100,evenly_split,8,1744731565,919770,919770,9.724076271057129,1182257152.0,209585271.82978722,False
200,200,100,memaware,1,1744729398,631291,631291,11.664626359939575,525316096.0,294029750.85714287,False
200,200,100,memaware,1,1744729467,970254,970254,11.744911670684814,518909952.0,287000576.0,False
200,200,100,memaware,1,1744729558,353171,353171,11.737174272537231,476680192.0,287013146.48275864,False
200,200,100,memaware,2,1744730076,506090,506090,13.774979591369629,475910144.0,255287051.46268657,False
200,200,100,memaware,2,1744730164,633170,633170,15.73242712020874,467218432.0,266845100.972973,False
200,200,100,memaware,2,1744730236,786222,786222,15.70702862739563,485986304.0,264357314.56,False
200,200,100,memaware,4,1744730831,580446,580446,14.790875911712646,446812160.0,230371978.15873015,False
200,200,100,memaware,4,1744730900,301536,301536,17.22916007041931,431280128.0,242270264.10958904,False
200,200,100,memaware,4,1744730994,845258,845258,14.657416820526123,458952704.0,209716736.0,False
200,200,100,memaware,8,1744731685,604571,604571,17.042937755584717,435032064.0,193121952.47761193,False
200,200,100,memaware,8,1744731769,679296,679296,20.18340754508972,433197056.0,204285420.30769232,False
200,200,100,memaware,8,1744731862,854365,854365,20.251317977905273,437444608.0,187641946.7341772,False
200,200,200,auto,1,1744731986,160199,160199,15.846690893173218,2238513152.0,1155711030.6133332,False
200,200,200,auto,1,1744732048,883604,883604,15.71425986289978,2251505664.0,1192394051.368421,False
200,200,200,auto,1,1744732111,230366,230366,14.955683469772339,2202447872.0,1131456000.0,False
200,200,200,auto,2,1744732709,330702,330702,15.691225051879883,2211962880.0,659344769.6623377,False
200,200,200,auto,2,1744732814,574347,574347,15.113221883773804,2273660928.0,652279694.2222222,False
200,200,200,auto,2,1744732877,948035,948035,14.420464038848877,2217721856.0,626215321.6,False
200,200,200,auto,4,1744733455,792681,792681,16.727479696273804,2247606272.0,412196982.15384614,False
200,200,200,auto,4,1744733527,189688,189688,15.63201355934143,2207948800.0,397495102.2702703,False
200,200,200,auto,4,1744733598,634396,634396,16.513648748397827,2213597184.0,407577664.81012654,False
200,200,200,auto,8,,,,,,,True
200,200,200,evenly_split,1,1744732225,240412,240412,15.439171552658081,2230661120.0,1148431073.28,False
200,200,200,evenly_split,1,1744732316,377634,377634,14.165539503097534,2245115904.0,1089059142.4927535,False
200,200,200,evenly_split,1,1744732374,824532,824532,14.915842056274414,2212077568.0,1138089073.7777777,False
200,200,200,evenly_split,2,1744732971,882826,882826,15.855829238891602,2243407872.0,662191303.4805194,False
200,200,200,evenly_split,2,1744733045,663243,663243,14.35264277458191,2221596672.0,625733749.0285714,False
200,200,200,evenly_split,2,1744733106,722371,722371,15.824654340744019,2246619136.0,668850041.2631578,False
200,200,200,evenly_split,4,1744733727,791650,791650,16.912108421325684,2246557696.0,414973294.61728394,False
200,200,200,evenly_split,4,1744733799,593364,593364,16.060155391693115,2212757504.0,403882888.3116883,False
200,200,200,evenly_split,4,1744733870,944958,944958,15.566324472427368,2209148928.0,399509393.2972973,False
200,200,200,evenly_split,8,,,,,,,True
200,200,200,memaware,1,1744732473,814876,814876,14.138805866241455,2243481600.0,1109981304.4705882,False
200,200,200,memaware,1,1744732532,693417,693417,15.13081693649292,2230075392.0,1157897342.2465754,False
200,200,200,memaware,1,1744732593,387746,387746,14.688151121139526,2224762880.0,1113596359.1111112,False
200,200,200,memaware,2,1744733228,250277,250277,14.317537546157837,2219048960.0,626168071.3142858,False
200,200,200,memaware,2,1744733292,237751,237751,14.316807270050049,2209247232.0,634037511.3142856,False
200,200,200,memaware,2,1744733356,289006,289006,15.536610126495361,2230743040.0,636853544.4210527,False
200,200,200,memaware,4,1744733977,246853,246853,16.199527263641357,2243493888.0,401312164.1025641,False
