Timestamp,Some (avg10),Some (avg60),Some (avg300),Full (avg10),Full (avg60),Full (avg300),OOM Kills,OOM Failures
2025-03-05 03:40:34.198,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.225,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.246,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.271,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.294,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.316,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.338,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.361,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.379,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.405,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.430,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.449,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.475,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.493,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.518,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.537,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.561,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.585,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.611,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.637,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.660,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.683,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.703,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.726,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.747,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.771,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.793,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.816,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.837,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.858,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.876,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.896,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.922,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.944,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.965,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:34.984,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:35.011,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:35.028,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:35.050,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:35.071,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:35.092,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:35.110,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:35.134,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:40:35.153,0.00,0.00,0.00,0.00,0.00,0.00,0,0
