Timestamp,Some (avg10),Some (avg60),Some (avg300),Full (avg10),Full (avg60),Full (avg300),OOM Kills,OOM Failures
2025-03-05 03:52:22.817,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:22.837,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:22.857,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:22.878,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:22.900,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:22.920,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:22.940,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:22.961,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:22.985,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.007,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.031,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.050,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.070,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.095,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.119,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.141,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.160,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.180,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.203,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.221,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.242,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.261,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.283,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.307,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.325,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.348,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.364,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.385,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.408,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.429,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.448,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.470,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.493,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.517,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.534,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.556,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.579,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.599,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.621,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.641,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.660,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.686,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.712,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.738,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.760,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.783,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.805,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.830,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.849,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.873,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.891,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.916,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.940,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.963,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:23.981,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.005,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.022,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.045,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.064,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.083,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.104,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.126,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.149,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.170,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.193,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.213,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.232,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.252,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.272,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.290,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.309,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.329,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.348,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.367,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.386,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.405,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.423,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.442,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.462,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.482,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.501,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.520,0.00,0.00,0.00,0.00,0.00,0.00,0,0
2025-03-05 03:52:24.539,0.00,0.00,0.00,0.00,0.00,0.00,0,0
