,avg_peak_memory_usage
1006,0.8225570678710937
787,0.36808013916015625
1416,1.5377578735351562
1243,0.3680694580078125
1175,0.21157989501953126
841,0.256170654296875
109,0.2931938171386719
589,0.25626220703125
418,0.28599700927734373
1120,1.9846084594726563
1452,0.8225563049316407
874,0.8522552490234375
1111,1.0459205627441406
178,0.34535980224609375
1368,0.8225547790527343
334,0.8225395202636718
268,0.22613983154296874
1240,1.7761619567871094
19,0.1594635009765625
1108,0.7330162048339843
1060,0.5541305541992188
1039,0.6437850952148437
475,0.7329315185546875
451,0.5764549255371094
1171,0.47225799560546877
115,0.36803512573242186
967,0.24110946655273438
595,0.315985107421875
1326,3.4448822021484373
439,0.3082740783691406
1203,0.5764549255371094
442,0.3752754211425781
943,1.0011146545410157
1443,2.193276214599609
370,0.5840309143066407
1132,0.82254638671875
289,0.18166427612304686
430,0.46486434936523435
718,1.5378242492675782
1208,0.8894424438476562
292,0.2561820983886719
1075,1.6718841552734376
367,0.46486892700195315
550,1.3589485168457032
607,0.28595733642578125
739,1.5675384521484375
1422,2.0144699096679686
916,0.6285072326660156
1102,2.2529678344726562
922,1.1501853942871094
1211,1.0459495544433595
871,0.6660476684570312
376,0.822515869140625
931,1.9324958801269532
670,1.0607322692871093
1274,1.6719146728515626
658,0.5838859558105469
388,0.15194625854492189
1300,2.6627433776855467
1229,0.941595458984375
1009,0.24120025634765624
1159,0.2637184143066406
892,0.5540237426757812
1395,1.3590431213378906
904,1.4483154296875
883,1.4110588073730468
1126,2.6105316162109373
1512,2.9682266235351564
337,0.21157913208007811
538,0.7328125
1335,0.2860504150390625
1042,0.8225563049316407
1015,0.5095329284667969
1464,2.2531509399414062
1105,0.4199653625488281
700,0.4647979736328125
1479,1.3589347839355468
1365,0.7031417846679687
493,0.6659103393554687
409,0.15188827514648437
592,0.28604965209960936
775,0.21876602172851561
697,0.2859527587890625
346,0.524346923828125
361,0.2263031005859375
1072,1.448162841796875
673,0.25625152587890626
1232,1.1503105163574219
1063,0.7778251647949219
382,1.060796356201172
856,1.0014045715332032
1255,1.6719329833984375
322,0.4648139953613281
1197,0.2634757995605469
1000,0.6437019348144531
400,0.2411346435546875
1473,0.5245834350585937
133,0.33064422607421873
1401,0.3454704284667969
196,0.1369232177734375
850,0.703125
256,0.3752891540527344
727,0.7330162048339843
559,0.6436981201171875
1177,0.3159942626953125
478,0.8225364685058594
37,0.18170700073242188
106,0.25614395141601565
85,0.256072998046875
511,0.5094230651855469
427,0.42003860473632815
1220,0.31594696044921877
1245,0.6285850524902343
664,0.8225273132324219
286,0.5840065002441406
154,0.31578521728515624
721,0.3158088684082031
1144,2.2530181884765623
1165,0.3681190490722656
535,0.5763076782226563
124,0.19653091430664063
1323,3.027863311767578
1188,0.7329483032226562
619,0.5245735168457031
847,0.5540367126464844
763,1.7760269165039062
1258,1.932470703125
13,0.1441802978515625
769,0.14416046142578126
1425,0.4051841735839844
301,0.47957916259765626
679,0.5539962768554687
1297,2.29761962890625
640,0.6437286376953125
1284,0.47218170166015627
514,0.6435012817382812
295,0.3305931091308594
877,1.0382049560546875
646,0.82255859375
184,0.46487274169921877
142,0.4648933410644531
97,0.1442108154296875
802,0.40498886108398435
982,0.464892578125
601,0.16643218994140624
1356,0.34548110961914064
82,0.2262176513671875
1194,0.9415657043457031
691,1.1503166198730468
781,0.2933952331542969
1135,1.1801025390625
865,0.29317474365234375
487,0.44239044189453125
1515,3.4448226928710937
415,0.2409881591796875
187,0.52457275390625
406,0.2860443115234375
385,0.12953948974609375
1449,0.4648895263671875
25,0.1219024658203125
979,0.4201499938964844
1410,1.0607276916503907
193,0.121917724609375
901,1.2246253967285157
43,0.21155471801757814
469,0.5541191101074219
121,0.15181427001953124
1138,1.5377723693847656
1398,1.5377494812011718
1446,2.491497039794922
649,0.226287841796875
838,1.0013214111328126
1380,0.4648651123046875
1308,0.9416297912597656
1012,0.3753997802734375
709,1.0012619018554687
622,0.5841560363769531
637,0.5541107177734375
886,1.5974876403808593
1389,1.0012611389160155
754,1.0607192993164063
1485,2.1933006286621093
1392,1.1801025390625
910,1.8952987670898438
1051,1.3589195251464843
808,0.5541999816894532
604,0.22627105712890624
484,0.3305213928222656
130,0.28593292236328127
652,0.34554367065429686
1200,0.4199256896972656
571,1.358942413330078
928,1.6719245910644531
