num_features,selected_features,model_name,rmse,mae,r2,accuracy,score,residuals,y_pred,y_test
17,"['volume', 'xlines_x_samples', 'inlines', 'log_xlines', 'samples', 'log_volume', 'inlines_x_xlines', 'surface_area', 'xlines', 'inlines_x_samples', 'quadratic_interaction', 'mean_inlines_xlines', 'diagonal_length', 'log_inlines', 'log_volume_x_log_diagonal']",xgboost,0.01349862978943349,0.011811166428602667,0.9974462730917217,0.9230769230769231,2.6973898921789976,"[0.004091391960779844, 0.014249662558237786, -0.011973999440670013, 0.015998671452204405, 0.006519143780072539, 0.020381569862365723, -0.00023962557315826416, -0.0248571882645289, -0.015285034974416079, -0.011912365754445431, 0.009795029958089174, -0.0048814862966537476, 0.013359993696212769]","[0.2680669128894806, 0.9909980893135071, 0.12412609905004501, 0.38186535239219666, 0.16448356211185455, 0.22100865840911865, 0.13419272005558014, 0.173368439078331, 0.395124614238739, 0.8977715373039246, 0.3804612159729004, 0.23779545724391937, 0.3138456642627716]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
16,"['volume', 'xlines_x_samples', 'inlines', 'log_xlines', 'samples', 'log_volume', 'inlines_x_xlines', 'surface_area', 'xlines', 'inlines_x_samples', 'quadratic_interaction', 'mean_inlines_xlines', 'diagonal_length', 'log_volume_x_log_diagonal']",xgboost,0.01349862978943349,0.011811166428602667,0.9974462730917217,0.9230769230769231,2.6973898921789976,"[0.004091391960779844, 0.014249662558237786, -0.011973999440670013, 0.015998671452204405, 0.006519143780072539, 0.020381569862365723, -0.00023962557315826416, -0.0248571882645289, -0.015285034974416079, -0.011912365754445431, 0.009795029958089174, -0.0048814862966537476, 0.013359993696212769]","[0.2680669128894806, 0.9909980893135071, 0.12412609905004501, 0.38186535239219666, 0.16448356211185455, 0.22100865840911865, 0.13419272005558014, 0.173368439078331, 0.395124614238739, 0.8977715373039246, 0.3804612159729004, 0.23779545724391937, 0.3138456642627716]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
15,"['xlines', 'inlines_x_samples', 'quadratic_interaction', 'volume', 'mean_inlines_xlines', 'xlines_x_samples', 'log_xlines', 'inlines', 'diagonal_length', 'log_volume_x_log_diagonal', 'log_volume', 'inlines_x_xlines', 'surface_area']",xgboost,0.012416924653452533,0.010648130797422857,0.9978391572120495,0.8461538461538461,2.550986243922602,"[-0.0010764797528584613, 0.009153405825297112, -0.010399453341960907, 0.0127173165480296, 0.014767979582150786, 0.019317448139190674, -0.0004925578832626343, -0.022253985206286103, -0.01485039790471393, -0.01064278682072961, -0.007677922646204649, -0.002228453755378723, 0.01284751296043396]","[0.2732347846031189, 0.9960943460464478, 0.12255155295133591, 0.38514670729637146, 0.1562347263097763, 0.2220727801322937, 0.1344456523656845, 0.1707652360200882, 0.39468997716903687, 0.8965019583702087, 0.3979341685771942, 0.23514242470264435, 0.3143581449985504]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
14,"['xlines', 'inlines_x_samples', 'quadratic_interaction', 'volume', 'mean_inlines_xlines', 'xlines_x_samples', 'log_xlines', 'diagonal_length', 'log_volume_x_log_diagonal', 'log_volume', 'inlines_x_xlines', 'surface_area']",xgboost,0.014658474018503603,0.012006318339934725,0.9969885711790758,0.7692307692307693,2.3998098319951033,"[-0.0007527669270833148, 0.002358237902323479, -0.015710026025772095, 0.01976172129313153, 0.015431990226109832, 0.022374719381332397, -0.0023979395627975464, -0.025838265816370637, -0.017523308595021547, -0.010361870129903195, -0.00505817929903668, -0.0013087689876556396, 0.017204344272613525]","[0.27291107177734375, 1.0028895139694214, 0.1278621256351471, 0.37810230255126953, 0.15557071566581726, 0.21901550889015198, 0.13635103404521942, 0.17434951663017273, 0.3973628878593445, 0.8962210416793823, 0.39531442523002625, 0.23422273993492126, 0.31000131368637085]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
13,"['xlines', 'inlines_x_samples', 'quadratic_interaction', 'volume', 'mean_inlines_xlines', 'xlines_x_samples', 'diagonal_length', 'log_volume_x_log_diagonal', 'log_volume', 'inlines_x_xlines', 'surface_area']",xgboost,0.014658474018503603,0.012006318339934725,0.9969885711790758,0.7692307692307693,2.3998098319951033,"[-0.0007527669270833148, 0.002358237902323479, -0.015710026025772095, 0.01976172129313153, 0.015431990226109832, 0.022374719381332397, -0.0023979395627975464, -0.025838265816370637, -0.017523308595021547, -0.010361870129903195, -0.00505817929903668, -0.0013087689876556396, 0.017204344272613525]","[0.27291107177734375, 1.0028895139694214, 0.1278621256351471, 0.37810230255126953, 0.15557071566581726, 0.21901550889015198, 0.13635103404521942, 0.17434951663017273, 0.3973628878593445, 0.8962210416793823, 0.39531442523002625, 0.23422273993492126, 0.31000131368637085]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
12,"['inlines_x_samples', 'quadratic_interaction', 'volume', 'mean_inlines_xlines', 'xlines_x_samples', 'diagonal_length', 'log_volume_x_log_diagonal', 'log_volume', 'inlines_x_xlines', 'surface_area']",xgboost,0.013915241738500459,0.01186865549056959,0.9972862077985046,0.7692307692307693,2.4005714687226964,"[0.006857464710871397, 0.003551165262858147, -0.019734874367713928, 0.014543126026789366, 0.009046678741772979, 0.02403026819229126, 0.009210310876369476, -0.022653366128603608, -0.016237576802571596, -0.01083650191624963, -0.0009584526220957623, 0.0020312368869781494, 0.01460149884223938]","[0.26530084013938904, 1.0016965866088867, 0.13188697397708893, 0.3833208978176117, 0.1619560271501541, 0.21735996007919312, 0.1247427836060524, 0.1711646169424057, 0.39607715606689453, 0.8966956734657288, 0.3912146985530853, 0.23088273406028748, 0.312604159116745]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
11,"['inlines_x_samples', 'quadratic_interaction', 'volume', 'xlines_x_samples', 'diagonal_length', 'inlines_x_xlines', 'log_volume', 'log_volume_x_log_diagonal', 'surface_area']",xgboost,0.014021581748339057,0.011636758461976674,0.9972445718177326,0.8461538461538461,2.548861100189654,"[0.005672971407572447, 0.0036114851633708422, -0.017814651131629944, 0.013818422953287779, 0.008210813005765288, 0.026996567845344543, 0.0075127482414245605, -0.02352076272169748, -0.016095479329427065, -0.011016567548116085, -0.0005500713984171735, 0.0018933415412902832, 0.014563977718353271]","[0.266485333442688, 1.001636266708374, 0.12996675074100494, 0.3840456008911133, 0.1627918928861618, 0.21439366042613983, 0.12644034624099731, 0.17203201353549957, 0.39593505859375, 0.8968757390975952, 0.39080631732940674, 0.23102062940597534, 0.3126416802406311]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
10,"['quadratic_interaction', 'volume', 'xlines_x_samples', 'diagonal_length', 'inlines_x_xlines', 'log_volume', 'log_volume_x_log_diagonal', 'surface_area']",xgboost,0.01440590993778915,0.012390229564446678,0.9970914504285675,0.7692307692307693,2.399742777296582,"[0.01046160856882733, 0.00786368052164721, -0.02350395917892456, 0.008381168047587095, 0.012995709975560515, 0.02619725465774536, 0.013301059603691101, -0.017642239729563386, -0.01710002621014911, -0.011425216992696163, 0.00021680196126300233, 0.0002574026584625244, 0.011726856231689453]","[0.2616966962814331, 0.9973840713500977, 0.13565605878829956, 0.38948285579681396, 0.15800699591636658, 0.215192973613739, 0.12065203487873077, 0.16615349054336548, 0.39693960547447205, 0.8972843885421753, 0.39003944396972656, 0.2326565682888031, 0.3154788017272949]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
9,"['quadratic_interaction', 'volume', 'diagonal_length', 'inlines_x_xlines', 'log_volume', 'log_volume_x_log_diagonal', 'surface_area']",xgboost,0.014553329199900092,0.012859132427435664,0.9970316180236105,0.6923076923076923,2.251048765570374,"[-0.0160685082276662, 0.006898979345957512, -0.023539185523986816, 0.004601875940958677, 0.019525667031606048, 0.0178096741437912, 0.013124212622642517, -0.01230601469675699, -0.020884950955708803, -0.010855098565419552, -0.003005901972452818, 0.016861602663993835, 0.0016870498657226562]","[0.28822681307792664, 0.9983487725257874, 0.13569128513336182, 0.3932621479034424, 0.15147703886032104, 0.22358055412769318, 0.12082888185977936, 0.16081726551055908, 0.40072453022003174, 0.8967142701148987, 0.3932621479034424, 0.2160523682832718, 0.3255186080932617]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
8,"['quadratic_interaction', 'volume', 'diagonal_length', 'log_volume', 'log_volume_x_log_diagonal', 'surface_area']",xgboost,0.01668102330655084,0.015227074806506825,0.9961002168574098,0.6153846153846154,2.099086703055637,"[0.010128865639368712, 0.0037327210108439868, -0.016109883785247803, 0.02199209729830426, 0.020999943216641753, 0.028324365615844727, 0.005691111087799072, -0.01264848808447519, -0.00844844182332355, -0.01512732108434045, 0.014384319384892763, 0.019848108291625977, 0.020516306161880493]","[0.2620294392108917, 1.0015150308609009, 0.1282619833946228, 0.3758719265460968, 0.15000276267528534, 0.21306586265563965, 0.1282619833946228, 0.16115973889827728, 0.3882880210876465, 0.9009864926338196, 0.3758719265460968, 0.21306586265563965, 0.3066893517971039]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
7,"['quadratic_interaction', 'volume', 'log_volume', 'log_volume_x_log_diagonal', 'surface_area']",xgboost,0.016537883829472154,0.014977429921810451,0.9961668576028159,0.6153846153846154,2.099411791391269,"[0.010068515936533629, 0.002702156702677483, -0.01612377166748047, 0.021545002857844053, 0.02155919869740805, 0.028276070952415466, 0.005677223205566406, -0.013217608133951814, -0.007373859484990419, -0.014198323090871212, 0.013937224944432558, 0.019799813628196716, 0.020227819681167603]","[0.2620897889137268, 1.0025455951690674, 0.12827587127685547, 0.376319020986557, 0.14944350719451904, 0.2131141573190689, 0.12827587127685547, 0.1617288589477539, 0.38721343874931335, 0.9000574946403503, 0.376319020986557, 0.2131141573190689, 0.3069778382778168]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
6,"['log_volume', 'quadratic_interaction', 'volume', 'surface_area']",xgboost,0.01655969123416512,0.014997470837373008,0.9961567419191857,0.6153846153846154,2.099375980433558,"[0.009950856367747007, 0.0028566519419352954, -0.016106486320495605, 0.02154103914896649, 0.02157445748647055, 0.028269171714782715, 0.0056945085525512695, -0.013202349344889314, -0.007190366586049379, -0.014434059460957882, 0.013933261235554995, 0.019792914390563965, 0.020420998334884644]","[0.2622074484825134, 1.0023910999298096, 0.1282585859298706, 0.37632298469543457, 0.14942824840545654, 0.21312105655670166, 0.1282585859298706, 0.1617136001586914, 0.3870299458503723, 0.900293231010437, 0.37632298469543457, 0.21312105655670166, 0.30678465962409973]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
5,"['quadratic_interaction', 'volume', 'surface_area']",xgboost,0.01655969123416512,0.014997470837373008,0.9961567419191857,0.6153846153846154,2.099375980433558,"[0.009950856367747007, 0.0028566519419352954, -0.016106486320495605, 0.02154103914896649, 0.02157445748647055, 0.028269171714782715, 0.0056945085525512695, -0.013202349344889314, -0.007190366586049379, -0.014434059460957882, 0.013933261235554995, 0.019792914390563965, 0.020420998334884644]","[0.2622074484825134, 1.0023910999298096, 0.1282585859298706, 0.37632298469543457, 0.14942824840545654, 0.21312105655670166, 0.1282585859298706, 0.1617136001586914, 0.3870299458503723, 0.900293231010437, 0.37632298469543457, 0.21312105655670166, 0.30678465962409973]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
4,"['volume', 'surface_area']",xgboost,0.01655969123416512,0.014997470837373008,0.9961567419191857,0.6153846153846154,2.099375980433558,"[0.009950856367747007, 0.0028566519419352954, -0.016106486320495605, 0.02154103914896649, 0.02157445748647055, 0.028269171714782715, 0.0056945085525512695, -0.013202349344889314, -0.007190366586049379, -0.014434059460957882, 0.013933261235554995, 0.019792914390563965, 0.020420998334884644]","[0.2622074484825134, 1.0023910999298096, 0.1282585859298706, 0.37632298469543457, 0.14942824840545654, 0.21312105655670166, 0.1282585859298706, 0.1617136001586914, 0.3870299458503723, 0.900293231010437, 0.37632298469543457, 0.21312105655670166, 0.30678465962409973]","[0.27215830485026044, 1.0052477518717449, 0.112152099609375, 0.39786402384440106, 0.1710027058919271, 0.24139022827148438, 0.13395309448242188, 0.1485112508138021, 0.37983957926432294, 0.8858591715494791, 0.39025624593098956, 0.23291397094726562, 0.3272056579589844]"
